"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042254","ribosome biogenesis","306/11728","312/17961",0.980769230769231,1.50201195036205,12.2700937913902,1.37280526588971e-48,8.69397574887953e-45,6.11404113682038e-45,"LAS1L/REXO5/RPUSD1/TSR3/UTP18/TFB1M/RPL26L1/MTREX/LSG1/NOP16/MRTO4/NOP58/USP36/RIOK2/WDR3/WDR18/DHX29/DNTTIP2/RRP15/BUD23/NLE1/EXOSC7/EXOSC5/XRCC5/REXO1/XPO1/DIS3/RPS5/NOA1/WBP11/AK6/RRN3/DIMT1/NOP14/DDX18/XRN2/ESF1/RPLP0/PES1/SNU13/DDX17/MCAT/EIF5/CINP/MTG2/NOP56/RBFA/RIOK3/SUV39H1/PIN4/ERI1/PIH1D1/ERCC2/POP4/RPS16/FBL/RPS19/NOP53/GRWD1/DDX49/EXOSC3/NPM3/GTPBP4/NUP88/C1QBP/FTSJ3/UTP6/GAR1/FRG1/RPS13/KRR1/NOP2/PAK1IP1/MDN1/RPS12/BYSL/DROSHA/BRIX1/KAT2B/RPL24/RRP9/RPS15/WDR75/NOL10/PNO1/AIRIM/RPF1/ZNHIT6/EBNA1BP2/NSUN4/UTP25/RPS25/FASTKD2/HEATR1/FCF1/RCL1/WDR55/EXOSC8/UTP20/TENT4B/GTF3A/MTERF4/MRPS2/RPL5/MRM2/DDX54/EXOSC9/DDX27/MPHOSPH10/RRP36/RIOK1/RPP40/MRPS7/DDX31/SBDS/EMG1/METTL16/KRI1/NGDN/GNL3L/NSUN5/EXOSC2/PPAN/DKC1/NOL11/RPL27/DHX30/RRP8/RAN/MYBBP1A/UTP3/ERAL1/NIP7/WDR74/RPS15A/GNL2/WDR36/NAT10/LTV1/MPHOSPH6/URB2/GLUL/RNASEL/PWP1/DDX56/IMP4/RPL35/RPS6/RSL24D1/RPS24/METTL5/WDR12/MYG1/CUL4A/EFL1/UTP4/NOB1/PELP1/EIF4A3/URB1/RPS11/RPL11/ZNF593/RPS8/METTL25B/ISG20L2/FSAF1/NVL/SDE2/RPS27A/EIF2A/LYAR/AFG2A/NAF1/RPS3A/NHP2/ABT1/RPL7L1/NOM1/RPL7/UTP23/CDKN2A/SURF6/REXO4/RPL7A/RPP30/PDCD11/LTO1/FAU/PIH1D2/DHX37/SRFBP1/RPP38/HEATR3/USP16/MTERF3/UTP14A/MALSU1/CUL4B/EIF5B/TSR2/RRP1B/RRP1/SLX9/RPL26/NOL9/TFB2M/WDR43/LSM6/UTP15/NSA2/RPS14/DCAF13/NOL6/RPUSD4/DDX21/BMS1/METTL17/RPUSD2/NOLC1/POP5/TSR1/RPSA/ZCCHC4/NMD3/METTL15/PA2G4/RIOX2/RPS9/TRMT61B/EXOSC1/CHD7/AFG2B/METTL18/EXOSC10/RPS21/MRM3/RPS7/ISG20/POP7/RPL38/TRMT112/ZNF622/SART1/RBIS/RPS27/IMP3/DDX10/NSUN3/RPP25/EXOSC4/RRS1/GEMIN4/NPM1/NOP10/YBEY/NGRN/RPS17/DDX28/RBM10/RPL35A/UTP11/TBL3/NOC4L/RPS27L/DDX51/RPS23/RPS19BP1/SIRT7/RBM34/RPL14/TRMT2B/NOC2L/RRP7A/NOP9/C1D/RPF2/NOL8/RPS4X/MAK16/SDAD1/YTHDF2/TMA16/NUDT16/DDX47/DDX3X/EXOSC6/NOL7/WDR46/RPS28/EIF6/PRKDC/UTP14C/MPV17L2/FDXACB1/BOP1/GTF2H5/ZNHIT3/ZNF658/RCC1L/LOC102724159/AATF/DDX52/MRM1/RPSA2/RRP7BP",306
"GO:0007005","mitochondrion organization","407/11728","438/17961",0.929223744292237,1.42307193649666,12.2959934884041,1.51752956876575e-43,3.2035049196645e-40,2.25286582647294e-40,"GCLC/STPG1/BAD/NDUFAF7/POLDIP2/NDUFAB1/SLC25A5/LIG3/RALA/AGK/GGCT/COX10/DNAJC11/TTC19/PLAUR/DCN/SLC30A9/BID/RALBP1/HGF/ZDHHC6/NDUFS1/GCLM/TYMP/BAK1/AIFM2/RRM2B/VPS13D/PTCD2/LETMD1/PUM2/ADCK1/EYA2/NDUFB4/MTFR1/MEF2A/VPS35/ABCC9/FUNDC1/CAMK2A/PRKACA/TFRC/HSD17B10/BCS1L/TIMM21/EDN1/HSP90AA1/GSK3B/LYRM2/NOA1/DDHD2/HUWE1/BAX/DNM1L/AURKA/SIRT4/SLC9A1/NDUFB2/MUL1/HDAC6/TMEM14A/ATP5F1D/NDUFB7/TIMM13/BCL2L13/TOMM22/BIK/MIEF1/SAMM50/EP300/DDHD1/TIMM9/UQCC1/RAB5IF/NDUFAF5/METTL4/PSMD10/PIM2/TAFAZZIN/ARMCX3/CTCF/NME3/DNAJA3/PYCARD/GABPB1/BMF/PPP2CB/BNIP3L/TIMM50/BBC3/DMAC2/RAB3A/GSK3A/CAV2/SSBP1/CHCHD2/CHCHD3/COA1/MICU1/LIPA/TWNK/TFAM/PPIF/CNTNAP1/VAT1/NDUFC1/MTCH2/FOXRED1/NDUFS8/WASF1/EPM2A/COX7A2/MAN2A1/HSPA9/CERT1/THG1L/GOLPH3/TIMMDC1/FAM162A/SLC25A36/MPV17/NDUFS7/HTRA2/COX7A2L/ATF2/EPAS1/PARK7/MFN2/AKT3/RAB29/HMGCL/MTFR1L/RAB32/NDUFB3/NDUFA8/IFI27L2/SLIRP/IFIT2/PYROXD2/CLU/CEP89/TNFSF10/ZNF205/ATPAF1/NDUFAF4/RAB38/FASTKD3/SIRT5/NDUFA1/MSTO1/ALKBH7/CLPP/PANK2/MGME1/ROMO1/IFI6/RHOT1/TIMM8A/KDR/NDUFA5/MTX2/VPS13C/BCL2L2/ECSIT/NECTIN2/TOMM40/NDUFA10/SESN2/ATP5IF1/HIP1R/NDUFA2/PPARG/TIMM10B/IMMT/CLUH/AP3B1/SCO1/COX16/SPIRE1/TIMM10/AGTPBP1/USP30/AFG1L/TACO1/NDUFB5/YME1L1/DMAC1/UQCC2/IER3/MTCH1/MGARP/NDUFAF1/PNPT1/DNA2/COX17/RAP1GDS1/NDUFA9/PEX5/BCL2A1/PIF1/POLG/NOL3/RHOT2/NDUFB10/AFG3L2/TP53/PMAIP1/COL6A1/AKT1/TIMM29/JTB/PARP1/CAMKMT/VPS54/TMEM177/HSPD1/ATG3/HIGD2A/MTFR2/NIPSNAP2/NDUFB11/NDUFB9/SURF1/MIGA2/TIMM8B/NDUFC2/NUBPL/EDNRA/SLC25A4/BCL2L11/CYRIB/PID1/SDHAF4/TOMM70/APOOL/OXA1L/MCU/NDUFAF6/SUPV3L1/AIFM1/MFSD14A/PINK1/NDUFS2/CCAR2/ATP13A2/HK2/THEM4/CHCHD6/ATAD3B/LMNA/SQSTM1/COX7A1/SELENON/OMA1/MAIP1/SPATA18/CHCHD4/COX18/PPM1K/MFSD8/NDUFAF2/SLC25A46/NDUFS4/PRIMPOL/GPER1/NOS3/FMC1/LETM2/FXN/ATP7A/NDUFB6/TRMT10B/STOML2/VDAC2/PRDX3/GHITM/MOAP1/IFI27L1/IFI27/NDUFB8/C11orf65/TMEM135/ATP23/PHB1/ENDOG/ACAA2/RRM1/WDR81/SDHAF2/UQCC5/TMEM223/NDUFS5/LETM1/MFF/UQCRFS1/SLC25A6/PRELID1/STAT2/HSPA4/TRABD/CHCHD7/TRIAP1/NDUFA3/MTM1/MFN1/NAIF1/TMEM126A/TMEM126B/NPTX1/BCL2L1/SLC25A33/ATPAF2/MTX1/MICOS10/TOMM20/CNP/UQCC4/NDUFA11/MICOS13/PARL/UCP2/TMEM70/TOMM5/BNIP3/BOK/MTX3/TOP3A/TIMM22/MIEF2/ACAD9/NDUFAF3/PLEC/TMEM11/COX14/SHARPIN/PLD6/MIGA1/HIGD1A/TMEM102/COA4/CLN8/COA5/NDUFB1/COA3/NDUFA12/APOO/TMEM186/IMMP2L/NDUFA6/SIVA1/NDUFA13/LYRM7/MAPT/SIRT7/PLSCR3/CIBAR1/FZD9/LRRK2/BLOC1S2/ATP2A1/LONP1/SDHAF3/ATAD3A/VPS13A/MARCHF5/MT-ND6/MT-ND2/MT-ND5/OPA1/MT-ND4/MT-ND1/PRMT6/INF2/COX20/HSPA1A/UQCC3/UQCC6/SDHAF1/MLLT11/NDUFS3/SLC35F6/FIS1/TOMM6/RTL10/PHB2/NEURL4/TMEM242/FANCG/NDUFAF8/PET100/PET117/GPX1/COX19/PISD/MTFP1/STMP1/PGAM5/SMIM20/CHCHD10/COA8/POLG2/RCC1L/MARCKS/MYO19/SCO2/ARHGAP11B/SOD2",407
"GO:0016072","rRNA metabolic process","259/11728","263/17961",0.984790874524715,1.50817094963663,11.3878619710671,1.29191237037583e-42,2.04542026039754e-39,1.43844243133162e-39,"LAS1L/REXO5/RPUSD1/TSR3/UTP18/DDX11/TFB1M/MTREX/MRTO4/NOP58/USP36/RIOK2/WDR3/WDR18/RRP15/TCOF1/BUD23/EXOSC7/GTF3C1/EXOSC5/REXO1/DIS3/WBP11/AK6/DIMT1/NOP14/DDX18/XRN2/ESF1/MACROH2A2/POLR2E/SMARCB1/PES1/SNU13/DDX17/NOP56/RBFA/RIOK3/SUV39H1/PIN4/ERI1/PIH1D1/ERCC2/POP4/RPS16/FBL/RPS19/NOP53/DDX49/POLR1F/SPIN1/EXOSC3/NPM3/GTPBP4/FTSJ3/UTP6/GAR1/FRG1/KRR1/NOP2/PAK1IP1/BYSL/DROSHA/BRIX1/MACROH2A1/XRN1/KAT2B/RRP9/NCL/GTF3C2/RPS15/WDR75/TAF1B/NOL10/RPF1/ZNHIT6/EBNA1BP2/NSUN4/UTP25/POLR1G/RPS25/GTF3C3/HEATR1/FCF1/RCL1/WDR55/EXOSC8/UTP20/TENT4B/GTF3A/MTERF4/RPL5/MRM2/DDX54/TRIR/EXOSC9/DDX27/MPHOSPH10/RRP36/RIOK1/RPP40/GTF3C4/POLR1B/SBDS/EMG1/IPPK/SMARCA4/METTL16/KRI1/NGDN/NSUN5/EXOSC2/PPAN/DKC1/NOL11/RPL27/RRP8/UTP3/WDR74/WDR36/NAT10/MPHOSPH6/RNASEL/PWP1/DDX56/IMP4/RPL35/MYC/POLR1E/RPS6/RPS24/METTL5/WDR12/MYG1/UTP4/NOB1/PELP1/TP53/EIF4A3/URB1/RPL11/RPS8/METTL25B/NVL/SDE2/LYAR/NAF1/NHP2/ABT1/RPL7L1/RPL7/UTP23/CDKN2A/REXO4/RPL7A/GTF3C5/RPP30/PDCD11/PIH1D2/DHX37/SRFBP1/RPP38/PELO/SLFN13/GTF3C6/NIFK/UTP14A/TSR2/DEDD/RRP1B/RRP1/SLX9/DEDD2/RPL26/NOL9/TFB2M/WDR43/LSM6/UTP15/NSA2/RPS14/DCAF13/NOL6/RPUSD4/DDX21/BMS1/RPUSD2/NOLC1/DIS3L/MARS1/POP5/TSR1/ZCCHC4/METTL15/PA2G4/TRMT61B/EXOSC1/CHD7/METTL18/EXOSC10/RPS21/MRM3/RPS7/SLFN12/ISG20/POP7/TRMT112/SART1/CAVIN1/RPS27/IMP3/DDX10/NSUN3/RPP25/EXOSC4/RRS1/GEMIN4/NOP10/YBEY/RPS17/RPL35A/UTP11/TBL3/NOC4L/BRF1/DDX51/POLR1D/MAPT/SIRT7/RBM34/RPL14/TRMT2B/RRP7A/NOP9/C1D/RPF2/NOL8/MAK16/YTHDF2/NUDT16/MTOR/DDX47/ANG/EXOSC6/ERCC6/NOL7/WDR46/RPS28/EIF6/PRKDC/UTP14C/FDXACB1/BOP1/GTF2H5/ZNHIT3/LOC102724159/DDX52/MRM1/RRP7BP",259
"GO:0051052","regulation of DNA metabolic process","453/11728","499/17961",0.907815631262525,1.3902861999579,12.128387319096,4.50504927353508e-41,5.70609540985953e-38,4.01281336343725e-38,"RAD52/KDM1A/UPF1/LIG3/CREBBP/DBF4/MBTD1/DPF1/WIZ/BRCA1/ERCC1/DDX11/HGF/MRE11/PNKP/PARP3/JADE2/ERCC8/RFC2/ARID1B/RAD51/POLQ/FAM168A/WAPL/TAF2/TMEM161A/EYA2/MAP2K4/SMARCD1/TP53BP1/NUCKS1/FGF10/SMG6/RNF126/CDC42/ING3/TFRC/XRCC1/MCM2/SMARCE1/GLI2/TIPIN/ACTB/MCM6/MLH1/MAP2K7/TOP2B/SIRT6/JADE1/FGFR1/TIGAR/ZCWPW1/XRCC5/RIF1/SMARCA2/HSP90AA1/SMARCD3/KCNK2/ZMPSTE24/ATRX/MAP3K4/NOX4/BAX/ATXN7L3/UIMC1/DYNLL1/MAPKAPK5/FUS/FH/HNRNPC/TINF2/CDC6/MSH2/BRPF3/SIRT1/ABL1/CDC7/BCL7C/SMARCB1/MAPK1/TFIP11/MCM5/PDGFB/HDAC10/PPP4R3A/YY1/CD40/MRGBP/PTK6/CSNK2A1/ACTR5/METTL4/SMCHD1/JADE3/SUPT20H/RGCC/MAPK3/ACD/NBN/CHRAC1/MCM4/ERCC2/IL27RA/PIAS4/PRKD2/TGFB1/BABAM1/TFPT/DNAJC2/SSBP1/TAF6/BCL7B/EXOSC3/NSMCE4A/TNKS2/GTPBP4/STN1/SMC3/RECQL5/C1QBP/SMARCD2/KAT2A/TNFAIP1/SUPT6H/NSD2/KMT5B/PTGES3/BCL7A/GLI1/FOXM1/RAD51AP1/CDKN1B/RFC5/TIMELESS/ING4/FBXO5/MCM3/RNF8/GMNN/EYA4/VEGFA/BRD8/MSH3/SUB1/RAD50/PDGFRB/ACTR8/BCL6/OGG1/KPNA1/XRN1/KAT2B/WDR48/INO80D/MPV17/INO80B/CCT4/MSH6/PHF13/MAD2L2/UCHL5/ID3/TNFSF4/NEK2/ARID1A/RPA2/UBE2B/YLPM1/SUPT7L/SLF2/TCP1/ENY2/EPC1/TAF12/APAF1/PTK2B/TENT4B/PDS5A/ZRANB3/RBBP6/SHLD2/PMS2/HNRNPA2B1/TWIST1/CYREN/ATF1/CDK2/MORF4L2/USP22/WRNIP1/CDKN1A/DEK/EREG/TTF1/PRMT1/HELB/YEATS4/AUNIP/GFER/CHTF18/SMARCA4/POT1/INO80/E2F8/PHF10/GNL3L/TAF4/TRIM28/DKC1/RGN/NFATC1/NDFIP1/GCH1/FIGNL1/ANKRD17/TERF2/PCNA/RFC3/KMT5C/SLF1/DPF2/SPIRE1/LPIN1/FBH1/ORC3/NAT10/HNRNPA1/PKIB/CCT7/TAF5L/DHX9/USP37/EPC2/IL6/KAT7/ACTL6A/CDK9/KLF4/NIBAN2/DSCC1/MYC/IER3/CYP1B1/ACTR2/ZNF365/DNA2/BARD1/HNRNPD/FGF2/ANXA3/SLC15A4/ACVRL1/NABP2/SMARCC2/CUL4A/IGF1R/PIF1/PML/TICRR/PARN/ESCO1/WRAP53/TP53/CBX8/AKT1/NVL/PARP1/CCNA2/NAF1/SKP2/EGFR/CCT6A/HDAC8/TERF1/POLE3/CIZ1/ANKRD1/TAF5/RPS3/ATM/CHEK1/PPP4C/HMGA2/CCT5/NEK7/FBXO4/OBI1/TADA1/RAD17/SMARCA5/HNRNPU/INO80C/CEBPG/FMN2/CCT8/AIFM1/NSMCE2/SMG1/PAXIP1/BABAM2/EYA3/NPM2/CCDC117/DFFA/ANKLE1/LMNA/UBQLN4/FGFR4/MRNIP/DBF4B/TNFSF13/SENP3/TAF6L/USP1/SMC6/SMARCAD1/VPS72/S100A11/HELQ/ABRAXAS1/CCT3/PPP4R2/ATXN7/UCN/MEAF6/RFC4/PRKCD/GNL3/PBRM1/RNF168/CDC25A/ATRIP/CGAS/SPIDR/ORC5/WRN/E2F7/BRD7/CCT2/TAF10/RNF169/WEE1/MCM7/TERF2IP/PLK1/STAT6/ENDOG/CDT1/HDGFL2/OTUB1/CTNNB1/NUDT16L1/H1-4/ING5/AXIN2/IL7R/CHTF8/UBE2V2/NSMCE1/INO80E/DFFB/APLF/SF3B5/CDK1/NFRKB/SETMAR/MGMT/NPAS2/POLH/TADA3/ESCO2/EXOSC10/SHLD1/SLFN11/DCP2/KAT5/TADA2B/TNKS/SMARCC1/NMNAT1/KLHL15/KCTD13/DHX36/ATR/CLCF1/ERCC4/RMI2/RUVBL1/ATAD5/SGF29/ZBTB38/MAGEF1/UBE2N/DMAP1/SH2B1/TAF7/CTC1/AURKB/MAPK15/FANCB/SETD2/KPNA2/RUVBL2/EP400/HMCES/KMT5A/TSPYL2/H1-10/FAF1/NSMCE3/HSF1/PARPBP/BRCC3/MORF4L1/KDM4D/SIRT7/USP7/MCRS1/H1-2/H2AX/SLX4/H1-0/ARID2/SF3B3/HMGB1/SUPT3H/TRRAP/SRC/BLM/PELI1/TFDP1/BAZ1A/SMC5/SMG5/EHMT2/PPP1R10/SPIRE2/DPF3/EXOSC6/ERCC6/PARG/UBE2V1/USP51/SHLD3/PRKDC/PINX1/EID3/POLG2/TEN1/RTEL1/MARCHF6-DT/TAF9/PPP4R3B",453
"GO:0016236","macroautophagy","348/11728","370/17961",0.940540540540541,1.4404031930976,11.7414744721706,1.21551079918485e-40,1.28297164853961e-37,9.02250209008963e-38,"POLDIP2/SLC25A5/LAMP2/VPS41/VTA1/DCN/UFL1/CAPN1/RB1CC1/IFT88/ATP6V0A1/GABARAPL2/CLEC16A/PHF23/ATP6V1H/VPS13D/USP36/ATG5/LZTS1/VMP1/GNAI3/ATG2B/TBC1D25/VPS35/FUNDC1/NEDD4/WIPI1/CSNK2A2/PRKACA/ZFYVE26/SREBF1/TSG101/RAB7A/UBE2A/PIK3C3/TIGAR/TP53INP2/SESN1/PSEN1/UBA5/DELE1/ULK2/CHMP2B/CTTN/ATG16L1/CHMP5/EIF2AK1/HUWE1/DNM1L/NSFL1C/SNX5/SPTLC1/MUL1/MCOLN1/EFNB1/EXOC1/RNF31/SCFD1/HDAC6/WAC/SIRT1/SH3GLB1/SNAP29/BCL2L13/FBXO7/TOM1/HMOX1/TSPO/MTMR3/HDAC10/ATP6V1D/VTI1B/SPTLC2/HIF1A/CSNK2A1/CHMP4B/MAP1LC3A/ATG4A/PIM2/TAFAZZIN/MAPK3/TSC2/STUB1/SPG11/RIPK2/RAB2A/BNIP3L/CDC37/FKBP8/GSK3A/NOD1/RHEB/MAPK8/ACBD5/TBC1D12/CDK5RAP3/IFT20/FBXW7/ATG2A/AMBRA1/TCIRG1/GAPDH/RAB23/EPM2A/ATP6V0E1/SNX4/ATP6V1A/PIKFYVE/STAM2/AUP1/HTRA2/CHMP3/RAB3GAP1/ATP6V1B1/DNAJC16/QSOX1/ELAPOR1/MFN2/EXOC8/LGALS8/ATP6V0B/STX12/CTSD/VAMP8/STBD1/RAB3GAP2/TRIM32/VPS4B/UFM1/LYPLA1/PIK3CA/VPS26A/OPTN/ATG101/ATG4C/CAPNS1/BECN1/ATG14/WDR24/EMC6/KDR/VPS13C/RAB2B/SNX6/CHMP2A/ATG4D/SESN2/ATP5IF1/ATP6V1E1/CHMP1A/TBC1D5/VPS25/EXOC4/ARFIP2/TBC1D14/VPS4A/PIK3C2B/SPART/EPHB2/EIF2S1/ARL8B/RAB33A/UBQLN1/USP30/SNX14/MAP3K7/VPS36/CALCOCO2/STAM/NIPSNAP3A/STX17/ATP6V1G1/PLAA/RAB1A/ABI2/GABARAPL1/PEX5/VPS33A/VPS37B/DIAPH3/ULK3/MAP1LC3B/NPC1/TP53/WDR45B/RETREG3/MVB12A/AKT1/UFC1/CTSK/SNAPIN/ATP6V1C2/RALB/RAB5A/RETREG2/ATG3/RUBCN/ATG12/ARHGAP26/KLHL3/NIPSNAP2/OGT/ATP6V1B2/CHMP7/C9orf72/SNX30/LRSAM1/SESN3/ATM/EI24/PIP4K2A/VPS26B/VTI1A/SLC25A4/BAG3/HSPB8/EPG5/ATG10/SCOC/UCHL1/ATP6V1C1/LARP1/VPS37A/WIPI2/PINK1/SNF8/ATP13A2/HK2/ATP6V0D1/GPSM1/UBQLN4/VPS28/SQSTM1/PRKAA2/SNX7/FZD5/WDFY3/MTMR14/FYCO1/MFSD8/TEX264/CASP3/PEX2/CDK5/TP53INP1/NIPSNAP3B/VCP/TSC1/ZFYVE1/MOAP1/TMEM41B/VPS39/PIP4K2C/SPATA33/UBXN6/WDR81/VPS37C/ATG16L2/PAFAH1B2/ATG4B/ADRB2/PDCD6IP/GABARAP/FEZ2/MTM1/ATP6V0E2/GAA/AFG2B/RAB33B/RAB43/SNX32/KAT5/RNF213/UBXN2A/ATP2A2/RAB1B/TRAF6/PARL/ATG13/NUPR1/CHMP6/TMEM39A/BNIP3/VPS37D/CDK5R1/SMCR8/ULK1/GBA1/ERN1/SNX18/PACS2/ZNRF2/YOD1/RNF41/EXOC7/TBK1/CHEK2/NIPSNAP1/STING1/NRBP2/ATP6V0A2/HGS/ATP6V0C/ZNRF1/UBQLN2/NBR1/CLN3/LRRK2/SUPT5H/PIK3R4/ILRUN/WDR45/SRC/HTT/ATG7/DDRGK1/UVRAG/LRBA/CALM1/SMURF1/MTOR/SREBF2/ATG9A/RNF5/PJVK/EHMT2/TRIM13/TECPR1/RIMOC1/VDAC1/ATP6V1G2/PHB2/UBXN2B/VPS16/AP4M1/CERS1/PLEKHM1/AP5Z1/PGAM5/ATP6V1E2/CHMP4A/CHMP1B/MAP1LC3B2/TIMM23/SEC22B/IKBKG/LIX1L/PIP4K2B",348
"GO:0006364","rRNA processing","218/11728","220/17961",0.990909090909091,1.51754077266526,10.5945726574419,6.60886393121149e-38,5.97913361090891e-35,4.2048275628505e-35,"LAS1L/REXO5/RPUSD1/TSR3/UTP18/TFB1M/MTREX/MRTO4/NOP58/USP36/RIOK2/WDR3/WDR18/RRP15/BUD23/EXOSC7/EXOSC5/REXO1/DIS3/WBP11/AK6/DIMT1/NOP14/DDX18/XRN2/ESF1/PES1/SNU13/DDX17/NOP56/RBFA/RIOK3/SUV39H1/PIN4/ERI1/PIH1D1/ERCC2/POP4/RPS16/FBL/RPS19/NOP53/DDX49/EXOSC3/NPM3/GTPBP4/FTSJ3/UTP6/GAR1/FRG1/KRR1/NOP2/PAK1IP1/BYSL/DROSHA/BRIX1/KAT2B/RRP9/RPS15/WDR75/NOL10/RPF1/ZNHIT6/EBNA1BP2/NSUN4/UTP25/RPS25/HEATR1/FCF1/RCL1/WDR55/EXOSC8/UTP20/TENT4B/MTERF4/RPL5/MRM2/DDX54/EXOSC9/DDX27/MPHOSPH10/RRP36/RIOK1/RPP40/SBDS/EMG1/METTL16/KRI1/NGDN/NSUN5/EXOSC2/PPAN/DKC1/NOL11/RPL27/RRP8/UTP3/WDR74/WDR36/NAT10/MPHOSPH6/RNASEL/PWP1/DDX56/IMP4/RPL35/RPS6/RPS24/METTL5/WDR12/MYG1/UTP4/NOB1/PELP1/EIF4A3/URB1/RPL11/RPS8/METTL25B/NVL/SDE2/LYAR/NAF1/NHP2/ABT1/RPL7L1/RPL7/UTP23/CDKN2A/REXO4/RPL7A/RPP30/PDCD11/PIH1D2/DHX37/SRFBP1/RPP38/UTP14A/TSR2/RRP1B/RRP1/SLX9/RPL26/NOL9/TFB2M/WDR43/LSM6/UTP15/NSA2/RPS14/DCAF13/NOL6/RPUSD4/DDX21/BMS1/RPUSD2/NOLC1/POP5/TSR1/ZCCHC4/METTL15/PA2G4/TRMT61B/EXOSC1/CHD7/METTL18/EXOSC10/RPS21/MRM3/RPS7/ISG20/POP7/TRMT112/SART1/RPS27/IMP3/DDX10/NSUN3/RPP25/EXOSC4/RRS1/GEMIN4/NOP10/YBEY/RPS17/RPL35A/UTP11/TBL3/NOC4L/DDX51/SIRT7/RBM34/RPL14/TRMT2B/RRP7A/NOP9/C1D/RPF2/NOL8/MAK16/YTHDF2/NUDT16/DDX47/EXOSC6/NOL7/WDR46/RPS28/EIF6/PRKDC/UTP14C/FDXACB1/BOP1/GTF2H5/ZNHIT3/LOC102724159/DDX52/MRM1/RRP7BP",218
"GO:0033044","regulation of chromosome organization","235/11728","242/17961",0.971074380165289,1.48716464377121,10.4659925655868,8.60660504098945e-35,6.81320371557327e-32,4.79138762216136e-32,"MAD1L1/CDC27/UPF1/BAZ1B/ZNF207/NCAPD2/DPF1/ERCC1/DDX11/TACC3/MRE11/NCAPH2/CUL3/PNKP/SPDL1/PARP3/TPR/ARID1B/ANAPC4/RIOK2/WAPL/RNF4/SMARCD1/SMG6/TRIP13/CHFR/XRCC1/SMARCE1/ACTB/MAP2K7/SIRT6/XRCC5/SMARCA2/HSP90AA1/NDC80/SMARCD3/ATRX/MAP3K4/ZW10/MAPKAPK5/ANAPC5/BIRC5/MAP3K20/HNRNPC/TINF2/CDC6/CDC23/SIRT1/BCL7C/KLHL22/SMARCB1/MAPK1/YY1/ACTR5/NAA10/MAPK3/CTCF/ACD/NBN/TFPT/BCL7B/NSMCE4A/TNKS2/STN1/SMARCD2/NCAPG/ANAPC15/PTGES3/BCL7A/FBXO5/SENP6/PRP4K/TTK/IK/RAD50/MACROH2A1/SMC4/ACTR8/XRN1/KAT2B/INO80D/INO80B/CCT4/MAD2L2/UCHL5/CDC20/NEK2/ARID1A/CENPF/NEK6/YLPM1/SLF2/DUSP1/TCP1/NCAPH/TENT4B/HNRNPA2B1/ZWINT/CDK2/MAD2L1BP/XRCC3/PCID2/BECN1/DLGAP5/SMARCA4/POT1/PSMG2/INO80/PHF10/GNL3L/CDC16/DKC1/GCH1/H3-3B/TERF2/SLF1/DPF2/CCNB1/CDCA8/APC/NAT10/ESPL1/HNRNPA1/PKIB/CCT7/USP44/ACTL6A/SMC2/KLF4/CDK5RAP2/MYC/NUMA1/KNL1/HECW2/HNRNPD/CENPE/NABP2/SMARCC2/RB1/PIF1/PML/PARN/WRAP53/TP53/ANAPC11/NUF2/NVL/PARP1/DYNC1LI1/NAF1/CCT6A/NCAPG2/HDAC8/MCPH1/TERF1/ATM/INCENP/CCT5/NEK7/NCAPD3/FBXO4/SPC25/ANAPC1/SMARCA5/HNRNPU/INO80C/BUB3/SKA1/CCT8/NSMCE2/BUB1B/SMG1/LMNA/SPC24/SMC6/H3-3A/CCT3/GNL3/PBRM1/MAD2L1/RAD21/SKA3/BRD7/CCT2/CENPV/TERF2IP/PLK1/CTNNB1/FEN1/AXIN2/NSMCE1/INO80E/BUB1/CDK1/NFRKB/SETMAR/EXOSC10/TRAPPC12/DCP2/KAT5/TNKS/SMARCC1/LIG4/ZWILCH/DHX36/ATR/UBE2C/ERCC4/RMI2/RUVBL1/ANAPC2/HASPIN/GEN1/CTC1/AURKB/MAPK15/RUVBL2/KNTC1/NSMCE3/MAPT/USP7/MCRS1/SLX4/ARID2/ANAPC7/SRC/SMC5/SMG5/PPP1R10/LCMT1/DPF3/PINX1/EID3/TEN1/RTEL1",235
