"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"vesicle organization","E3_06_14",9,15,3.7e-24,-0.628071905112638,0.0777
"mitochondrial respiratory chain complex assembly","E3_06_14",3,5,3.7e-24,-0.534962500721156,0.3226
"DNA-templated transcription elongation","E3_06_14",2,5,3.7e-24,-0.95,0.1218
"mitochondrial transport","E3_06_14",6,8,3.7e-24,-0.312570079384708,0.4943
"establishment of organelle localization","E3_06_14",11,18,3.7e-24,-0.612965012722429,0.0612
"regulation of intracellular protein transport","E3_06_14",11,10,3.7e-24,0.175530882083859,0.8715
"response to UV","E3_06_14",4,6,3.7e-24,-0.435426827170242,0.4446
"RNA localization","E3_06_14",6,8,3.7e-24,-0.312570079384708,0.5078
"response to topologically incorrect protein","E3_06_14",8,7,3.7e-24,0.219925001442312,0.8555
"organelle fission","E3_06_14",24,18,3.7e-24,0.445928676331139,0.2398
"non-membrane-bounded organelle assembly","E3_06_14",8,16,3.7e-24,-0.867537839808027,0.0179
"protein polyubiquitination","E3_06_14",5,10,3.7e-24,-0.824469117916141,0.0557
"methylation","E3_06_14",14,13,3.7e-24,0.149535673550914,0.884
"phospholipid biosynthetic process","E3_06_14",8,10,3.7e-24,-0.239506617194985,0.5436
"oxidative phosphorylation","E3_06_14",5,7,3.7e-24,-0.365037499278844,0.4699
"establishment of protein localization to membrane","E3_06_14",16,12,3.7e-24,0.437023123109247,0.31
"in utero embryonic development","E3_06_14",14,16,3.7e-24,-0.130572245641821,0.6225
"vacuole organization","E3_06_14",10,9,3.7e-24,0.187503523749935,0.8722
"nuclear-transcribed mRNA catabolic process","E3_06_14",7,7,3.7e-24,0.05,1
"protein folding","E3_06_14",8,9,3.7e-24,-0.10200309344505,0.7554
"DNA conformation change","E3_06_14",2,4,3.7e-24,-0.686965594166206,0.2861
"regulation of chromosome segregation","E3_06_14",3,5,3.7e-24,-0.534962500721156,0.3132
"regulation of apoptotic signaling pathway","E3_06_14",13,14,3.7e-24,-0.0495356735509144,0.7911
"cell cycle G2/M phase transition","E3_06_14",4,6,3.7e-24,-0.435426827170242,0.4286
"vacuolar transport","E3_06_14",1,8,3.7e-24,-2.11992500144231,0.0038
"response to ionizing radiation","E3_06_14",7,7,3.7e-24,0.05,1
"cellular response to UV","E3_06_14",2,4,3.7e-24,-0.686965594166206,0.2966
"regulation of binding","E3_06_14",15,14,3.7e-24,0.143109404391482,0.895
"nucleic acid transport","E3_06_14",6,7,3.7e-24,-0.142645077942396,0.7178
"RNA transport","E3_06_14",4,7,3.7e-24,-0.628071905112638,0.2151
"ribonucleoprotein complex subunit organization","E3_06_14",9,10,3.7e-24,-0.087503523749935,0.7707
"regulation of DNA replication","E3_06_14",4,5,3.7e-24,-0.213034405833794,0.677
"ribose phosphate metabolic process","E3_06_14",13,17,3.7e-24,-0.312570079384708,0.287
"proton motive force-driven ATP synthesis","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.5977
"ribonucleotide metabolic process","E3_06_14",17,18,3.7e-24,-0.0280025120012732,0.8133
"telomere organization","E3_06_14",9,7,3.7e-24,0.371928094887362,0.5729
"cellular response to topologically incorrect protein","E3_06_14",2,4,3.7e-24,-0.686965594166206,0.2613
"Golgi organization","E3_06_14",7,6,3.7e-24,0.242645077942396,0.8458
"ribonucleoprotein complex assembly","E3_06_14",15,9,3.7e-24,0.728071905112638,0.1486
"cellular nitrogen compound catabolic process","E3_06_14",9,18,3.7e-24,-0.875999418556223,0.0103
"negative regulation of phosphorus metabolic process","E3_06_14",10,16,3.7e-24,-0.578031222613042,0.0799
"heterocycle catabolic process","E3_06_14",15,18,3.7e-24,-0.197927513443586,0.4863
"mitochondrial membrane organization","E3_06_14",3,5,3.7e-24,-0.534962500721156,0.3226
"regulation of protein-containing complex assembly","E3_06_14",16,16,3.7e-24,0.05,1
"positive regulation of cellular component biogenesis","E3_06_14",15,18,3.7e-24,-0.197927513443586,0.4883
"response to oxidative stress","E3_06_14",19,15,3.7e-24,0.371928094887362,0.3623
"regulation of supramolecular fiber organization","E3_06_14",9,16,3.7e-24,-0.715534746362977,0.0378
"positive regulation of protein localization","E3_06_14",10,17,3.7e-24,-0.660493382805015,0.0485
"positive regulation of cell projection organization","E3_06_14",12,14,3.7e-24,-0.156450877467426,0.6011
"negative regulation of transferase activity","E3_06_14",6,12,3.7e-24,-0.843084796083488,0.0567
"autophagy of mitochondrion","E3_06_14",3,3,3.7e-24,0.05,1
"positive regulation of amide metabolic process","E3_06_14",3,8,3.7e-24,-1.11992500144231,0.0492
"chromatin remodeling","E3_06_14",14,15,3.7e-24,-0.0431094043914815,0.8015
"viral process","E3_06_14",13,16,3.7e-24,-0.230107919192735,0.4604
"macromolecule deacylation","E3_06_14",2,5,3.7e-24,-0.95,0.1302
"mitotic cytokinesis","E3_06_14",1,3,3.7e-24,-0.95,0.1969
"aromatic compound catabolic process","E3_06_14",15,18,3.7e-24,-0.197927513443586,0.4803
"vesicle localization","E3_06_14",6,9,3.7e-24,-0.464573172829758,0.2888
"establishment or maintenance of cell polarity","E3_06_14",7,9,3.7e-24,-0.271928094887362,0.5122
"Wnt signaling pathway","E3_06_14",10,16,3.7e-24,-0.578031222613042,0.0835
"cell-cell signaling by wnt","E3_06_14",10,18,3.7e-24,-0.738495894806288,0.033
"ATP metabolic process","E3_06_14",4,9,3.7e-24,-0.95,0.0564
"cellular response to chemical stress","E3_06_14",13,14,3.7e-24,-0.0495356735509144,0.7937
"regulation of vacuole organization","E3_06_14",2,2,3.7e-24,0.05,1
"cellular response to external stimulus","E3_06_14",9,13,3.7e-24,-0.435426827170242,0.2435
"negative regulation of protein phosphorylation","E3_06_14",8,14,3.7e-24,-0.686965594166206,0.0768
"negative regulation of catabolic process","E3_06_14",5,12,3.7e-24,-1.06547721741994,0.0259
"regulation of microtubule cytoskeleton organization","E3_06_14",8,6,3.7e-24,0.412570079384708,0.5457
"chromosome localization","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.5943
"negative regulation of mitotic nuclear division","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5307
"regulation of actin filament organization","E3_06_14",4,9,3.7e-24,-0.95,0.0476
"dephosphorylation","E3_06_14",17,13,3.7e-24,0.412570079384708,0.3302
"glycosylation","E3_06_14",9,9,3.7e-24,0.05,1
"positive regulation of establishment of protein localization","E3_06_14",8,13,3.7e-24,-0.587429920615292,0.1267
"regulation of microtubule-based process","E3_06_14",7,9,3.7e-24,-0.271928094887362,0.5196
"cell-substrate junction organization","E3_06_14",5,4,3.7e-24,0.313034405833794,0.8019
"protein-containing complex localization","E3_06_14",4,6,3.7e-24,-0.435426827170242,0.4299
"mitochondrial transmembrane transport","E3_06_14",9,4,3.7e-24,1.05,0.1083
"stem cell population maintenance","E3_06_14",10,7,3.7e-24,0.509431618637297,0.3473
"ribosome assembly","E3_06_14",6,3,3.7e-24,0.857354922057604,0.3003
"intraciliary transport","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1477
"Golgi to plasma membrane protein transport","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5776
"response to amino acid starvation","E3_06_14",6,2,3.7e-24,1.27239242133645,0.1261
"cellular response to extracellular stimulus","E3_06_14",7,9,3.7e-24,-0.271928094887362,0.5168
"cell growth","E3_06_14",8,18,3.7e-24,-1.02800251200127,0.0065
"protein glycosylation","E3_06_14",6,8,3.7e-24,-0.312570079384708,0.5031
"macromolecule glycosylation","E3_06_14",5,8,3.7e-24,-0.534962500721156,0.2514
"maintenance of cell number","E3_06_14",5,7,3.7e-24,-0.365037499278844,0.4585
"response to reactive oxygen species","E3_06_14",6,8,3.7e-24,-0.312570079384708,0.4875
"regulation of cell morphogenesis","E3_06_14",7,9,3.7e-24,-0.271928094887362,0.5182
"regulation of cellular component size","E3_06_14",9,13,3.7e-24,-0.435426827170242,0.2262
"cell-substrate junction assembly","E3_06_14",1,4,3.7e-24,-1.27192809488736,0.088
"membrane fission","E3_06_14",1,1,3.7e-24,0.05,1
"membrane docking","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.6215
"fibroblast migration","E3_06_14",6,3,3.7e-24,0.857354922057604,0.3071
"nucleus organization","E3_06_14",6,6,3.7e-24,0.05,1
"regulation of cell growth","E3_06_14",15,15,3.7e-24,0.05,1
"fibroblast proliferation","E3_06_14",2,4,3.7e-24,-0.686965594166206,0.2845
"cell cycle G1/S phase transition","E3_06_14",6,11,3.7e-24,-0.727607578663552,0.0698
"actin filament organization","E3_06_14",5,16,3.7e-24,-1.45250034052918,0.0011
"response to oxygen levels","E3_06_14",13,12,3.7e-24,0.156915203916512,0.8799
"epigenetic regulation of gene expression","E3_06_14",3,8,3.7e-24,-1.11992500144231,0.0461
"organelle fusion","E3_06_14",7,6,3.7e-24,0.242645077942396,0.8448
"lipoprotein metabolic process","E3_06_14",2,5,3.7e-24,-0.95,0.1288
"protein lipidation","E3_06_14",2,4,3.7e-24,-0.686965594166206,0.2751
"regulation of plasma membrane bounded cell projection assembly","E3_06_14",3,7,3.7e-24,-0.95,0.0664
"regulation of actin filament-based process","E3_06_14",4,13,3.7e-24,-1.43542682717024,0.0031
"regulation of GTPase activity","E3_06_14",4,13,3.7e-24,-1.43542682717024,0.0031
"nuclear envelope organization","E3_06_14",2,2,3.7e-24,0.05,1
"protein autophosphorylation","E3_06_14",5,9,3.7e-24,-0.686965594166206,0.1252
"connective tissue development","E3_06_14",10,10,3.7e-24,0.05,1
"cellular response to heat","E3_06_14",4,2,3.7e-24,0.786965594166206,0.3342
"myeloid cell homeostasis","E3_06_14",7,8,3.7e-24,-0.119925001442312,0.736
"regulation of neuron projection development","E3_06_14",10,17,3.7e-24,-0.660493382805015,0.0512
"receptor metabolic process","E3_06_14",3,3,3.7e-24,0.05,1
"maintenance of protein location in cell","E3_06_14",3,2,3.7e-24,0.465037499278844,0.7409
"apoptotic mitochondrial changes","E3_06_14",3,4,3.7e-24,-0.271928094887362,0.6385
"response to transforming growth factor beta","E3_06_14",9,10,3.7e-24,-0.087503523749935,0.7591
"neural tube development","E3_06_14",5,7,3.7e-24,-0.365037499278844,0.4698
"maintenance of protein location","E3_06_14",1,3,3.7e-24,-0.95,0.218
"regulation of ubiquitin-protein transferase activity","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5339
"cilium assembly","E3_06_14",4,12,3.7e-24,-1.32851162325373,0.0063
"mRNA export from nucleus","E3_06_14",1,3,3.7e-24,-0.95,0.2761
"regulation of cell-substrate junction organization","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5206
"membrane biogenesis","E3_06_14",2,2,3.7e-24,0.05,1
"cilium organization","E3_06_14",13,15,3.7e-24,-0.142645077942396,0.6127
"platelet-derived growth factor receptor signaling pathway","E3_06_14",1,3,3.7e-24,-0.95,0.2575
"iron-sulfur cluster assembly","E3_06_14",0,1,3.7e-24,-0.95,0.4546
"metallo-sulfur cluster assembly","E3_06_14",4,1,3.7e-24,1.37192809488736,0.0528
"centromere complex assembly","E3_06_14",4,1,3.7e-24,1.37192809488736,0.0313
"cellular response to oxygen levels","E3_06_14",1,6,3.7e-24,-1.7573549220576,0.0174
"fatty acid beta-oxidation","E3_06_14",1,3,3.7e-24,-0.95,0.2036
"organelle localization by membrane tethering","E3_06_14",3,3,3.7e-24,0.05,1
"autophagosome maturation","E3_06_14",2,2,3.7e-24,0.05,1
"cellular response to transforming growth factor beta stimulus","E3_06_14",10,10,3.7e-24,0.05,1
"nucleotide catabolic process","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.6083
"tube closure","E3_06_14",4,4,3.7e-24,0.05,1
"regulation of stem cell differentiation","E3_06_14",3,4,3.7e-24,-0.271928094887362,0.6407
"substrate adhesion-dependent cell spreading","E3_06_14",4,3,3.7e-24,0.371928094887362,0.7755
"chondrocyte differentiation","E3_06_14",4,5,3.7e-24,-0.213034405833794,0.6866
"regulation of fibroblast proliferation","E3_06_14",3,3.5,3.7e-24,-0.119925001442312,0.8108
"morphogenesis of an epithelial sheet","E3_06_14",3,2,3.7e-24,0.465037499278844,0.7388
"microtubule polymerization","E3_06_14",1,3,3.7e-24,-0.95,0.2218
"response to virus","E3_06_14",11,15,3.7e-24,-0.365037499278844,0.2623
"membrane assembly","E3_06_14",3,3,3.7e-24,0.05,1
"COPII vesicle coating","E3_06_14",1,1,3.7e-24,0.05,1
"erythrocyte differentiation","E3_06_14",5,5,3.7e-24,0.05,1
"organophosphate catabolic process","E3_06_14",2,6,3.7e-24,-1.17239242133645,0.0624
"regulation of embryonic development","E3_06_14",4,4,3.7e-24,0.05,1
"regulation of focal adhesion assembly","E3_06_14",2,2,3.7e-24,0.05,1
"regulation of cell-substrate junction assembly","E3_06_14",4,3,3.7e-24,0.371928094887362,0.7717
"regulation of extracellular matrix organization","E3_06_14",2,2,3.7e-24,0.05,1
"GPI anchor biosynthetic process","E3_06_14",1,1,3.7e-24,0.05,1
"lamellipodium organization","E3_06_14",1,3,3.7e-24,-0.95,0.2018
"positive regulation of stem cell population maintenance","E3_06_14",4,2,3.7e-24,0.786965594166206,0.3192
"monosaccharide metabolic process","E3_06_14",5,10,3.7e-24,-0.824469117916141,0.0813
"U2-type prespliceosome assembly","E3_06_14",1,1,3.7e-24,0.05,1
"heterochromatin formation","E3_06_14",5,3,3.7e-24,0.634962500721156,0.4264
"peroxisome organization","E3_06_14",2,2,3.7e-24,0.05,1
"regulation of mitochondrial fission","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6528
"cellular pigmentation","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.5861
"regulation of fibroblast migration","E3_06_14",1,1,3.7e-24,0.05,1
"cellular carbohydrate metabolic process","E3_06_14",11,11,3.7e-24,0.05,1
"positive regulation of axonogenesis","E3_06_14",1,4,3.7e-24,-1.27192809488736,0.1197
"kinetochore organization","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6394
"stem cell differentiation","E3_06_14",6,9,3.7e-24,-0.464573172829758,0.2946
"proton transmembrane transport","E3_06_14",5,6,3.7e-24,-0.172392421336448,0.6982
"cellular response to insulin stimulus","E3_06_14",5,8,3.7e-24,-0.534962500721156,0.2386
"establishment of mitotic spindle localization","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6858
"cell redox homeostasis","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1473
"stress granule assembly","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6494
"protein neddylation","E3_06_14",3,1,3.7e-24,1.05,0.424
"regulation of mitochondrial membrane potential","E3_06_14",4,2,3.7e-24,0.786965594166206,0.3204
"neuron death","E3_06_14",6,12,3.7e-24,-0.843084796083488,0.0365
"defense response to virus","E3_06_14",8,10,3.7e-24,-0.239506617194985,0.5418
"sulfur compound metabolic process","E3_06_14",7,11,3.7e-24,-0.534962500721156,0.1612
"NADP metabolic process","E3_06_14",2,2,3.7e-24,0.05,1
"vacuolar acidification","E3_06_14",0,1,3.7e-24,-0.95,0.4257
"oligosaccharide-lipid intermediate biosynthetic process","E3_06_14",0,1,3.7e-24,-0.95,0.4682
"lysosomal lumen acidification","E3_06_14",1,1,3.7e-24,0.05,1
"glycosyl compound biosynthetic process","E3_06_14",0,1,3.7e-24,-0.95,0.5103
"heart valve development","E3_06_14",0,3,3.7e-24,-1.95,0.0643
"water-soluble vitamin metabolic process","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1577
"interferon-beta production","E3_06_14",3,2,3.7e-24,0.465037499278844,0.7314
"regulation of interferon-beta production","E3_06_14",3,2,3.7e-24,0.465037499278844,0.7286
"branched-chain amino acid metabolic process","E3_06_14",4,1,3.7e-24,1.37192809488736,0.034
"regulation of mitochondrial membrane permeability","E3_06_14",1,3,3.7e-24,-0.95,0.2623
"respiratory tube development","E3_06_14",5,7,3.7e-24,-0.365037499278844,0.4666
"cellular senescence","E3_06_14",2,4,3.7e-24,-0.686965594166206,0.2605
"positive regulation of neurogenesis","E3_06_14",5,8,3.7e-24,-0.534962500721156,0.2443
"mitochondrial outer membrane permeabilization","E3_06_14",2,2,3.7e-24,0.05,1
"immune system development","E3_06_14",5,8,3.7e-24,-0.534962500721156,0.2546
"clathrin-dependent endocytosis","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1777
"positive regulation of viral process","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1004
"bone development","E3_06_14",10,8,3.7e-24,0.339506617194985,0.5992
"cell-substrate adhesion","E3_06_14",17,11,3.7e-24,0.634962500721156,0.1948
"positive regulation of microtubule polymerization","E3_06_14",1,1,3.7e-24,0.05,1
"pteridine-containing compound metabolic process","E3_06_14",0,1,3.7e-24,-0.95,0.4119
"response to arsenic-containing substance","E3_06_14",0,1,3.7e-24,-0.95,0.4207
"response to insulin","E3_06_14",6,8,3.7e-24,-0.312570079384708,0.497
"ubiquinone metabolic process","E3_06_14",0,1,3.7e-24,-0.95,0.52
"cellular response to arsenic-containing substance","E3_06_14",0,1,3.7e-24,-0.95,0.4766
"inositol phosphate catabolic process","E3_06_14",0,1,3.7e-24,-0.95,0.4243
"telomerase RNA localization to Cajal body","E3_06_14",1,1,3.7e-24,0.05,1
"respiratory system development","E3_06_14",8,8,3.7e-24,0.05,1
"regulation of generation of precursor metabolites and energy","E3_06_14",3,5,3.7e-24,-0.534962500721156,0.3661
"mitochondrial calcium ion homeostasis","E3_06_14",1,1,3.7e-24,0.05,1
"G0 to G1 transition","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6871
"mitochondrial genome maintenance","E3_06_14",1,1,3.7e-24,0.05,1
"release of cytochrome c from mitochondria","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.09
"cortical cytoskeleton organization","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1236
"response to sterol depletion","E3_06_14",0,1,3.7e-24,-0.95,0.4207
"regulation of ncRNA transcription","E3_06_14",1,1,3.7e-24,0.05,1
"mesenchymal cell differentiation","E3_06_14",2,9,3.7e-24,-1.68696559416621,0.0051
"protein-DNA complex subunit organization","E3_06_14",9,9,3.7e-24,0.05,1
"response to fluid shear stress","E3_06_14",1,1,3.7e-24,0.05,1
"collagen fibril organization","E3_06_14",1,3,3.7e-24,-0.95,0.2295
"roof of mouth development","E3_06_14",2,4,3.7e-24,-0.686965594166206,0.2961
"regulation of protein dephosphorylation","E3_06_14",3,3,3.7e-24,0.05,1
"multicellular organism growth","E3_06_14",4,5,3.7e-24,-0.213034405833794,0.6666
"miRNA processing","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1822
"small molecule catabolic process","E3_06_14",13,15,3.7e-24,-0.142645077942396,0.6207
"regulation of G0 to G1 transition","E3_06_14",1,1,3.7e-24,0.05,1
"circadian regulation of gene expression","E3_06_14",1,3,3.7e-24,-0.95,0.2476
"regulation of translational fidelity","E3_06_14",0,1,3.7e-24,-0.95,0.4832
"ubiquinone biosynthetic process","E3_06_14",0,1,3.7e-24,-0.95,0.4881
"mitochondrial calcium ion transmembrane transport","E3_06_14",0,1,3.7e-24,-0.95,0.4953
"quinone biosynthetic process","E3_06_14",0,0,3.7e-24,0.05,1
"viral release from host cell","E3_06_14",0,1,3.7e-24,-0.95,0.4447
"exit from host cell","E3_06_14",3,1,3.7e-24,1.05,0.4314
"positive regulation of GTPase activity","E3_06_14",6,9,3.7e-24,-0.464573172829758,0.2924
"regulation of cytokinesis","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.602
"mitochondrion localization","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5385
"renal system development","E3_06_14",10,11,3.7e-24,-0.075530882083859,0.7698
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","E3_06_14",8,7,3.7e-24,0.219925001442312,0.8513
"regulation of cell-substrate adhesion","E3_06_14",5,8,3.7e-24,-0.534962500721156,0.2507
"centrosome localization","E3_06_14",4,1,3.7e-24,1.37192809488736,0.0723
"microtubule organizing center localization","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6434
"pinocytosis","E3_06_14",0,1,3.7e-24,-0.95,0.4275
"lamellipodium assembly","E3_06_14",0,3,3.7e-24,-1.95,0.0519
"cellular response to sterol depletion","E3_06_14",0,0,3.7e-24,0.05,1
"placenta development","E3_06_14",2,5,3.7e-24,-0.95,0.1198
"rhythmic process","E3_06_14",11,11,3.7e-24,0.05,1
"spindle localization","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5324
"carbohydrate derivative catabolic process","E3_06_14",4,6,3.7e-24,-0.435426827170242,0.4322
"response to amino acid","E3_06_14",4,5,3.7e-24,-0.213034405833794,0.6878
"regulation of intracellular steroid hormone receptor signaling pathway","E3_06_14",4,2,3.7e-24,0.786965594166206,0.3267
"regulation of neuron death","E3_06_14",8,10,3.7e-24,-0.239506617194985,0.5447
"ossification","E3_06_14",15,15,3.7e-24,0.05,1
"mammary gland epithelial cell proliferation","E3_06_14",1,1,3.7e-24,0.05,1
"ribosomal subunit export from nucleus","E3_06_14",1,0,3.7e-24,1.05,0.45
"ribosome localization","E3_06_14",0,0,3.7e-24,0.05,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","E3_06_14",1,0,3.7e-24,1.05,0.4611
"seminiferous tubule development","E3_06_14",0,1,3.7e-24,-0.95,0.5157
"cellular response to acid chemical","E3_06_14",2,4,3.7e-24,-0.686965594166206,0.3084
"positive regulation of kinase activity","E3_06_14",8,14,3.7e-24,-0.686965594166206,0.07
"positive regulation by host of viral process","E3_06_14",0,0,3.7e-24,0.05,1
"mitochondrion morphogenesis","E3_06_14",0,0,3.7e-24,0.05,1
"regulation of establishment of cell polarity","E3_06_14",0,1,3.7e-24,-0.95,0.4513
"cellular lipid catabolic process","E3_06_14",6,7,3.7e-24,-0.142645077942396,0.7162
"neuron apoptotic process","E3_06_14",6,8,3.7e-24,-0.312570079384708,0.4869
"inner cell mass cell proliferation","E3_06_14",1,1,3.7e-24,0.05,1
"polyamine biosynthetic process","E3_06_14",0,1,3.7e-24,-0.95,0.4764
"folic acid metabolic process","E3_06_14",0,0,3.7e-24,0.05,1
"organelle inheritance","E3_06_14",0,1,3.7e-24,-0.95,0.479
"polyol metabolic process","E3_06_14",5,4,3.7e-24,0.313034405833794,0.809
"regulation of type I interferon-mediated signaling pathway","E3_06_14",0,1,3.7e-24,-0.95,0.4156
"intracellular lipid transport","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1043
"fat cell differentiation","E3_06_14",8,9,3.7e-24,-0.10200309344505,0.744
"iron ion homeostasis","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.5979
"negative regulation of cell projection organization","E3_06_14",6,7,3.7e-24,-0.142645077942396,0.723
"dicarboxylic acid metabolic process","E3_06_14",6,3,3.7e-24,0.857354922057604,0.2746
"regulation of anatomical structure size","E3_06_14",10,17,3.7e-24,-0.660493382805015,0.0627
"regulation of small molecule metabolic process","E3_06_14",11,11,3.7e-24,0.05,1
"pentose-phosphate shunt","E3_06_14",0,1,3.7e-24,-0.95,0.4289
"pericardium development","E3_06_14",1,1,3.7e-24,0.05,1
"lysosomal protein catabolic process","E3_06_14",0,1,3.7e-24,-0.95,0.5222
"carbohydrate derivative transport","E3_06_14",1,3,3.7e-24,-0.95,0.2341
"alcohol biosynthetic process","E3_06_14",4,5,3.7e-24,-0.213034405833794,0.6892
"regulation of membrane permeability","E3_06_14",4,3,3.7e-24,0.371928094887362,0.7895
"signal peptide processing","E3_06_14",0,0,3.7e-24,0.05,1
"UV-damage excision repair","E3_06_14",1,0,3.7e-24,1.05,0.3781
"biological process involved in interaction with host","E3_06_14",5,7,3.7e-24,-0.365037499278844,0.4773
"body morphogenesis","E3_06_14",3,1,3.7e-24,1.05,0.4263
"extracellular vesicle biogenesis","E3_06_14",1,1,3.7e-24,0.05,1
"negative regulation of defense response to virus","E3_06_14",2,2,3.7e-24,0.05,1
"aminoglycan biosynthetic process","E3_06_14",3,3,3.7e-24,0.05,1
"sterol biosynthetic process","E3_06_14",2,2,3.7e-24,0.05,1
"polyamine metabolic process","E3_06_14",1,1,3.7e-24,0.05,1
"magnesium ion transport","E3_06_14",3,1,3.7e-24,1.05,0.4431
"lamellipodium morphogenesis","E3_06_14",0,1,3.7e-24,-0.95,0.5119
"positive regulation of neuron migration","E3_06_14",1,1,3.7e-24,0.05,1
"regulation of glucose metabolic process","E3_06_14",3,3,3.7e-24,0.05,1
"monosaccharide biosynthetic process","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.5861
"response to acid chemical","E3_06_14",6,5,3.7e-24,0.272392421336448,0.8226
