"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"membrane assembly","MMEB9_E1",1,5,3.7e-24,-1.48496250072116,0.0718
"COPII vesicle coating","MMEB9_E1",2,2,3.7e-24,0.1,1.03
"erythrocyte differentiation","MMEB9_E1",5,10,3.7e-24,-0.774469117916141,0.0887
"organophosphate catabolic process","MMEB9_E1",7,11,3.7e-24,-0.484962500721156,0.2016
"regulation of embryonic development","MMEB9_E1",7,6,3.7e-24,0.292645077942396,0.8757
"regulation of focal adhesion assembly","MMEB9_E1",2,5,3.7e-24,-0.9,0.147
"regulation of cell-substrate junction assembly","MMEB9_E1",1,4,3.7e-24,-1.22192809488736,0.0905
"regulation of extracellular matrix organization","MMEB9_E1",3,4,3.7e-24,-0.221928094887362,0.6849
"GPI anchor biosynthetic process","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.5603
"lamellipodium organization","MMEB9_E1",2,6,3.7e-24,-1.12239242133645,0.0925
"positive regulation of stem cell population maintenance","MMEB9_E1",3,3,3.7e-24,0.1,1.03
"monosaccharide metabolic process","MMEB9_E1",7,17,3.7e-24,-1.06992500144231,0.0355
"U2-type prespliceosome assembly","MMEB9_E1",3,2,3.7e-24,0.515037499278844,0.7676
"heterochromatin formation","MMEB9_E1",8,7,3.7e-24,0.269925001442312,0.8913
"peroxisome organization","MMEB9_E1",0,2,3.7e-24,-1.48496250072116,0.1375
"regulation of mitochondrial fission","MMEB9_E1",3,2,3.7e-24,0.515037499278844,0.7681
"cellular pigmentation","MMEB9_E1",3,4,3.7e-24,-0.221928094887362,0.6869
"regulation of fibroblast migration","MMEB9_E1",1,4,3.7e-24,-1.22192809488736,0.1295
"cellular carbohydrate metabolic process","MMEB9_E1",7,19,3.7e-24,-1.22192809488736,0.0317
"positive regulation of axonogenesis","MMEB9_E1",4,5,3.7e-24,-0.163034405833794,0.6917
"kinetochore organization","MMEB9_E1",0,2,3.7e-24,-1.48496250072116,0.186
"stem cell differentiation","MMEB9_E1",13,15,3.7e-24,-0.092645077942396,0.6478
"proton transmembrane transport","MMEB9_E1",2,9,3.7e-24,-1.63696559416621,0.0329
"cellular response to insulin stimulus","MMEB9_E1",5,14,3.7e-24,-1.22192809488736,0.0363
"establishment of mitotic spindle localization","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.5578
"cell redox homeostasis","MMEB9_E1",3,3,3.7e-24,0.1,1.03
"stress granule assembly","MMEB9_E1",3,2,3.7e-24,0.515037499278844,0.7713
"protein neddylation","MMEB9_E1",3,3,3.7e-24,0.1,1.03
"regulation of mitochondrial membrane potential","MMEB9_E1",5,4,3.7e-24,0.363034405833794,0.8398
"neuron death","MMEB9_E1",8,22,3.7e-24,-1.2536369546147,0.0306
"defense response to virus","MMEB9_E1",8,18,3.7e-24,-0.97800251200127,0.0357
"sulfur compound metabolic process","MMEB9_E1",21,21,3.7e-24,0.1,1.03
"NADP metabolic process","MMEB9_E1",0,3,3.7e-24,-1.9,0.0878
"vacuolar acidification","MMEB9_E1",3,3,3.7e-24,0.1,1.03
"oligosaccharide-lipid intermediate biosynthetic process","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.6002
"lysosomal lumen acidification","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"glycosyl compound biosynthetic process","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.6207
"heart valve development","MMEB9_E1",8,6,3.7e-24,0.462570079384708,0.5759
"water-soluble vitamin metabolic process","MMEB9_E1",1,4,3.7e-24,-1.22192809488736,0.1444
"interferon-beta production","MMEB9_E1",4,4,3.7e-24,0.1,1.03
"regulation of interferon-beta production","MMEB9_E1",5,4,3.7e-24,0.363034405833794,0.8361
"branched-chain amino acid metabolic process","MMEB9_E1",2,2,3.7e-24,0.1,1.03
"regulation of mitochondrial membrane permeability","MMEB9_E1",5,4,3.7e-24,0.363034405833794,0.8287
"respiratory tube development","MMEB9_E1",9,13,3.7e-24,-0.385426827170242,0.2637
"cellular senescence","MMEB9_E1",6,8,3.7e-24,-0.262570079384708,0.5238
"positive regulation of neurogenesis","MMEB9_E1",9,14,3.7e-24,-0.484962500721156,0.153
"mitochondrial outer membrane permeabilization","MMEB9_E1",2,2,3.7e-24,0.1,1.03
"immune system development","MMEB9_E1",13,12,3.7e-24,0.206915203916512,0.9202
"clathrin-dependent endocytosis","MMEB9_E1",5,3,3.7e-24,0.684962500721156,0.4102
"positive regulation of viral process","MMEB9_E1",2,4,3.7e-24,-0.636965594166206,0.3489
"bone development","MMEB9_E1",7,15,3.7e-24,-0.9,0.0499
"cell-substrate adhesion","MMEB9_E1",19,22,3.7e-24,-0.101633861169651,0.5589
"positive regulation of microtubule polymerization","MMEB9_E1",4,2,3.7e-24,0.836965594166206,0.3124
"pteridine-containing compound metabolic process","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.5584
"response to arsenic-containing substance","MMEB9_E1",2,2,3.7e-24,0.1,1.03
"response to insulin","MMEB9_E1",12,17,3.7e-24,-0.36948528330122,0.2228
"ubiquinone metabolic process","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.577
"cellular response to arsenic-containing substance","MMEB9_E1",0,1,3.7e-24,-0.9,0.4458
"inositol phosphate catabolic process","MMEB9_E1",0,1,3.7e-24,-0.9,0.448
"telomerase RNA localization to Cajal body","MMEB9_E1",0,1,3.7e-24,-0.9,0.4472
"respiratory system development","MMEB9_E1",15,14,3.7e-24,0.193109404391481,0.9262
"regulation of generation of precursor metabolites and energy","MMEB9_E1",10,9,3.7e-24,0.237503523749935,0.8956
"mitochondrial calcium ion homeostasis","MMEB9_E1",2,2,3.7e-24,0.1,1.03
"G0 to G1 transition","MMEB9_E1",2,3,3.7e-24,-0.315037499278844,0.6311
"mitochondrial genome maintenance","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"release of cytochrome c from mitochondria","MMEB9_E1",3,3,3.7e-24,0.1,1.03
"cortical cytoskeleton organization","MMEB9_E1",2,4,3.7e-24,-0.636965594166206,0.3309
"response to sterol depletion","MMEB9_E1",0,1,3.7e-24,-0.9,0.4408
"regulation of ncRNA transcription","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.5608
"mesenchymal cell differentiation","MMEB9_E1",20,17,3.7e-24,0.322392421336448,0.5765
"protein-DNA complex subunit organization","MMEB9_E1",11,15,3.7e-24,-0.315037499278844,0.3048
"response to fluid shear stress","MMEB9_E1",3,3,3.7e-24,0.1,1.03
"collagen fibril organization","MMEB9_E1",3,5,3.7e-24,-0.484962500721156,0.3819
"roof of mouth development","MMEB9_E1",3,6,3.7e-24,-0.707354922057604,0.1974
"regulation of protein dephosphorylation","MMEB9_E1",2,5,3.7e-24,-0.9,0.1599
"multicellular organism growth","MMEB9_E1",6,9,3.7e-24,-0.414573172829758,0.3201
"miRNA processing","MMEB9_E1",3,4,3.7e-24,-0.221928094887362,0.6881
"small molecule catabolic process","MMEB9_E1",19,24,3.7e-24,-0.221928094887362,0.3006
"regulation of G0 to G1 transition","MMEB9_E1",2,3,3.7e-24,-0.315037499278844,0.6218
"circadian regulation of gene expression","MMEB9_E1",5,3,3.7e-24,0.684962500721156,0.4157
"regulation of translational fidelity","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"ubiquinone biosynthetic process","MMEB9_E1",2,1,3.7e-24,0.684962500721156,0.6809
"mitochondrial calcium ion transmembrane transport","MMEB9_E1",0,1,3.7e-24,-0.9,0.4373
"quinone biosynthetic process","MMEB9_E1",0,1,3.7e-24,-0.9,0.4524
"viral release from host cell","MMEB9_E1",4,2,3.7e-24,0.836965594166206,0.3494
"exit from host cell","MMEB9_E1",2,2,3.7e-24,0.1,1.03
"positive regulation of GTPase activity","MMEB9_E1",13,16,3.7e-24,-0.180107919192735,0.5001
"regulation of cytokinesis","MMEB9_E1",6,5,3.7e-24,0.322392421336448,0.8591
"mitochondrion localization","MMEB9_E1",2,4,3.7e-24,-0.636965594166206,0.295
"renal system development","MMEB9_E1",9,18,3.7e-24,-0.825999418556223,0.0424
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","MMEB9_E1",9,14,3.7e-24,-0.484962500721156,0.1673
"regulation of cell-substrate adhesion","MMEB9_E1",11,14,3.7e-24,-0.221928094887362,0.4599
"centrosome localization","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.5651
"microtubule organizing center localization","MMEB9_E1",3,2,3.7e-24,0.515037499278844,0.7843
"pinocytosis","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.5943
"lamellipodium assembly","MMEB9_E1",4,5,3.7e-24,-0.163034405833794,0.6971
"cellular response to sterol depletion","MMEB9_E1",0,1,3.7e-24,-0.9,0.4752
"placenta development","MMEB9_E1",3,9,3.7e-24,-1.22192809488736,0.0473
"rhythmic process","MMEB9_E1",11,19,3.7e-24,-0.636965594166206,0.0609
"spindle localization","MMEB9_E1",7,4,3.7e-24,0.778071905112638,0.3773
"carbohydrate derivative catabolic process","MMEB9_E1",6,11,3.7e-24,-0.677607578663552,0.1215
"response to amino acid","MMEB9_E1",4,7,3.7e-24,-0.578071905112638,0.2407
"regulation of intracellular steroid hormone receptor signaling pathway","MMEB9_E1",3,4,3.7e-24,-0.221928094887362,0.6713
"regulation of neuron death","MMEB9_E1",20,21,3.7e-24,0.0328858041414631,0.8614
"ossification","MMEB9_E1",25,25,3.7e-24,0.1,1.03
"mammary gland epithelial cell proliferation","MMEB9_E1",2,2,3.7e-24,0.1,1.03
"ribosomal subunit export from nucleus","MMEB9_E1",0,1,3.7e-24,-0.9,0.5596
"ribosome localization","MMEB9_E1",2,1,3.7e-24,0.684962500721156,0.6712
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"seminiferous tubule development","MMEB9_E1",0,1,3.7e-24,-0.9,0.4397
"cellular response to acid chemical","MMEB9_E1",3,6,3.7e-24,-0.707354922057604,0.2069
"positive regulation of kinase activity","MMEB9_E1",22,24,3.7e-24,-0.020294233717712,0.7167
"positive regulation by host of viral process","MMEB9_E1",0,1,3.7e-24,-0.9,0.4518
"mitochondrion morphogenesis","MMEB9_E1",0,1,3.7e-24,-0.9,0.4448
"regulation of establishment of cell polarity","MMEB9_E1",2,2,3.7e-24,0.1,1.03
"cellular lipid catabolic process","MMEB9_E1",12,13,3.7e-24,-0.006915203916512,0.8132
"neuron apoptotic process","MMEB9_E1",15,16,3.7e-24,0.0125371587496606,0.8395
"inner cell mass cell proliferation","MMEB9_E1",2,1,3.7e-24,0.684962500721156,0.7133
"polyamine biosynthetic process","MMEB9_E1",3,1,3.7e-24,1.1,0.4499
"folic acid metabolic process","MMEB9_E1",0,1,3.7e-24,-0.9,0.562
"organelle inheritance","MMEB9_E1",0,0,3.7e-24,0.1,1.03
"polyol metabolic process","MMEB9_E1",8,8,3.7e-24,0.1,1.03
"regulation of type I interferon-mediated signaling pathway","MMEB9_E1",2,3,3.7e-24,-0.315037499278844,0.6474
"intracellular lipid transport","MMEB9_E1",2,3,3.7e-24,-0.315037499278844,0.6262
"fat cell differentiation","MMEB9_E1",11,16,3.7e-24,-0.402500340529183,0.1849
"iron ion homeostasis","MMEB9_E1",2,4,3.7e-24,-0.636965594166206,0.2833
"negative regulation of cell projection organization","MMEB9_E1",7,13,3.7e-24,-0.707354922057604,0.0824
"dicarboxylic acid metabolic process","MMEB9_E1",4,5,3.7e-24,-0.163034405833794,0.7018
"regulation of anatomical structure size","MMEB9_E1",13,29,3.7e-24,-0.99953567355091,0.0302
"regulation of small molecule metabolic process","MMEB9_E1",18,22,3.7e-24,-0.175634442613427,0.424
"pentose-phosphate shunt","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"pericardium development","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"lysosomal protein catabolic process","MMEB9_E1",2,1,3.7e-24,0.684962500721156,0.6821
"carbohydrate derivative transport","MMEB9_E1",2,5,3.7e-24,-0.9,0.1686
"alcohol biosynthetic process","MMEB9_E1",2,8,3.7e-24,-1.48496250072116,0.0428
"regulation of membrane permeability","MMEB9_E1",4,4,3.7e-24,0.1,1.03
"signal peptide processing","MMEB9_E1",0,1,3.7e-24,-0.9,0.4717
"UV-damage excision repair","MMEB9_E1",0,1,3.7e-24,-0.9,0.4884
"biological process involved in interaction with host","MMEB9_E1",7,13,3.7e-24,-0.707354922057604,0.0842
"body morphogenesis","MMEB9_E1",2,3,3.7e-24,-0.315037499278844,0.6312
"extracellular vesicle biogenesis","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"negative regulation of defense response to virus","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.5583
"aminoglycan biosynthetic process","MMEB9_E1",2,5,3.7e-24,-0.9,0.1478
"sterol biosynthetic process","MMEB9_E1",3,3,3.7e-24,0.1,1.03
"polyamine metabolic process","MMEB9_E1",0,1,3.7e-24,-0.9,0.449
"magnesium ion transport","MMEB9_E1",2,2,3.7e-24,0.1,1.03
"lamellipodium morphogenesis","MMEB9_E1",2,1,3.7e-24,0.684962500721156,0.6719
"positive regulation of neuron migration","MMEB9_E1",0,1,3.7e-24,-0.9,0.4479
"regulation of glucose metabolic process","MMEB9_E1",2,6,3.7e-24,-1.12239242133645,0.0797
"monosaccharide biosynthetic process","MMEB9_E1",4,7,3.7e-24,-0.578071905112638,0.2567
"response to acid chemical","MMEB9_E1",5,8,3.7e-24,-0.484962500721156,0.3001
"regulation of carbohydrate metabolic process","MMEB9_E1",12,13,3.7e-24,-0.006915203916512,0.8123
"positive regulation of nervous system development","MMEB9_E1",9,15,3.7e-24,-0.578071905112638,0.1
"regulation of circadian rhythm","MMEB9_E1",4,7,3.7e-24,-0.578071905112638,0.2554
"trabecula morphogenesis","MMEB9_E1",1,3,3.7e-24,-0.9,0.2403
"pigment accumulation","MMEB9_E1",0,1,3.7e-24,-0.9,0.4691
"cellular pigment accumulation","MMEB9_E1",2,1,3.7e-24,0.684962500721156,0.6995
"regulation of pinocytosis","MMEB9_E1",0,1,3.7e-24,-0.9,0.4476
"regulation of ligase activity","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","MMEB9_E1",0,1,3.7e-24,-0.9,0.5019
"glycosyl compound metabolic process","MMEB9_E1",5,5,3.7e-24,0.1,1.03
"substantia nigra development","MMEB9_E1",0,3,3.7e-24,-1.9,0.0919
"negative regulation of GTPase activity","MMEB9_E1",3,2,3.7e-24,0.515037499278844,0.7652
"axon extension","MMEB9_E1",5,8,3.7e-24,-0.484962500721156,0.2844
"positive regulation of epithelial to mesenchymal transition","MMEB9_E1",6,3,3.7e-24,0.907354922057604,0.3097
"one-carbon metabolic process","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"NADPH regeneration","MMEB9_E1",2,1,3.7e-24,0.684962500721156,0.6766
"cellular response to dsRNA","MMEB9_E1",4,2,3.7e-24,0.836965594166206,0.3021
"neuron projection organization","MMEB9_E1",3,5,3.7e-24,-0.484962500721156,0.3364
"postsynapse organization","MMEB9_E1",15,12,3.7e-24,0.399560281858908,0.4953
"regulation of ketone biosynthetic process","MMEB9_E1",0,1,3.7e-24,-0.9,0.4439
"mitochondrion distribution","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"regulation of autophagosome maturation","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.6067
"magnesium ion transmembrane transport","MMEB9_E1",0,1,3.7e-24,-0.9,0.4405
"regulation of cell division","MMEB9_E1",6,12,3.7e-24,-0.793084796083488,0.0823
"intermembrane lipid transfer","MMEB9_E1",3,3,3.7e-24,0.1,1.03
"organophosphate ester transport","MMEB9_E1",2,9,3.7e-24,-1.63696559416621,0.0329
"movement in host","MMEB9_E1",7,10,3.7e-24,-0.359431618637297,0.3219
"extracellular matrix assembly","MMEB9_E1",1,3,3.7e-24,-0.9,0.2778
"cellular metabolic compound salvage","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"regulation of ATP-dependent activity","MMEB9_E1",4,5,3.7e-24,-0.163034405833794,0.7133
"cell migration involved in heart development","MMEB9_E1",0,1,3.7e-24,-0.9,0.4607
"cellular response to fluid shear stress","MMEB9_E1",0,1,3.7e-24,-0.9,0.4526
"sphingomyelin biosynthetic process","MMEB9_E1",0,0,3.7e-24,0.1,1.03
"ether lipid biosynthetic process","MMEB9_E1",0,1,3.7e-24,-0.9,0.5126
"embryonic body morphogenesis","MMEB9_E1",0,0,3.7e-24,0.1,1.03
"amino sugar biosynthetic process","MMEB9_E1",0,0,3.7e-24,0.1,1.03
"glycerol ether biosynthetic process","MMEB9_E1",0,1,3.7e-24,-0.9,0.454
"pigmentation","MMEB9_E1",8,7,3.7e-24,0.269925001442312,0.8852
"cellular response to ketone","MMEB9_E1",3,7,3.7e-24,-0.9,0.1086
"nonribosomal peptide biosynthetic process","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"glial cell apoptotic process","MMEB9_E1",2,1,3.7e-24,0.684962500721156,0.6846
"lipoprotein catabolic process","MMEB9_E1",0,1,3.7e-24,-0.9,0.4479
"suppression of viral release by host","MMEB9_E1",0,1,3.7e-24,-0.9,0.4346
"chaperone-mediated autophagy","MMEB9_E1",0,1,3.7e-24,-0.9,0.4931
"regulation of steroid hormone biosynthetic process","MMEB9_E1",0,1,3.7e-24,-0.9,0.5258
"synaptic vesicle lumen acidification","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"semaphorin-plexin signaling pathway involved in neuron projection guidance","MMEB9_E1",1,1,3.7e-24,0.1,1.03
"regulation of Golgi organization","MMEB9_E1",0,1,3.7e-24,-0.9,0.444
"Schwann cell differentiation","MMEB9_E1",0,3,3.7e-24,-1.9,0.0957
"neurotrophin signaling pathway","MMEB9_E1",0,2,3.7e-24,-1.48496250072116,0.1096
"regulation of microtubule depolymerization","MMEB9_E1",0,2,3.7e-24,-1.48496250072116,0.1361
"basement membrane organization","MMEB9_E1",1,2,3.7e-24,-0.484962500721156,0.5778
"establishment or maintenance of epithelial cell apical/basal polarity","MMEB9_E1",4,3,3.7e-24,0.421928094887362,0.8145
"face development","MMEB9_E1",3,4,3.7e-24,-0.221928094887362,0.682
"osteoblast differentiation","MMEB9_E1",10,15,3.7e-24,-0.440568381362703,0.1655
"appendage development","MMEB9_E1",3,10,3.7e-24,-1.3594316186373,0.0393
"limb development","MMEB9_E1",8,11,3.7e-24,-0.315037499278844,0.3408
"regulation of ATP metabolic process","MMEB9_E1",6,5,3.7e-24,0.322392421336448,0.8536
"developmental growth involved in morphogenesis","MMEB9_E1",12,14,3.7e-24,-0.106450877467426,0.6341
"embryonic organ development","MMEB9_E1",7,24,3.7e-24,-1.54385618977472,0.03
"negative regulation of growth","MMEB9_E1",15,17,3.7e-24,-0.069925001442312,0.6624
"microtubule depolymerization","MMEB9_E1",6,3,3.7e-24,0.907354922057604,0.3242
"heme metabolic process","MMEB9_E1",5,2,3.7e-24,1.1,0.2268
"regulation of neuron apoptotic process","MMEB9_E1",9,14,3.7e-24,-0.484962500721156,0.1577
"plasma membrane tubulation","MMEB9_E1",3,1,3.7e-24,1.1,0.4376
"exosomal secretion","MMEB9_E1",0,2,3.7e-24,-1.48496250072116,0.2161
"vasculogenesis","MMEB9_E1",2,5,3.7e-24,-0.9,0.1692
"toxin transport","MMEB9_E1",3,3,3.7e-24,0.1,1.03
