"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"protein autophosphorylation","E3_06_14",6,9,3.7e-24,-0.464573172829758,0.2915
"connective tissue development","E3_06_14",6,10,3.7e-24,-0.602076696579693,0.1467
"cellular response to heat","E3_06_14",2,2,3.7e-24,0.05,1
"myeloid cell homeostasis","E3_06_14",6,7,3.7e-24,-0.142645077942396,0.7223
"regulation of neuron projection development","E3_06_14",25,16,3.7e-24,0.662976876890753,0.0962
"receptor metabolic process","E3_06_14",0,4,3.7e-24,-2.27192809488736,0.0193
"maintenance of protein location in cell","E3_06_14",5,3,3.7e-24,0.634962500721156,0.3827
"apoptotic mitochondrial changes","E3_06_14",6,5,3.7e-24,0.272392421336448,0.8307
"response to transforming growth factor beta","E3_06_14",5,10,3.7e-24,-0.824469117916141,0.0572
"neural tube development","E3_06_14",4,6,3.7e-24,-0.435426827170242,0.442
"maintenance of protein location","E3_06_14",5,4,3.7e-24,0.313034405833794,0.7954
"regulation of ubiquitin-protein transferase activity","E3_06_14",2,2,3.7e-24,0.05,1
"cilium assembly","E3_06_14",7,13,3.7e-24,-0.757354922057604,0.0509
"mRNA export from nucleus","E3_06_14",1,3,3.7e-24,-0.95,0.2703
"regulation of cell-substrate junction organization","E3_06_14",0,3,3.7e-24,-1.95,0.059
"membrane biogenesis","E3_06_14",2,2,3.7e-24,0.05,1
"cilium organization","E3_06_14",6,14,3.7e-24,-1.04953567355091,0.01
"platelet-derived growth factor receptor signaling pathway","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5276
"iron-sulfur cluster assembly","E3_06_14",1,1,3.7e-24,0.05,1
"metallo-sulfur cluster assembly","E3_06_14",1,1,3.7e-24,0.05,1
"centromere complex assembly","E3_06_14",1,1,3.7e-24,0.05,1
"cellular response to oxygen levels","E3_06_14",6,6,3.7e-24,0.05,1
"fatty acid beta-oxidation","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.5918
"organelle localization by membrane tethering","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.5943
"autophagosome maturation","E3_06_14",1,3,3.7e-24,-0.95,0.2682
"cellular response to transforming growth factor beta stimulus","E3_06_14",6,10,3.7e-24,-0.602076696579693,0.1655
"nucleotide catabolic process","E3_06_14",4,3,3.7e-24,0.371928094887362,0.7801
"tube closure","E3_06_14",1,3,3.7e-24,-0.95,0.1954
"regulation of stem cell differentiation","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.6136
"substrate adhesion-dependent cell spreading","E3_06_14",4,3,3.7e-24,0.371928094887362,0.7831
"chondrocyte differentiation","E3_06_14",1,4,3.7e-24,-1.27192809488736,0.0815
"regulation of fibroblast proliferation","E3_06_14",1,3,3.7e-24,-0.95,0.2189
"morphogenesis of an epithelial sheet","E3_06_14",5,3,3.7e-24,0.634962500721156,0.3797
"microtubule polymerization","E3_06_14",5,4,3.7e-24,0.313034405833794,0.8095
"response to virus","E3_06_14",12,14,3.7e-24,-0.156450877467426,0.5963
"membrane assembly","E3_06_14",3,3,3.7e-24,0.05,1
"COPII vesicle coating","E3_06_14",0,1,3.7e-24,-0.95,0.4344
"erythrocyte differentiation","E3_06_14",7,6,3.7e-24,0.242645077942396,0.8423
"organophosphate catabolic process","E3_06_14",2,6,3.7e-24,-1.17239242133645,0.0614
"regulation of embryonic development","E3_06_14",5,4,3.7e-24,0.313034405833794,0.8081
"regulation of focal adhesion assembly","E3_06_14",1,3,3.7e-24,-0.95,0.2149
"regulation of cell-substrate junction assembly","E3_06_14",3,2,3.7e-24,0.465037499278844,0.7343
"regulation of extracellular matrix organization","E3_06_14",3,2,3.7e-24,0.465037499278844,0.7338
"GPI anchor biosynthetic process","E3_06_14",1,1,3.7e-24,0.05,1
"lamellipodium organization","E3_06_14",3,3,3.7e-24,0.05,1
"positive regulation of stem cell population maintenance","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5701
"monosaccharide metabolic process","E3_06_14",7,9,3.7e-24,-0.271928094887362,0.5195
"U2-type prespliceosome assembly","E3_06_14",0,1,3.7e-24,-0.95,0.4471
"heterochromatin formation","E3_06_14",3,4,3.7e-24,-0.271928094887362,0.6543
"peroxisome organization","E3_06_14",1,1,3.7e-24,0.05,1
"regulation of mitochondrial fission","E3_06_14",1,1,3.7e-24,0.05,1
"cellular pigmentation","E3_06_14",3,3,3.7e-24,0.05,1
"regulation of fibroblast migration","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1616
"cellular carbohydrate metabolic process","E3_06_14",11,11,3.7e-24,0.05,1
"positive regulation of axonogenesis","E3_06_14",4,3,3.7e-24,0.371928094887362,0.7761
"kinetochore organization","E3_06_14",1,0,3.7e-24,1.05,0.4869
"stem cell differentiation","E3_06_14",3,9,3.7e-24,-1.27192809488736,0.0221
"proton transmembrane transport","E3_06_14",5,6,3.7e-24,-0.172392421336448,0.694
"cellular response to insulin stimulus","E3_06_14",7,7,3.7e-24,0.05,1
"establishment of mitotic spindle localization","E3_06_14",5,1,3.7e-24,1.63496250072116,0.0236
"cell redox homeostasis","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6611
"stress granule assembly","E3_06_14",0,1,3.7e-24,-0.95,0.4068
"protein neddylation","E3_06_14",0,1,3.7e-24,-0.95,0.4112
"regulation of mitochondrial membrane potential","E3_06_14",5,3,3.7e-24,0.634962500721156,0.4184
"neuron death","E3_06_14",9,12,3.7e-24,-0.32851162325373,0.3973
"defense response to virus","E3_06_14",9,11,3.7e-24,-0.213034405833794,0.5581
"sulfur compound metabolic process","E3_06_14",6,10,3.7e-24,-0.602076696579693,0.1389
"NADP metabolic process","E3_06_14",2,2,3.7e-24,0.05,1
"vacuolar acidification","E3_06_14",3,1,3.7e-24,1.05,0.4172
"oligosaccharide-lipid intermediate biosynthetic process","E3_06_14",2,1,3.7e-24,0.634962500721156,0.634
"lysosomal lumen acidification","E3_06_14",1,1,3.7e-24,0.05,1
"glycosyl compound biosynthetic process","E3_06_14",0,1,3.7e-24,-0.95,0.4121
"heart valve development","E3_06_14",0,3,3.7e-24,-1.95,0.0517
"water-soluble vitamin metabolic process","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5187
"interferon-beta production","E3_06_14",2,2,3.7e-24,0.05,1
"regulation of interferon-beta production","E3_06_14",2,2,3.7e-24,0.05,1
"branched-chain amino acid metabolic process","E3_06_14",0,1,3.7e-24,-0.95,0.4136
"regulation of mitochondrial membrane permeability","E3_06_14",2,2,3.7e-24,0.05,1
"respiratory tube development","E3_06_14",3,6,3.7e-24,-0.757354922057604,0.1722
"cellular senescence","E3_06_14",8,4,3.7e-24,0.89799690655495,0.145
"positive regulation of neurogenesis","E3_06_14",7,9,3.7e-24,-0.271928094887362,0.5252
"mitochondrial outer membrane permeabilization","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5778
"immune system development","E3_06_14",1,7,3.7e-24,-1.95,0.0103
"clathrin-dependent endocytosis","E3_06_14",0,1,3.7e-24,-0.95,0.4188
"positive regulation of viral process","E3_06_14",2,2,3.7e-24,0.05,1
"bone development","E3_06_14",6,8,3.7e-24,-0.312570079384708,0.4929
"cell-substrate adhesion","E3_06_14",12,11,3.7e-24,0.165477217419936,0.8786
"positive regulation of microtubule polymerization","E3_06_14",0,1,3.7e-24,-0.95,0.445
"pteridine-containing compound metabolic process","E3_06_14",0,1,3.7e-24,-0.95,0.4242
"response to arsenic-containing substance","E3_06_14",1,1,3.7e-24,0.05,1
"response to insulin","E3_06_14",6,9,3.7e-24,-0.464573172829758,0.2724
"ubiquinone metabolic process","E3_06_14",0,1,3.7e-24,-0.95,0.5113
"cellular response to arsenic-containing substance","E3_06_14",0,1,3.7e-24,-0.95,0.4349
"inositol phosphate catabolic process","E3_06_14",0,1,3.7e-24,-0.95,0.4224
"telomerase RNA localization to Cajal body","E3_06_14",1,1,3.7e-24,0.05,1
"respiratory system development","E3_06_14",4,7,3.7e-24,-0.628071905112638,0.2076
"regulation of generation of precursor metabolites and energy","E3_06_14",8,5,3.7e-24,0.634962500721156,0.4048
"mitochondrial calcium ion homeostasis","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6356
"G0 to G1 transition","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1625
"mitochondrial genome maintenance","E3_06_14",0,1,3.7e-24,-0.95,0.4083
"release of cytochrome c from mitochondria","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.6272
"cortical cytoskeleton organization","E3_06_14",2,2,3.7e-24,0.05,1
"response to sterol depletion","E3_06_14",0,1,3.7e-24,-0.95,0.4611
"regulation of ncRNA transcription","E3_06_14",0,1,3.7e-24,-0.95,0.5005
"mesenchymal cell differentiation","E3_06_14",7,9,3.7e-24,-0.271928094887362,0.5307
"protein-DNA complex subunit organization","E3_06_14",3,9,3.7e-24,-1.27192809488736,0.0237
"response to fluid shear stress","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.152
"collagen fibril organization","E3_06_14",2,2,3.7e-24,0.05,1
"roof of mouth development","E3_06_14",0,4,3.7e-24,-2.27192809488736,0.0112
"regulation of protein dephosphorylation","E3_06_14",5,3,3.7e-24,0.634962500721156,0.3863
"multicellular organism growth","E3_06_14",4,6,3.7e-24,-0.435426827170242,0.4423
"miRNA processing","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.0815
"small molecule catabolic process","E3_06_14",10,13,3.7e-24,-0.297923303420307,0.4176
"regulation of G0 to G1 transition","E3_06_14",3,1,3.7e-24,1.05,0.4102
"circadian regulation of gene expression","E3_06_14",5,3,3.7e-24,0.634962500721156,0.3887
"regulation of translational fidelity","E3_06_14",0,1,3.7e-24,-0.95,0.4443
"ubiquinone biosynthetic process","E3_06_14",0,1,3.7e-24,-0.95,0.5016
"mitochondrial calcium ion transmembrane transport","E3_06_14",0,1,3.7e-24,-0.95,0.5194
"quinone biosynthetic process","E3_06_14",0,0,3.7e-24,0.05,1
"viral release from host cell","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6432
"exit from host cell","E3_06_14",4,1,3.7e-24,1.37192809488736,0.0372
"positive regulation of GTPase activity","E3_06_14",7,9,3.7e-24,-0.271928094887362,0.5198
"regulation of cytokinesis","E3_06_14",1,3,3.7e-24,-0.95,0.2001
"mitochondrion localization","E3_06_14",2,2,3.7e-24,0.05,1
"renal system development","E3_06_14",4,10,3.7e-24,-1.08750352374993,0.0233
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","E3_06_14",7,7,3.7e-24,0.05,1
"regulation of cell-substrate adhesion","E3_06_14",4,8,3.7e-24,-0.79799690655495,0.0861
"centrosome localization","E3_06_14",0,1,3.7e-24,-0.95,0.4169
"microtubule organizing center localization","E3_06_14",1,2,3.7e-24,-0.534962500721156,0.5876
"pinocytosis","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6322
"lamellipodium assembly","E3_06_14",2,3,3.7e-24,-0.365037499278844,0.6223
"cellular response to sterol depletion","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6318
"placenta development","E3_06_14",5,6,3.7e-24,-0.172392421336448,0.6957
"rhythmic process","E3_06_14",14,10,3.7e-24,0.497458976971221,0.3511
"spindle localization","E3_06_14",3,2,3.7e-24,0.465037499278844,0.7375
"carbohydrate derivative catabolic process","E3_06_14",5,6,3.7e-24,-0.172392421336448,0.6928
"response to amino acid","E3_06_14",3,4,3.7e-24,-0.271928094887362,0.6386
"regulation of intracellular steroid hormone receptor signaling pathway","E3_06_14",4,3,3.7e-24,0.371928094887362,0.7758
"regulation of neuron death","E3_06_14",11,11,3.7e-24,0.05,1
"ossification","E3_06_14",12,14,3.7e-24,-0.156450877467426,0.5944
"mammary gland epithelial cell proliferation","E3_06_14",0,1,3.7e-24,-0.95,0.4212
"ribosomal subunit export from nucleus","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6402
"ribosome localization","E3_06_14",3,1,3.7e-24,1.05,0.4926
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","E3_06_14",1,1,3.7e-24,0.05,1
"seminiferous tubule development","E3_06_14",0,1,3.7e-24,-0.95,0.5317
"cellular response to acid chemical","E3_06_14",6,3,3.7e-24,0.857354922057604,0.2748
"positive regulation of kinase activity","E3_06_14",18,15,3.7e-24,0.297927513443586,0.5258
"positive regulation by host of viral process","E3_06_14",0,0,3.7e-24,0.05,1
"mitochondrion morphogenesis","E3_06_14",0,1,3.7e-24,-0.95,0.4895
"regulation of establishment of cell polarity","E3_06_14",1,1,3.7e-24,0.05,1
"cellular lipid catabolic process","E3_06_14",5,8,3.7e-24,-0.534962500721156,0.2631
"neuron apoptotic process","E3_06_14",11,10,3.7e-24,0.175530882083859,0.8754
"inner cell mass cell proliferation","E3_06_14",1,0,3.7e-24,1.05,0.4906
"polyamine biosynthetic process","E3_06_14",0,0,3.7e-24,0.05,1
"folic acid metabolic process","E3_06_14",1,1,3.7e-24,0.05,1
"organelle inheritance","E3_06_14",0,0,3.7e-24,0.05,1
"polyol metabolic process","E3_06_14",3,4,3.7e-24,-0.271928094887362,0.6659
"regulation of type I interferon-mediated signaling pathway","E3_06_14",1,1,3.7e-24,0.05,1
"intracellular lipid transport","E3_06_14",0,2,3.7e-24,-1.53496250072116,0.1614
"fat cell differentiation","E3_06_14",7,9,3.7e-24,-0.271928094887362,0.5157
"iron ion homeostasis","E3_06_14",1,3,3.7e-24,-0.95,0.2202
"negative regulation of cell projection organization","E3_06_14",6,7,3.7e-24,-0.142645077942396,0.7184
"dicarboxylic acid metabolic process","E3_06_14",2,4,3.7e-24,-0.686965594166206,0.2864
"regulation of anatomical structure size","E3_06_14",12,16,3.7e-24,-0.337023123109247,0.2727
"regulation of small molecule metabolic process","E3_06_14",8,12,3.7e-24,-0.48051471669878,0.2156
"pentose-phosphate shunt","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6514
"pericardium development","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6311
"lysosomal protein catabolic process","E3_06_14",0,1,3.7e-24,-0.95,0.4244
"carbohydrate derivative transport","E3_06_14",3,3,3.7e-24,0.05,1
"alcohol biosynthetic process","E3_06_14",8,6,3.7e-24,0.412570079384708,0.5476
"regulation of membrane permeability","E3_06_14",3,3,3.7e-24,0.05,1
"signal peptide processing","E3_06_14",0,0,3.7e-24,0.05,1
"UV-damage excision repair","E3_06_14",0,0,3.7e-24,0.05,1
"biological process involved in interaction with host","E3_06_14",10,7,3.7e-24,0.509431618637297,0.3458
"body morphogenesis","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6522
"extracellular vesicle biogenesis","E3_06_14",0,1,3.7e-24,-0.95,0.5322
"negative regulation of defense response to virus","E3_06_14",3,2,3.7e-24,0.465037499278844,0.7288
"aminoglycan biosynthetic process","E3_06_14",5,3,3.7e-24,0.634962500721156,0.3839
"sterol biosynthetic process","E3_06_14",2,2,3.7e-24,0.05,1
"polyamine metabolic process","E3_06_14",2,1,3.7e-24,0.634962500721156,0.6417
"magnesium ion transport","E3_06_14",1,1,3.7e-24,0.05,1
"lamellipodium morphogenesis","E3_06_14",0,1,3.7e-24,-0.95,0.5146
"positive regulation of neuron migration","E3_06_14",1,1,3.7e-24,0.05,1
"regulation of glucose metabolic process","E3_06_14",6,4,3.7e-24,0.535426827170242,0.4529
"monosaccharide biosynthetic process","E3_06_14",2,4,3.7e-24,-0.686965594166206,0.2903
"response to acid chemical","E3_06_14",0,5,3.7e-24,-2.53496250072116,0.0084
