"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"regulation of protein stability","E2_08_16",8,7,3.7e-24,0.219925001442312,0.8489
"regulation of cell cycle phase transition","E2_08_16",5,9,3.7e-24,-0.686965594166206,0.1323
"regulation of protein catabolic process","E2_08_16",8,8,3.7e-24,0.05,1
"response to endoplasmic reticulum stress","E2_08_16",0,6,3.7e-24,-2.7573549220576,0.0021
"vesicle organization","E2_08_16",5,8,3.7e-24,-0.534962500721156,0.2611
"mitochondrial respiratory chain complex assembly","E2_08_16",4,2,3.7e-24,0.786965594166206,0.3216
"DNA-templated transcription elongation","E2_08_16",4,3,3.7e-24,0.371928094887362,0.7825
"mitochondrial transport","E2_08_16",6,4,3.7e-24,0.535426827170242,0.4826
"establishment of organelle localization","E2_08_16",11,9,3.7e-24,0.313034405833794,0.6254
"regulation of intracellular protein transport","E2_08_16",3,5,3.7e-24,-0.534962500721156,0.3432
"response to UV","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.5936
"RNA localization","E2_08_16",5,4,3.7e-24,0.313034405833794,0.8069
"response to topologically incorrect protein","E2_08_16",4,4,3.7e-24,0.05,1
"organelle fission","E2_08_16",5,11,3.7e-24,-0.95,0.035
"non-membrane-bounded organelle assembly","E2_08_16",8,8,3.7e-24,0.05,1
"protein polyubiquitination","E2_08_16",6,5,3.7e-24,0.272392421336448,0.8272
"methylation","E2_08_16",6,8,3.7e-24,-0.312570079384708,0.5038
"phospholipid biosynthetic process","E2_08_16",4,5,3.7e-24,-0.213034405833794,0.6748
"oxidative phosphorylation","E2_08_16",5,3,3.7e-24,0.634962500721156,0.3877
"establishment of protein localization to membrane","E2_08_16",2,6,3.7e-24,-1.17239242133645,0.072
"in utero embryonic development","E2_08_16",7,8,3.7e-24,-0.119925001442312,0.7296
"vacuole organization","E2_08_16",2,5,3.7e-24,-0.95,0.1088
"nuclear-transcribed mRNA catabolic process","E2_08_16",5,3,3.7e-24,0.634962500721156,0.3903
"protein folding","E2_08_16",2,5,3.7e-24,-0.95,0.1067
"DNA conformation change","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5409
"regulation of chromosome segregation","E2_08_16",4,3,3.7e-24,0.371928094887362,0.7815
"regulation of apoptotic signaling pathway","E2_08_16",12,8,3.7e-24,0.58051471669878,0.3004
"cell cycle G2/M phase transition","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6411
"vacuolar transport","E2_08_16",6,4,3.7e-24,0.535426827170242,0.4579
"response to ionizing radiation","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6559
"cellular response to UV","E2_08_16",2,2,3.7e-24,0.05,1
"regulation of binding","E2_08_16",4,7,3.7e-24,-0.628071905112638,0.2206
"nucleic acid transport","E2_08_16",3,3,3.7e-24,0.05,1
"RNA transport","E2_08_16",4,3,3.7e-24,0.371928094887362,0.7865
"ribonucleoprotein complex subunit organization","E2_08_16",5,5,3.7e-24,0.05,1
"regulation of DNA replication","E2_08_16",6,3,3.7e-24,0.857354922057604,0.281
"ribose phosphate metabolic process","E2_08_16",3,9,3.7e-24,-1.27192809488736,0.0197
"proton motive force-driven ATP synthesis","E2_08_16",3,2,3.7e-24,0.465037499278844,0.7319
"ribonucleotide metabolic process","E2_08_16",13,9,3.7e-24,0.535426827170242,0.3336
"telomere organization","E2_08_16",0,4,3.7e-24,-2.27192809488736,0.0131
"cellular response to topologically incorrect protein","E2_08_16",4,3,3.7e-24,0.371928094887362,0.7768
"Golgi organization","E2_08_16",1,3,3.7e-24,-0.95,0.2148
"ribonucleoprotein complex assembly","E2_08_16",2,4,3.7e-24,-0.686965594166206,0.2638
"cellular nitrogen compound catabolic process","E2_08_16",8,10,3.7e-24,-0.239506617194985,0.548
"negative regulation of phosphorus metabolic process","E2_08_16",10,9,3.7e-24,0.187503523749935,0.864
"heterocycle catabolic process","E2_08_16",10,10,3.7e-24,0.05,1
"mitochondrial membrane organization","E2_08_16",5,3,3.7e-24,0.634962500721156,0.3915
"regulation of protein-containing complex assembly","E2_08_16",3,8,3.7e-24,-1.11992500144231,0.0295
"positive regulation of cellular component biogenesis","E2_08_16",17,11,3.7e-24,0.634962500721156,0.1929
"response to oxidative stress","E2_08_16",8,9,3.7e-24,-0.10200309344505,0.7452
"regulation of supramolecular fiber organization","E2_08_16",3,8,3.7e-24,-1.11992500144231,0.0478
"positive regulation of protein localization","E2_08_16",7,10,3.7e-24,-0.409431618637297,0.2826
"positive regulation of cell projection organization","E2_08_16",11,8,3.7e-24,0.465037499278844,0.3722
"negative regulation of transferase activity","E2_08_16",2,6,3.7e-24,-1.17239242133645,0.0759
"autophagy of mitochondrion","E2_08_16",2,2,3.7e-24,0.05,1
"positive regulation of amide metabolic process","E2_08_16",5,3,3.7e-24,0.634962500721156,0.4303
"chromatin remodeling","E2_08_16",7,8,3.7e-24,-0.119925001442312,0.7357
"viral process","E2_08_16",18,8,3.7e-24,1.12800251200127,0.0274
"macromolecule deacylation","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.6132
"mitotic cytokinesis","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1566
"aromatic compound catabolic process","E2_08_16",6,9,3.7e-24,-0.464573172829758,0.2742
"vesicle localization","E2_08_16",4,5,3.7e-24,-0.213034405833794,0.6692
"establishment or maintenance of cell polarity","E2_08_16",2,5,3.7e-24,-0.95,0.1311
"Wnt signaling pathway","E2_08_16",8,10,3.7e-24,-0.239506617194985,0.5463
"cell-cell signaling by wnt","E2_08_16",11,10,3.7e-24,0.175530882083859,0.8656
"ATP metabolic process","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6473
"cellular response to chemical stress","E2_08_16",5,7,3.7e-24,-0.365037499278844,0.4628
"regulation of vacuole organization","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6587
"cellular response to external stimulus","E2_08_16",7,7,3.7e-24,0.05,1
"negative regulation of protein phosphorylation","E2_08_16",7,6,3.7e-24,0.242645077942396,0.8438
"negative regulation of catabolic process","E2_08_16",5,7,3.7e-24,-0.365037499278844,0.4661
"regulation of microtubule cytoskeleton organization","E2_08_16",0,3,3.7e-24,-1.95,0.0311
"chromosome localization","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5331
"negative regulation of mitotic nuclear division","E2_08_16",0,1,3.7e-24,-0.95,0.4133
"regulation of actin filament organization","E2_08_16",6,5,3.7e-24,0.272392421336448,0.8259
"dephosphorylation","E2_08_16",8,7,3.7e-24,0.219925001442312,0.8554
"glycosylation","E2_08_16",6,5,3.7e-24,0.272392421336448,0.8247
"positive regulation of establishment of protein localization","E2_08_16",2,6,3.7e-24,-1.17239242133645,0.051
"regulation of microtubule-based process","E2_08_16",4,5,3.7e-24,-0.213034405833794,0.6658
"cell-substrate junction organization","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5488
"protein-containing complex localization","E2_08_16",2,4,3.7e-24,-0.686965594166206,0.3081
"mitochondrial transmembrane transport","E2_08_16",2,2,3.7e-24,0.05,1
"stem cell population maintenance","E2_08_16",5,4,3.7e-24,0.313034405833794,0.7994
"ribosome assembly","E2_08_16",0,1,3.7e-24,-0.95,0.4177
"intraciliary transport","E2_08_16",1,1,3.7e-24,0.05,1
"Golgi to plasma membrane protein transport","E2_08_16",0,1,3.7e-24,-0.95,0.4773
"response to amino acid starvation","E2_08_16",1,1,3.7e-24,0.05,1
"cellular response to extracellular stimulus","E2_08_16",10,6,3.7e-24,0.702076696579693,0.2476
"cell growth","E2_08_16",8,10,3.7e-24,-0.239506617194985,0.5402
"protein glycosylation","E2_08_16",4,5,3.7e-24,-0.213034405833794,0.671
"macromolecule glycosylation","E2_08_16",6,4,3.7e-24,0.535426827170242,0.4716
"maintenance of cell number","E2_08_16",0,4,3.7e-24,-2.27192809488736,0.0118
"response to reactive oxygen species","E2_08_16",1,4,3.7e-24,-1.27192809488736,0.0816
"regulation of cell morphogenesis","E2_08_16",6,5,3.7e-24,0.272392421336448,0.8272
"regulation of cellular component size","E2_08_16",8,8,3.7e-24,0.05,1
"cell-substrate junction assembly","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.542
"membrane fission","E2_08_16",1,1,3.7e-24,0.05,1
"membrane docking","E2_08_16",3,2,3.7e-24,0.465037499278844,0.7262
"fibroblast migration","E2_08_16",4,1,3.7e-24,1.37192809488736,0.062
"nucleus organization","E2_08_16",3,3,3.7e-24,0.05,1
"regulation of cell growth","E2_08_16",6,8,3.7e-24,-0.312570079384708,0.487
"fibroblast proliferation","E2_08_16",4,2,3.7e-24,0.786965594166206,0.303
"cell cycle G1/S phase transition","E2_08_16",7,5,3.7e-24,0.465037499278844,0.5193
"actin filament organization","E2_08_16",6,9,3.7e-24,-0.464573172829758,0.2712
"response to oxygen levels","E2_08_16",5,6,3.7e-24,-0.172392421336448,0.6951
"epigenetic regulation of gene expression","E2_08_16",6,4,3.7e-24,0.535426827170242,0.4841
"organelle fusion","E2_08_16",1,3,3.7e-24,-0.95,0.2007
"lipoprotein metabolic process","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6737
"protein lipidation","E2_08_16",5,2,3.7e-24,1.05,0.1909
"regulation of plasma membrane bounded cell projection assembly","E2_08_16",2,4,3.7e-24,-0.686965594166206,0.2864
"regulation of actin filament-based process","E2_08_16",5,8,3.7e-24,-0.534962500721156,0.2363
"regulation of GTPase activity","E2_08_16",7,7,3.7e-24,0.05,1
"nuclear envelope organization","E2_08_16",0,1,3.7e-24,-0.95,0.4144
"protein autophosphorylation","E2_08_16",4,5,3.7e-24,-0.213034405833794,0.6887
"connective tissue development","E2_08_16",2,5,3.7e-24,-0.95,0.1093
"cellular response to heat","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1832
"myeloid cell homeostasis","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.5968
"regulation of neuron projection development","E2_08_16",9,9,3.7e-24,0.05,1
"receptor metabolic process","E2_08_16",3,1,3.7e-24,1.05,0.4119
"maintenance of protein location in cell","E2_08_16",1,1,3.7e-24,0.05,1
"apoptotic mitochondrial changes","E2_08_16",4,2,3.7e-24,0.786965594166206,0.2951
"response to transforming growth factor beta","E2_08_16",5,6,3.7e-24,-0.172392421336448,0.7039
"neural tube development","E2_08_16",5,3,3.7e-24,0.634962500721156,0.4237
"maintenance of protein location","E2_08_16",2,2,3.7e-24,0.05,1
"regulation of ubiquitin-protein transferase activity","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6709
"cilium assembly","E2_08_16",10,8,3.7e-24,0.339506617194985,0.5978
"mRNA export from nucleus","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1726
"regulation of cell-substrate junction organization","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.556
"membrane biogenesis","E2_08_16",0,1,3.7e-24,-0.95,0.4198
"cilium organization","E2_08_16",6,8,3.7e-24,-0.312570079384708,0.4892
"platelet-derived growth factor receptor signaling pathway","E2_08_16",3,2,3.7e-24,0.465037499278844,0.7329
"iron-sulfur cluster assembly","E2_08_16",1,1,3.7e-24,0.05,1
"metallo-sulfur cluster assembly","E2_08_16",1,1,3.7e-24,0.05,1
"centromere complex assembly","E2_08_16",1,1,3.7e-24,0.05,1
"cellular response to oxygen levels","E2_08_16",1,3,3.7e-24,-0.95,0.2187
"fatty acid beta-oxidation","E2_08_16",2,2,3.7e-24,0.05,1
"organelle localization by membrane tethering","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5463
"autophagosome maturation","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5847
"cellular response to transforming growth factor beta stimulus","E2_08_16",5,5,3.7e-24,0.05,1
"nucleotide catabolic process","E2_08_16",2,2,3.7e-24,0.05,1
"tube closure","E2_08_16",2,2,3.7e-24,0.05,1
"regulation of stem cell differentiation","E2_08_16",0,1,3.7e-24,-0.95,0.4092
"substrate adhesion-dependent cell spreading","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1413
"chondrocyte differentiation","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5364
"regulation of fibroblast proliferation","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5464
"morphogenesis of an epithelial sheet","E2_08_16",0,1,3.7e-24,-0.95,0.4171
"microtubule polymerization","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1422
"response to virus","E2_08_16",5,8,3.7e-24,-0.534962500721156,0.2512
"membrane assembly","E2_08_16",0,1,3.7e-24,-0.95,0.4118
"COPII vesicle coating","E2_08_16",1,1,3.7e-24,0.05,1
"erythrocyte differentiation","E2_08_16",6,3,3.7e-24,0.857354922057604,0.2988
"organophosphate catabolic process","E2_08_16",1,3,3.7e-24,-0.95,0.1926
"regulation of embryonic development","E2_08_16",2,2,3.7e-24,0.05,1
"regulation of focal adhesion assembly","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6558
"regulation of cell-substrate junction assembly","E2_08_16",0,1,3.7e-24,-0.95,0.399
"regulation of extracellular matrix organization","E2_08_16",0,1,3.7e-24,-0.95,0.4263
"GPI anchor biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"lamellipodium organization","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5295
"positive regulation of stem cell population maintenance","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6316
"monosaccharide metabolic process","E2_08_16",2,5,3.7e-24,-0.95,0.1195
"U2-type prespliceosome assembly","E2_08_16",0,1,3.7e-24,-0.95,0.5303
"heterochromatin formation","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5815
"peroxisome organization","E2_08_16",0,1,3.7e-24,-0.95,0.4587
"regulation of mitochondrial fission","E2_08_16",0,0,3.7e-24,0.05,1
"cellular pigmentation","E2_08_16",1,1,3.7e-24,0.05,1
"regulation of fibroblast migration","E2_08_16",0,1,3.7e-24,-0.95,0.4565
"cellular carbohydrate metabolic process","E2_08_16",2,6,3.7e-24,-1.17239242133645,0.0728
"positive regulation of axonogenesis","E2_08_16",2,2,3.7e-24,0.05,1
"kinetochore organization","E2_08_16",0,0,3.7e-24,0.05,1
"stem cell differentiation","E2_08_16",3,5,3.7e-24,-0.534962500721156,0.3299
"proton transmembrane transport","E2_08_16",5,2,3.7e-24,1.05,0.1931
"cellular response to insulin stimulus","E2_08_16",2,5,3.7e-24,-0.95,0.1458
"establishment of mitotic spindle localization","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6305
"cell redox homeostasis","E2_08_16",1,1,3.7e-24,0.05,1
"stress granule assembly","E2_08_16",0,0,3.7e-24,0.05,1
"protein neddylation","E2_08_16",0,1,3.7e-24,-0.95,0.4637
"regulation of mitochondrial membrane potential","E2_08_16",0,1,3.7e-24,-0.95,0.4175
"neuron death","E2_08_16",6,8,3.7e-24,-0.312570079384708,0.4996
"defense response to virus","E2_08_16",3,6,3.7e-24,-0.757354922057604,0.1584
"sulfur compound metabolic process","E2_08_16",10,6,3.7e-24,0.702076696579693,0.2415
"NADP metabolic process","E2_08_16",0,0,3.7e-24,0.05,1
"vacuolar acidification","E2_08_16",0,1,3.7e-24,-0.95,0.5127
"oligosaccharide-lipid intermediate biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"lysosomal lumen acidification","E2_08_16",0,1,3.7e-24,-0.95,0.537
"glycosyl compound biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"heart valve development","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6759
"water-soluble vitamin metabolic process","E2_08_16",1,1,3.7e-24,0.05,1
"interferon-beta production","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6576
"regulation of interferon-beta production","E2_08_16",0,1,3.7e-24,-0.95,0.4337
"branched-chain amino acid metabolic process","E2_08_16",0,1,3.7e-24,-0.95,0.509
"regulation of mitochondrial membrane permeability","E2_08_16",0,1,3.7e-24,-0.95,0.4212
"respiratory tube development","E2_08_16",4,4,3.7e-24,0.05,1
"cellular senescence","E2_08_16",3,2,3.7e-24,0.465037499278844,0.7456
"positive regulation of neurogenesis","E2_08_16",3,5,3.7e-24,-0.534962500721156,0.3385
"mitochondrial outer membrane permeabilization","E2_08_16",0,1,3.7e-24,-0.95,0.491
"immune system development","E2_08_16",2,4,3.7e-24,-0.686965594166206,0.282
"clathrin-dependent endocytosis","E2_08_16",1,1,3.7e-24,0.05,1
"positive regulation of viral process","E2_08_16",0,1,3.7e-24,-0.95,0.4185
"bone development","E2_08_16",2,5,3.7e-24,-0.95,0.1613
"cell-substrate adhesion","E2_08_16",3,7,3.7e-24,-0.95,0.1026
"positive regulation of microtubule polymerization","E2_08_16",1,1,3.7e-24,0.05,1
"pteridine-containing compound metabolic process","E2_08_16",0,1,3.7e-24,-0.95,0.5266
"response to arsenic-containing substance","E2_08_16",0,1,3.7e-24,-0.95,0.4869
"response to insulin","E2_08_16",5,5,3.7e-24,0.05,1
"ubiquinone metabolic process","E2_08_16",0,0,3.7e-24,0.05,1
"cellular response to arsenic-containing substance","E2_08_16",0,0,3.7e-24,0.05,1
"inositol phosphate catabolic process","E2_08_16",0,0,3.7e-24,0.05,1
"telomerase RNA localization to Cajal body","E2_08_16",0,0,3.7e-24,0.05,1
"respiratory system development","E2_08_16",6,4,3.7e-24,0.535426827170242,0.4674
"regulation of generation of precursor metabolites and energy","E2_08_16",5,3,3.7e-24,0.634962500721156,0.3872
"mitochondrial calcium ion homeostasis","E2_08_16",0,0,3.7e-24,0.05,1
"G0 to G1 transition","E2_08_16",0,1,3.7e-24,-0.95,0.439
"mitochondrial genome maintenance","E2_08_16",1,1,3.7e-24,0.05,1
"release of cytochrome c from mitochondria","E2_08_16",1,1,3.7e-24,0.05,1
"cortical cytoskeleton organization","E2_08_16",0,1,3.7e-24,-0.95,0.4532
"response to sterol depletion","E2_08_16",0,0,3.7e-24,0.05,1
"regulation of ncRNA transcription","E2_08_16",0,0,3.7e-24,0.05,1
"mesenchymal cell differentiation","E2_08_16",3,5,3.7e-24,-0.534962500721156,0.3273
"protein-DNA complex subunit organization","E2_08_16",5,5,3.7e-24,0.05,1
"response to fluid shear stress","E2_08_16",1,1,3.7e-24,0.05,1
"collagen fibril organization","E2_08_16",1,1,3.7e-24,0.05,1
"roof of mouth development","E2_08_16",2,2,3.7e-24,0.05,1
"regulation of protein dephosphorylation","E2_08_16",2,1,3.7e-24,0.634962500721156,0.6819
"multicellular organism growth","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.5987
"miRNA processing","E2_08_16",1,1,3.7e-24,0.05,1
"small molecule catabolic process","E2_08_16",7,7,3.7e-24,0.05,1
"regulation of G0 to G1 transition","E2_08_16",0,1,3.7e-24,-0.95,0.4698
"circadian regulation of gene expression","E2_08_16",0,1,3.7e-24,-0.95,0.4196
"regulation of translational fidelity","E2_08_16",0,0,3.7e-24,0.05,1
"ubiquinone biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"mitochondrial calcium ion transmembrane transport","E2_08_16",1,0,3.7e-24,1.05,0.4335
"quinone biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"viral release from host cell","E2_08_16",0,0,3.7e-24,0.05,1
"exit from host cell","E2_08_16",0,0,3.7e-24,0.05,1
"positive regulation of GTPase activity","E2_08_16",2,4,3.7e-24,-0.686965594166206,0.2636
"regulation of cytokinesis","E2_08_16",5,2,3.7e-24,1.05,0.1987
"mitochondrion localization","E2_08_16",0,1,3.7e-24,-0.95,0.4274
"renal system development","E2_08_16",4,5,3.7e-24,-0.213034405833794,0.6777
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6438
"regulation of cell-substrate adhesion","E2_08_16",2,4,3.7e-24,-0.686965594166206,0.2632
"centrosome localization","E2_08_16",0,1,3.7e-24,-0.95,0.4939
"microtubule organizing center localization","E2_08_16",1,0,3.7e-24,1.05,0.4652
"pinocytosis","E2_08_16",1,0,3.7e-24,1.05,0.3146
"lamellipodium assembly","E2_08_16",3,1,3.7e-24,1.05,0.4162
"cellular response to sterol depletion","E2_08_16",1,0,3.7e-24,1.05,0.3198
"placenta development","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.6356
"rhythmic process","E2_08_16",3,6,3.7e-24,-0.757354922057604,0.1798
"spindle localization","E2_08_16",0,1,3.7e-24,-0.95,0.4185
"carbohydrate derivative catabolic process","E2_08_16",1,4,3.7e-24,-1.27192809488736,0.1175
"response to amino acid","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5614
"regulation of intracellular steroid hormone receptor signaling pathway","E2_08_16",0,1,3.7e-24,-0.95,0.4135
"regulation of neuron death","E2_08_16",4,6,3.7e-24,-0.435426827170242,0.4372
"ossification","E2_08_16",6,8,3.7e-24,-0.312570079384708,0.4931
"mammary gland epithelial cell proliferation","E2_08_16",0,0,3.7e-24,0.05,1
"ribosomal subunit export from nucleus","E2_08_16",0,0,3.7e-24,0.05,1
"ribosome localization","E2_08_16",0,0,3.7e-24,0.05,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","E2_08_16",0,0,3.7e-24,0.05,1
"seminiferous tubule development","E2_08_16",0,0,3.7e-24,0.05,1
"cellular response to acid chemical","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1519
"positive regulation of kinase activity","E2_08_16",8,8,3.7e-24,0.05,1
"positive regulation by host of viral process","E2_08_16",0,0,3.7e-24,0.05,1
"mitochondrion morphogenesis","E2_08_16",1,0,3.7e-24,1.05,0.4345
"regulation of establishment of cell polarity","E2_08_16",0,0,3.7e-24,0.05,1
"cellular lipid catabolic process","E2_08_16",5,4,3.7e-24,0.313034405833794,0.7969
"neuron apoptotic process","E2_08_16",3,5,3.7e-24,-0.534962500721156,0.332
"inner cell mass cell proliferation","E2_08_16",0,0,3.7e-24,0.05,1
"polyamine biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"folic acid metabolic process","E2_08_16",1,0,3.7e-24,1.05,0.417
"organelle inheritance","E2_08_16",0,0,3.7e-24,0.05,1
"polyol metabolic process","E2_08_16",3,2,3.7e-24,0.465037499278844,0.7478
"regulation of type I interferon-mediated signaling pathway","E2_08_16",1,1,3.7e-24,0.05,1
"intracellular lipid transport","E2_08_16",3,1,3.7e-24,1.05,0.4073
"fat cell differentiation","E2_08_16",4,4,3.7e-24,0.05,1
"iron ion homeostasis","E2_08_16",1,1,3.7e-24,0.05,1
"negative regulation of cell projection organization","E2_08_16",1,4,3.7e-24,-1.27192809488736,0.111
"dicarboxylic acid metabolic process","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5461
"regulation of anatomical structure size","E2_08_16",4,9,3.7e-24,-0.95,0.0498
"regulation of small molecule metabolic process","E2_08_16",5,6,3.7e-24,-0.172392421336448,0.6909
"pentose-phosphate shunt","E2_08_16",0,0,3.7e-24,0.05,1
"pericardium development","E2_08_16",1,0,3.7e-24,1.05,0.3626
"lysosomal protein catabolic process","E2_08_16",1,0,3.7e-24,1.05,0.3852
"carbohydrate derivative transport","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5646
"alcohol biosynthetic process","E2_08_16",3,3,3.7e-24,0.05,1
"regulation of membrane permeability","E2_08_16",0,2,3.7e-24,-1.53496250072116,0.1785
"signal peptide processing","E2_08_16",0,0,3.7e-24,0.05,1
"UV-damage excision repair","E2_08_16",0,0,3.7e-24,0.05,1
"biological process involved in interaction with host","E2_08_16",6,4,3.7e-24,0.535426827170242,0.4533
"body morphogenesis","E2_08_16",1,1,3.7e-24,0.05,1
"extracellular vesicle biogenesis","E2_08_16",0,0,3.7e-24,0.05,1
"negative regulation of defense response to virus","E2_08_16",0,1,3.7e-24,-0.95,0.499
"aminoglycan biosynthetic process","E2_08_16",0,1,3.7e-24,-0.95,0.4114
"sterol biosynthetic process","E2_08_16",2,1,3.7e-24,0.634962500721156,0.646
"polyamine metabolic process","E2_08_16",0,0,3.7e-24,0.05,1
"magnesium ion transport","E2_08_16",0,0,3.7e-24,0.05,1
"lamellipodium morphogenesis","E2_08_16",0,0,3.7e-24,0.05,1
"positive regulation of neuron migration","E2_08_16",1,0,3.7e-24,1.05,0.3693
"regulation of glucose metabolic process","E2_08_16",3,1,3.7e-24,1.05,0.42
"monosaccharide biosynthetic process","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5334
"response to acid chemical","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.627
"regulation of carbohydrate metabolic process","E2_08_16",3,4,3.7e-24,-0.271928094887362,0.6666
"positive regulation of nervous system development","E2_08_16",5,4,3.7e-24,0.313034405833794,0.8063
"regulation of circadian rhythm","E2_08_16",2,2,3.7e-24,0.05,1
"trabecula morphogenesis","E2_08_16",1,1,3.7e-24,0.05,1
"pigment accumulation","E2_08_16",0,0,3.7e-24,0.05,1
"cellular pigment accumulation","E2_08_16",1,0,3.7e-24,1.05,0.1943
"regulation of pinocytosis","E2_08_16",0,0,3.7e-24,0.05,1
"regulation of ligase activity","E2_08_16",0,0,3.7e-24,0.05,1
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","E2_08_16",0,0,3.7e-24,0.05,1
"glycosyl compound metabolic process","E2_08_16",0,1,3.7e-24,-0.95,0.4243
"substantia nigra development","E2_08_16",0,1,3.7e-24,-0.95,0.4446
"negative regulation of GTPase activity","E2_08_16",1,1,3.7e-24,0.05,1
"axon extension","E2_08_16",4,2,3.7e-24,0.786965594166206,0.3223
"positive regulation of epithelial to mesenchymal transition","E2_08_16",3,1,3.7e-24,1.05,0.4414
"one-carbon metabolic process","E2_08_16",0,0,3.7e-24,0.05,1
"NADPH regeneration","E2_08_16",0,0,3.7e-24,0.05,1
"cellular response to dsRNA","E2_08_16",0,0,3.7e-24,0.05,1
"neuron projection organization","E2_08_16",1,2,3.7e-24,-0.534962500721156,0.5411
"postsynapse organization","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.5989
"regulation of ketone biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"mitochondrion distribution","E2_08_16",0,0,3.7e-24,0.05,1
"regulation of autophagosome maturation","E2_08_16",0,0,3.7e-24,0.05,1
"magnesium ion transmembrane transport","E2_08_16",1,0,3.7e-24,1.05,0.3775
"regulation of cell division","E2_08_16",2,3,3.7e-24,-0.365037499278844,0.593
"intermembrane lipid transfer","E2_08_16",1,1,3.7e-24,0.05,1
"organophosphate ester transport","E2_08_16",5,3,3.7e-24,0.634962500721156,0.3804
"movement in host","E2_08_16",4,3,3.7e-24,0.371928094887362,0.7774
"extracellular matrix assembly","E2_08_16",0,1,3.7e-24,-0.95,0.5033
"cellular metabolic compound salvage","E2_08_16",0,0,3.7e-24,0.05,1
"regulation of ATP-dependent activity","E2_08_16",1,1,3.7e-24,0.05,1
"cell migration involved in heart development","E2_08_16",1,0,3.7e-24,1.05,0.3388
"cellular response to fluid shear stress","E2_08_16",0,0,3.7e-24,0.05,1
"sphingomyelin biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"ether lipid biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"embryonic body morphogenesis","E2_08_16",0,0,3.7e-24,0.05,1
"amino sugar biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"glycerol ether biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"pigmentation","E2_08_16",2,2,3.7e-24,0.05,1
"cellular response to ketone","E2_08_16",2,2,3.7e-24,0.05,1
"nonribosomal peptide biosynthetic process","E2_08_16",0,0,3.7e-24,0.05,1
"glial cell apoptotic process","E2_08_16",0,0,3.7e-24,0.05,1
"lipoprotein catabolic process","E2_08_16",0,0,3.7e-24,0.05,1
"suppression of viral release by host","E2_08_16",0,0,3.7e-24,0.05,1
"chaperone-mediated autophagy","E2_08_16",0,0,3.7e-24,0.05,1
