"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"negative regulation of growth","E1_06_14",4,3,3.7e-24,0.321928094887362,0.7778
"microtubule depolymerization","E1_06_14",0,0,3.7e-24,0,1
"heme metabolic process","E1_06_14",1,0,3.7e-24,1,0.4082
"regulation of neuron apoptotic process","E1_06_14",0,2,3.7e-24,-1.58496250072116,0.1023
"plasma membrane tubulation","E1_06_14",1,0,3.7e-24,1,0.2546
"exosomal secretion","E1_06_14",0,0,3.7e-24,0,1
"vasculogenesis","E1_06_14",0,1,3.7e-24,-1,0.4426
"toxin transport","E1_06_14",0,0,3.7e-24,0,1
"ncRNA processing","E1_08_16",5,7,3.7e-24,-0.415037499278844,0.465
"ribosome biogenesis","E1_08_16",5,5,3.7e-24,0,1
"rRNA metabolic process","E1_08_16",5,4,3.7e-24,0.263034405833794,0.811
"proteasome-mediated ubiquitin-dependent protein catabolic process","E1_08_16",8,6,3.7e-24,0.362570079384708,0.5583
"regulation of response to DNA damage stimulus","E1_08_16",0,5,3.7e-24,-2.58496250072116,0.0071
"establishment of protein localization to organelle","E1_08_16",5,7,3.7e-24,-0.415037499278844,0.4724
"macroautophagy","E1_08_16",1,5,3.7e-24,-1.58496250072116,0.0474
"regulation of chromosome organization","E1_08_16",7,4,3.7e-24,0.678071905112638,0.3331
"Golgi vesicle transport","E1_08_16",4,5,3.7e-24,-0.263034405833794,0.6856
"double-strand break repair","E1_08_16",2,4,3.7e-24,-0.736965594166206,0.2551
"histone modification","E1_08_16",5,7,3.7e-24,-0.415037499278844,0.4674
"sister chromatid segregation","E1_08_16",1,4,3.7e-24,-1.32192809488736,0.1043
"DNA replication","E1_08_16",6,4,3.7e-24,0.485426827170242,0.4562
"chromosome segregation","E1_08_16",5,6,3.7e-24,-0.222392421336448,0.6994
"mitochondrial gene expression","E1_08_16",2,3,3.7e-24,-0.415037499278844,0.6178
"nucleocytoplasmic transport","E1_08_16",4,5,3.7e-24,-0.263034405833794,0.6723
"nuclear transport","E1_08_16",5,5,3.7e-24,0,1
"regulation of DNA repair","E1_08_16",4,3,3.7e-24,0.321928094887362,0.7816
"peptidyl-lysine modification","E1_08_16",3,5,3.7e-24,-0.584962500721156,0.3175
"protein targeting","E1_08_16",4,5,3.7e-24,-0.263034405833794,0.6659
"cytoplasmic translation","E1_08_16",2,3,3.7e-24,-0.415037499278844,0.6224
"regulation of autophagy","E1_08_16",6,5,3.7e-24,0.222392421336448,0.8257
"signal transduction in response to DNA damage","E1_08_16",3,4,3.7e-24,-0.321928094887362,0.6547
"regulation of intracellular transport","E1_08_16",3,5,3.7e-24,-0.584962500721156,0.3485
"protein localization to nucleus","E1_08_16",2,4,3.7e-24,-0.736965594166206,0.2831
"microtubule cytoskeleton organization involved in mitosis","E1_08_16",2,2,3.7e-24,0,1
"telomere maintenance","E1_08_16",3,2,3.7e-24,0.415037499278844,0.7386
"cell cycle checkpoint signaling","E1_08_16",4,2,3.7e-24,0.736965594166206,0.3411
"regulation of protein modification by small protein conjugation or removal","E1_08_16",4,4,3.7e-24,0,1
"cellular respiration","E1_08_16",5,4,3.7e-24,0.263034405833794,0.809
"cellular component disassembly","E1_08_16",3,7,3.7e-24,-1,0.0996
"nuclear chromosome segregation","E1_08_16",4,5,3.7e-24,-0.263034405833794,0.6673
"regulation of protein stability","E1_08_16",4,5,3.7e-24,-0.263034405833794,0.668
"regulation of cell cycle phase transition","E1_08_16",1,6,3.7e-24,-1.8073549220576,0.0124
"regulation of protein catabolic process","E1_08_16",4,5,3.7e-24,-0.263034405833794,0.6673
"response to endoplasmic reticulum stress","E1_08_16",2,4,3.7e-24,-0.736965594166206,0.2814
"vesicle organization","E1_08_16",7,5,3.7e-24,0.415037499278844,0.5197
"mitochondrial respiratory chain complex assembly","E1_08_16",0,1,3.7e-24,-1,0.4154
"DNA-templated transcription elongation","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.5763
"mitochondrial transport","E1_08_16",0,2,3.7e-24,-1.58496250072116,0.0747
"establishment of organelle localization","E1_08_16",9,6,3.7e-24,0.514573172829758,0.3126
"regulation of intracellular protein transport","E1_08_16",4,3,3.7e-24,0.321928094887362,0.7856
"response to UV","E1_08_16",2,2,3.7e-24,0,1
"RNA localization","E1_08_16",3,3,3.7e-24,0,1
"response to topologically incorrect protein","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.5171
"organelle fission","E1_08_16",7,7,3.7e-24,0,1
"non-membrane-bounded organelle assembly","E1_08_16",8,6,3.7e-24,0.362570079384708,0.5319
"protein polyubiquitination","E1_08_16",5,4,3.7e-24,0.263034405833794,0.8018
"methylation","E1_08_16",8,5,3.7e-24,0.584962500721156,0.3891
"phospholipid biosynthetic process","E1_08_16",6,4,3.7e-24,0.485426827170242,0.461
"oxidative phosphorylation","E1_08_16",5,2,3.7e-24,1,0.1813
"establishment of protein localization to membrane","E1_08_16",3,4,3.7e-24,-0.321928094887362,0.6507
"in utero embryonic development","E1_08_16",7,5,3.7e-24,0.415037499278844,0.5154
"vacuole organization","E1_08_16",0,3,3.7e-24,-2,0.0444
"nuclear-transcribed mRNA catabolic process","E1_08_16",2,2,3.7e-24,0,1
"protein folding","E1_08_16",2,3,3.7e-24,-0.415037499278844,0.6245
"DNA conformation change","E1_08_16",1,1,3.7e-24,0,1
"regulation of chromosome segregation","E1_08_16",0,2,3.7e-24,-1.58496250072116,0.1531
"regulation of apoptotic signaling pathway","E1_08_16",8,5,3.7e-24,0.584962500721156,0.3904
"cell cycle G2/M phase transition","E1_08_16",2,2,3.7e-24,0,1
"vacuolar transport","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.5335
"response to ionizing radiation","E1_08_16",2,2,3.7e-24,0,1
"cellular response to UV","E1_08_16",2,2,3.7e-24,0,1
"regulation of binding","E1_08_16",2,5,3.7e-24,-1,0.1215
"nucleic acid transport","E1_08_16",2,2,3.7e-24,0,1
"RNA transport","E1_08_16",2,2,3.7e-24,0,1
"ribonucleoprotein complex subunit organization","E1_08_16",2,3,3.7e-24,-0.415037499278844,0.6019
"regulation of DNA replication","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.5526
"ribose phosphate metabolic process","E1_08_16",4,6,3.7e-24,-0.485426827170242,0.4344
"proton motive force-driven ATP synthesis","E1_08_16",1,1,3.7e-24,0,1
"ribonucleotide metabolic process","E1_08_16",0,6,3.7e-24,-2.8073549220576,0.0025
"telomere organization","E1_08_16",1,3,3.7e-24,-1,0.2652
"cellular response to topologically incorrect protein","E1_08_16",2,2,3.7e-24,0,1
"Golgi organization","E1_08_16",3,2,3.7e-24,0.415037499278844,0.7308
"ribonucleoprotein complex assembly","E1_08_16",5,3,3.7e-24,0.584962500721156,0.4204
"cellular nitrogen compound catabolic process","E1_08_16",7,7,3.7e-24,0,1
"negative regulation of phosphorus metabolic process","E1_08_16",6,5,3.7e-24,0.222392421336448,0.827
"heterocycle catabolic process","E1_08_16",8,6,3.7e-24,0.362570079384708,0.5447
"mitochondrial membrane organization","E1_08_16",0,2,3.7e-24,-1.58496250072116,0.1346
"regulation of protein-containing complex assembly","E1_08_16",7,6,3.7e-24,0.192645077942396,0.8429
"positive regulation of cellular component biogenesis","E1_08_16",8,7,3.7e-24,0.169925001442312,0.8468
"response to oxidative stress","E1_08_16",6,5,3.7e-24,0.222392421336448,0.83
"regulation of supramolecular fiber organization","E1_08_16",5,5,3.7e-24,0,1
"positive regulation of protein localization","E1_08_16",5,6,3.7e-24,-0.222392421336448,0.7038
"positive regulation of cell projection organization","E1_08_16",1,4,3.7e-24,-1.32192809488736,0.0605
"negative regulation of transferase activity","E1_08_16",1,4,3.7e-24,-1.32192809488736,0.1035
"autophagy of mitochondrion","E1_08_16",1,1,3.7e-24,0,1
"positive regulation of amide metabolic process","E1_08_16",1,3,3.7e-24,-1,0.251
"chromatin remodeling","E1_08_16",5,5,3.7e-24,0,1
"viral process","E1_08_16",5,6,3.7e-24,-0.222392421336448,0.707
"macromolecule deacylation","E1_08_16",2,2,3.7e-24,0,1
"mitotic cytokinesis","E1_08_16",0,1,3.7e-24,-1,0.412
"aromatic compound catabolic process","E1_08_16",5,7,3.7e-24,-0.415037499278844,0.4604
"vesicle localization","E1_08_16",1,3,3.7e-24,-1,0.2449
"establishment or maintenance of cell polarity","E1_08_16",3,3,3.7e-24,0,1
"Wnt signaling pathway","E1_08_16",4,6,3.7e-24,-0.485426827170242,0.4447
"cell-cell signaling by wnt","E1_08_16",7,6,3.7e-24,0.192645077942396,0.8382
"ATP metabolic process","E1_08_16",3,3,3.7e-24,0,1
"cellular response to chemical stress","E1_08_16",5,5,3.7e-24,0,1
"regulation of vacuole organization","E1_08_16",0,1,3.7e-24,-1,0.5276
"cellular response to external stimulus","E1_08_16",4,4,3.7e-24,0,1
"negative regulation of protein phosphorylation","E1_08_16",4,4,3.7e-24,0,1
"negative regulation of catabolic process","E1_08_16",2,4,3.7e-24,-0.736965594166206,0.2767
"regulation of microtubule cytoskeleton organization","E1_08_16",3,2,3.7e-24,0.415037499278844,0.7391
"chromosome localization","E1_08_16",0,1,3.7e-24,-1,0.4062
"negative regulation of mitotic nuclear division","E1_08_16",0,1,3.7e-24,-1,0.4577
"regulation of actin filament organization","E1_08_16",0,4,3.7e-24,-2.32192809488736,0.0206
"dephosphorylation","E1_08_16",1,5,3.7e-24,-1.58496250072116,0.04
"glycosylation","E1_08_16",6,3,3.7e-24,0.807354922057604,0.2875
"positive regulation of establishment of protein localization","E1_08_16",2,4,3.7e-24,-0.736965594166206,0.3059
"regulation of microtubule-based process","E1_08_16",6,4,3.7e-24,0.485426827170242,0.4523
"cell-substrate junction organization","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6539
"protein-containing complex localization","E1_08_16",1,3,3.7e-24,-1,0.2619
"mitochondrial transmembrane transport","E1_08_16",0,1,3.7e-24,-1,0.4119
"stem cell population maintenance","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.539
"ribosome assembly","E1_08_16",0,1,3.7e-24,-1,0.4761
"intraciliary transport","E1_08_16",1,1,3.7e-24,0,1
"Golgi to plasma membrane protein transport","E1_08_16",1,0,3.7e-24,1,0.4525
"response to amino acid starvation","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6259
"cellular response to extracellular stimulus","E1_08_16",4,4,3.7e-24,0,1
"cell growth","E1_08_16",9,7,3.7e-24,0.321928094887362,0.5696
"protein glycosylation","E1_08_16",3,3,3.7e-24,0,1
"macromolecule glycosylation","E1_08_16",3,3,3.7e-24,0,1
"maintenance of cell number","E1_08_16",2,2,3.7e-24,0,1
"response to reactive oxygen species","E1_08_16",2,3,3.7e-24,-0.415037499278844,0.6104
"regulation of cell morphogenesis","E1_08_16",6,4,3.7e-24,0.485426827170242,0.4505
"regulation of cellular component size","E1_08_16",4,4,3.7e-24,0,1
"cell-substrate junction assembly","E1_08_16",0,1,3.7e-24,-1,0.4282
"membrane fission","E1_08_16",1,1,3.7e-24,0,1
"membrane docking","E1_08_16",0,1,3.7e-24,-1,0.4102
"fibroblast migration","E1_08_16",1,1,3.7e-24,0,1
"nucleus organization","E1_08_16",4,2,3.7e-24,0.736965594166206,0.2786
"regulation of cell growth","E1_08_16",6,5,3.7e-24,0.222392421336448,0.8223
"fibroblast proliferation","E1_08_16",0,1,3.7e-24,-1,0.412
"cell cycle G1/S phase transition","E1_08_16",4,4,3.7e-24,0,1
"actin filament organization","E1_08_16",4,5,3.7e-24,-0.263034405833794,0.6808
"response to oxygen levels","E1_08_16",2,4,3.7e-24,-0.736965594166206,0.2665
"epigenetic regulation of gene expression","E1_08_16",3,3,3.7e-24,0,1
"organelle fusion","E1_08_16",3,2,3.7e-24,0.415037499278844,0.7349
"lipoprotein metabolic process","E1_08_16",0,2,3.7e-24,-1.58496250072116,0.1273
"protein lipidation","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6585
"regulation of plasma membrane bounded cell projection assembly","E1_08_16",3,3,3.7e-24,0,1
"regulation of actin filament-based process","E1_08_16",5,5,3.7e-24,0,1
"regulation of GTPase activity","E1_08_16",1,4,3.7e-24,-1.32192809488736,0.0735
"nuclear envelope organization","E1_08_16",0,1,3.7e-24,-1,0.467
"protein autophosphorylation","E1_08_16",2,3,3.7e-24,-0.415037499278844,0.592
"connective tissue development","E1_08_16",6,4,3.7e-24,0.485426827170242,0.4432
"cellular response to heat","E1_08_16",0,1,3.7e-24,-1,0.4275
"myeloid cell homeostasis","E1_08_16",3,2,3.7e-24,0.415037499278844,0.7353
"regulation of neuron projection development","E1_08_16",4,5,3.7e-24,-0.263034405833794,0.6753
"receptor metabolic process","E1_08_16",0,1,3.7e-24,-1,0.5155
"maintenance of protein location in cell","E1_08_16",0,1,3.7e-24,-1,0.439
"apoptotic mitochondrial changes","E1_08_16",0,2,3.7e-24,-1.58496250072116,0.147
"response to transforming growth factor beta","E1_08_16",7,4,3.7e-24,0.678071905112638,0.351
"neural tube development","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.5342
"maintenance of protein location","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6335
"regulation of ubiquitin-protein transferase activity","E1_08_16",3,1,3.7e-24,1,0.4486
"cilium assembly","E1_08_16",2,4,3.7e-24,-0.736965594166206,0.2647
"mRNA export from nucleus","E1_08_16",0,1,3.7e-24,-1,0.426
"regulation of cell-substrate junction organization","E1_08_16",1,1,3.7e-24,0,1
"membrane biogenesis","E1_08_16",1,1,3.7e-24,0,1
"cilium organization","E1_08_16",6,5,3.7e-24,0.222392421336448,0.8223
"platelet-derived growth factor receptor signaling pathway","E1_08_16",0,1,3.7e-24,-1,0.4601
"iron-sulfur cluster assembly","E1_08_16",0,0,3.7e-24,0,1
"metallo-sulfur cluster assembly","E1_08_16",0,0,3.7e-24,0,1
"centromere complex assembly","E1_08_16",0,0,3.7e-24,0,1
"cellular response to oxygen levels","E1_08_16",6,2,3.7e-24,1.22239242133645,0.1298
"fatty acid beta-oxidation","E1_08_16",1,1,3.7e-24,0,1
"organelle localization by membrane tethering","E1_08_16",0,1,3.7e-24,-1,0.4427
"autophagosome maturation","E1_08_16",1,1,3.7e-24,0,1
"cellular response to transforming growth factor beta stimulus","E1_08_16",8,4,3.7e-24,0.84799690655495,0.1544
"nucleotide catabolic process","E1_08_16",1,1,3.7e-24,0,1
"tube closure","E1_08_16",1,1,3.7e-24,0,1
"regulation of stem cell differentiation","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6441
"substrate adhesion-dependent cell spreading","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6465
"chondrocyte differentiation","E1_08_16",1,1,3.7e-24,0,1
"regulation of fibroblast proliferation","E1_08_16",1,1,3.7e-24,0,1
"morphogenesis of an epithelial sheet","E1_08_16",3,1,3.7e-24,1,0.4239
"microtubule polymerization","E1_08_16",1,1,3.7e-24,0,1
"response to virus","E1_08_16",3,5,3.7e-24,-0.584962500721156,0.3336
"membrane assembly","E1_08_16",1,1,3.7e-24,0,1
"COPII vesicle coating","E1_08_16",0,0,3.7e-24,0,1
"erythrocyte differentiation","E1_08_16",3,2,3.7e-24,0.415037499278844,0.7361
"organophosphate catabolic process","E1_08_16",2,2,3.7e-24,0,1
"regulation of embryonic development","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.5869
"regulation of focal adhesion assembly","E1_08_16",1,1,3.7e-24,0,1
"regulation of cell-substrate junction assembly","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6312
"regulation of extracellular matrix organization","E1_08_16",1,1,3.7e-24,0,1
"GPI anchor biosynthetic process","E1_08_16",0,0,3.7e-24,0,1
"lamellipodium organization","E1_08_16",3,1,3.7e-24,1,0.4096
"positive regulation of stem cell population maintenance","E1_08_16",3,1,3.7e-24,1,0.4988
"monosaccharide metabolic process","E1_08_16",2,3,3.7e-24,-0.415037499278844,0.5958
"U2-type prespliceosome assembly","E1_08_16",0,0,3.7e-24,0,1
"heterochromatin formation","E1_08_16",3,1,3.7e-24,1,0.4092
"peroxisome organization","E1_08_16",0,0,3.7e-24,0,1
"regulation of mitochondrial fission","E1_08_16",0,0,3.7e-24,0,1
"cellular pigmentation","E1_08_16",0,1,3.7e-24,-1,0.4526
"regulation of fibroblast migration","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6447
"cellular carbohydrate metabolic process","E1_08_16",2,4,3.7e-24,-0.736965594166206,0.3077
"positive regulation of axonogenesis","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6303
"kinetochore organization","E1_08_16",0,0,3.7e-24,0,1
"stem cell differentiation","E1_08_16",6,3,3.7e-24,0.807354922057604,0.2757
"proton transmembrane transport","E1_08_16",0,2,3.7e-24,-1.58496250072116,0.1738
"cellular response to insulin stimulus","E1_08_16",2,3,3.7e-24,-0.415037499278844,0.6144
"establishment of mitotic spindle localization","E1_08_16",0,0,3.7e-24,0,1
"cell redox homeostasis","E1_08_16",1,0,3.7e-24,1,0.4729
"stress granule assembly","E1_08_16",0,0,3.7e-24,0,1
"protein neddylation","E1_08_16",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane potential","E1_08_16",1,1,3.7e-24,0,1
"neuron death","E1_08_16",2,4,3.7e-24,-0.736965594166206,0.2579
"defense response to virus","E1_08_16",1,4,3.7e-24,-1.32192809488736,0.087
"sulfur compound metabolic process","E1_08_16",3,3,3.7e-24,0,1
"NADP metabolic process","E1_08_16",0,0,3.7e-24,0,1
"vacuolar acidification","E1_08_16",0,0,3.7e-24,0,1
"oligosaccharide-lipid intermediate biosynthetic process","E1_08_16",1,0,3.7e-24,1,0.3941
"lysosomal lumen acidification","E1_08_16",0,0,3.7e-24,0,1
"glycosyl compound biosynthetic process","E1_08_16",0,0,3.7e-24,0,1
"heart valve development","E1_08_16",1,1,3.7e-24,0,1
"water-soluble vitamin metabolic process","E1_08_16",0,1,3.7e-24,-1,0.458
"interferon-beta production","E1_08_16",0,1,3.7e-24,-1,0.5148
"regulation of interferon-beta production","E1_08_16",0,1,3.7e-24,-1,0.5346
"branched-chain amino acid metabolic process","E1_08_16",0,0,3.7e-24,0,1
"regulation of mitochondrial membrane permeability","E1_08_16",0,1,3.7e-24,-1,0.4578
"respiratory tube development","E1_08_16",2,2,3.7e-24,0,1
"cellular senescence","E1_08_16",0,1,3.7e-24,-1,0.4247
"positive regulation of neurogenesis","E1_08_16",0,3,3.7e-24,-2,0.0511
"mitochondrial outer membrane permeabilization","E1_08_16",1,1,3.7e-24,0,1
"immune system development","E1_08_16",3,3,3.7e-24,0,1
"clathrin-dependent endocytosis","E1_08_16",0,0,3.7e-24,0,1
"positive regulation of viral process","E1_08_16",0,1,3.7e-24,-1,0.4412
"bone development","E1_08_16",6,3,3.7e-24,0.807354922057604,0.2883
"cell-substrate adhesion","E1_08_16",5,5,3.7e-24,0,1
"positive regulation of microtubule polymerization","E1_08_16",1,0,3.7e-24,1,0.3969
"pteridine-containing compound metabolic process","E1_08_16",0,0,3.7e-24,0,1
"response to arsenic-containing substance","E1_08_16",0,0,3.7e-24,0,1
"response to insulin","E1_08_16",7,4,3.7e-24,0.678071905112638,0.3553
"ubiquinone metabolic process","E1_08_16",1,0,3.7e-24,1,0.3398
"cellular response to arsenic-containing substance","E1_08_16",0,0,3.7e-24,0,1
"inositol phosphate catabolic process","E1_08_16",1,0,3.7e-24,1,0.3556
"telomerase RNA localization to Cajal body","E1_08_16",0,0,3.7e-24,0,1
"respiratory system development","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.5307
"regulation of generation of precursor metabolites and energy","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.5498
"mitochondrial calcium ion homeostasis","E1_08_16",0,0,3.7e-24,0,1
"G0 to G1 transition","E1_08_16",1,1,3.7e-24,0,1
"mitochondrial genome maintenance","E1_08_16",0,0,3.7e-24,0,1
"release of cytochrome c from mitochondria","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6413
"cortical cytoskeleton organization","E1_08_16",0,1,3.7e-24,-1,0.4876
"response to sterol depletion","E1_08_16",0,0,3.7e-24,0,1
"regulation of ncRNA transcription","E1_08_16",1,0,3.7e-24,1,0.326
"mesenchymal cell differentiation","E1_08_16",3,3,3.7e-24,0,1
"protein-DNA complex subunit organization","E1_08_16",2,3,3.7e-24,-0.415037499278844,0.6004
"response to fluid shear stress","E1_08_16",0,0,3.7e-24,0,1
"collagen fibril organization","E1_08_16",1,1,3.7e-24,0,1
"roof of mouth development","E1_08_16",0,1,3.7e-24,-1,0.4138
"regulation of protein dephosphorylation","E1_08_16",0,1,3.7e-24,-1,0.4078
"multicellular organism growth","E1_08_16",4,2,3.7e-24,0.736965594166206,0.2736
"miRNA processing","E1_08_16",0,1,3.7e-24,-1,0.5339
"small molecule catabolic process","E1_08_16",5,5,3.7e-24,0,1
"regulation of G0 to G1 transition","E1_08_16",0,0,3.7e-24,0,1
"circadian regulation of gene expression","E1_08_16",3,1,3.7e-24,1,0.4715
"regulation of translational fidelity","E1_08_16",0,0,3.7e-24,0,1
"ubiquinone biosynthetic process","E1_08_16",1,0,3.7e-24,1,0.3518
"mitochondrial calcium ion transmembrane transport","E1_08_16",0,0,3.7e-24,0,1
"quinone biosynthetic process","E1_08_16",0,0,3.7e-24,0,1
"viral release from host cell","E1_08_16",0,0,3.7e-24,0,1
"exit from host cell","E1_08_16",0,0,3.7e-24,0,1
"positive regulation of GTPase activity","E1_08_16",3,3,3.7e-24,0,1
"regulation of cytokinesis","E1_08_16",0,1,3.7e-24,-1,0.4135
"mitochondrion localization","E1_08_16",0,1,3.7e-24,-1,0.5045
"renal system development","E1_08_16",2,4,3.7e-24,-0.736965594166206,0.3035
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","E1_08_16",4,2,3.7e-24,0.736965594166206,0.3313
"regulation of cell-substrate adhesion","E1_08_16",3,3,3.7e-24,0,1
"centrosome localization","E1_08_16",0,0,3.7e-24,0,1
"microtubule organizing center localization","E1_08_16",1,0,3.7e-24,1,0.4039
"pinocytosis","E1_08_16",0,0,3.7e-24,0,1
"lamellipodium assembly","E1_08_16",1,1,3.7e-24,0,1
"cellular response to sterol depletion","E1_08_16",0,0,3.7e-24,0,1
"placenta development","E1_08_16",3,2,3.7e-24,0.415037499278844,0.7324
"rhythmic process","E1_08_16",5,4,3.7e-24,0.263034405833794,0.8014
"spindle localization","E1_08_16",1,1,3.7e-24,0,1
"carbohydrate derivative catabolic process","E1_08_16",3,2,3.7e-24,0.415037499278844,0.7459
"response to amino acid","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.5643
"regulation of intracellular steroid hormone receptor signaling pathway","E1_08_16",0,1,3.7e-24,-1,0.4716
"regulation of neuron death","E1_08_16",1,4,3.7e-24,-1.32192809488736,0.1129
"ossification","E1_08_16",5,5,3.7e-24,0,1
"mammary gland epithelial cell proliferation","E1_08_16",0,0,3.7e-24,0,1
"ribosomal subunit export from nucleus","E1_08_16",0,0,3.7e-24,0,1
"ribosome localization","E1_08_16",0,0,3.7e-24,0,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","E1_08_16",0,0,3.7e-24,0,1
"seminiferous tubule development","E1_08_16",1,0,3.7e-24,1,0.2198
"cellular response to acid chemical","E1_08_16",1,1,3.7e-24,0,1
"positive regulation of kinase activity","E1_08_16",5,5,3.7e-24,0,1
"positive regulation by host of viral process","E1_08_16",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","E1_08_16",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","E1_08_16",0,0,3.7e-24,0,1
"cellular lipid catabolic process","E1_08_16",2,2,3.7e-24,0,1
"neuron apoptotic process","E1_08_16",3,4,3.7e-24,-0.321928094887362,0.6542
"inner cell mass cell proliferation","E1_08_16",1,0,3.7e-24,1,0.2338
"polyamine biosynthetic process","E1_08_16",0,0,3.7e-24,0,1
"folic acid metabolic process","E1_08_16",0,0,3.7e-24,0,1
"organelle inheritance","E1_08_16",0,0,3.7e-24,0,1
"polyol metabolic process","E1_08_16",3,1,3.7e-24,1,0.4195
"regulation of type I interferon-mediated signaling pathway","E1_08_16",1,1,3.7e-24,0,1
"intracellular lipid transport","E1_08_16",0,1,3.7e-24,-1,0.5276
"fat cell differentiation","E1_08_16",2,3,3.7e-24,-0.415037499278844,0.5933
"iron ion homeostasis","E1_08_16",0,1,3.7e-24,-1,0.4699
"negative regulation of cell projection organization","E1_08_16",3,2,3.7e-24,0.415037499278844,0.7378
"dicarboxylic acid metabolic process","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6401
"regulation of anatomical structure size","E1_08_16",4,6,3.7e-24,-0.485426827170242,0.4381
"regulation of small molecule metabolic process","E1_08_16",4,4,3.7e-24,0,1
"pentose-phosphate shunt","E1_08_16",0,0,3.7e-24,0,1
"pericardium development","E1_08_16",0,0,3.7e-24,0,1
"lysosomal protein catabolic process","E1_08_16",0,0,3.7e-24,0,1
"carbohydrate derivative transport","E1_08_16",0,1,3.7e-24,-1,0.4383
"alcohol biosynthetic process","E1_08_16",3,2,3.7e-24,0.415037499278844,0.732
"regulation of membrane permeability","E1_08_16",1,1,3.7e-24,0,1
"signal peptide processing","E1_08_16",0,0,3.7e-24,0,1
"UV-damage excision repair","E1_08_16",0,0,3.7e-24,0,1
"biological process involved in interaction with host","E1_08_16",2,2,3.7e-24,0,1
"body morphogenesis","E1_08_16",0,0,3.7e-24,0,1
"extracellular vesicle biogenesis","E1_08_16",0,0,3.7e-24,0,1
"negative regulation of defense response to virus","E1_08_16",2,0,3.7e-24,1.58496250072116,0.0822
"aminoglycan biosynthetic process","E1_08_16",0,1,3.7e-24,-1,0.5076
"sterol biosynthetic process","E1_08_16",0,1,3.7e-24,-1,0.4479
"polyamine metabolic process","E1_08_16",0,0,3.7e-24,0,1
"magnesium ion transport","E1_08_16",0,0,3.7e-24,0,1
"lamellipodium morphogenesis","E1_08_16",0,0,3.7e-24,0,1
"positive regulation of neuron migration","E1_08_16",0,0,3.7e-24,0,1
"regulation of glucose metabolic process","E1_08_16",1,1,3.7e-24,0,1
"monosaccharide biosynthetic process","E1_08_16",0,1,3.7e-24,-1,0.4225
"response to acid chemical","E1_08_16",3,2,3.7e-24,0.415037499278844,0.7316
"regulation of carbohydrate metabolic process","E1_08_16",1,2,3.7e-24,-0.584962500721156,0.5347
"positive regulation of nervous system development","E1_08_16",1,3,3.7e-24,-1,0.2232
"regulation of circadian rhythm","E1_08_16",2,2,3.7e-24,0,1
"trabecula morphogenesis","E1_08_16",1,1,3.7e-24,0,1
"pigment accumulation","E1_08_16",0,0,3.7e-24,0,1
"cellular pigment accumulation","E1_08_16",0,0,3.7e-24,0,1
"regulation of pinocytosis","E1_08_16",0,0,3.7e-24,0,1
"regulation of ligase activity","E1_08_16",0,0,3.7e-24,0,1
"smoothened signaling pathway involved in dorsal/ventral neural tube patterning","E1_08_16",0,0,3.7e-24,0,1
"glycosyl compound metabolic process","E1_08_16",1,1,3.7e-24,0,1
"substantia nigra development","E1_08_16",0,0,3.7e-24,0,1
"negative regulation of GTPase activity","E1_08_16",1,0,3.7e-24,1,0.438
"axon extension","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6646
"positive regulation of epithelial to mesenchymal transition","E1_08_16",0,0,3.7e-24,0,1
"one-carbon metabolic process","E1_08_16",1,0,3.7e-24,1,0.2969
"NADPH regeneration","E1_08_16",0,0,3.7e-24,0,1
"cellular response to dsRNA","E1_08_16",1,0,3.7e-24,1,0.3147
"neuron projection organization","E1_08_16",2,1,3.7e-24,0.584962500721156,0.6354
"postsynapse organization","E1_08_16",3,3,3.7e-24,0,1
"regulation of ketone biosynthetic process","E1_08_16",0,0,3.7e-24,0,1
"mitochondrion distribution","E1_08_16",0,0,3.7e-24,0,1
