"variant_type","obs.mut","sim.mut","sim.mut.normality","log2fc","log2fc.sd","log2fc.se","pvalue","pvalue.adj"
"nonsynonymous",89,91.4449,1.76809948475043e-15,-0.0311423708938136,0.147913717571466,0.00147913717571466,0.8342,0.8342
"synonymous",23,28.6907,3.7e-24,-0.282238035699302,0.270101328396644,0.00270101328396644,0.2747,0.5494
