"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"cellular response to external stimulus","E3_06_14",9,13,3.7e-24,-0.485426827170242,0.2435
"negative regulation of protein phosphorylation","E3_06_14",8,14,3.7e-24,-0.736965594166206,0.0768
"negative regulation of catabolic process","E3_06_14",5,12,3.7e-24,-1.11547721741994,0.0259
"regulation of microtubule cytoskeleton organization","E3_06_14",8,6,3.7e-24,0.362570079384708,0.5457
"chromosome localization","E3_06_14",2,3,3.7e-24,-0.415037499278844,0.5943
"negative regulation of mitotic nuclear division","E3_06_14",1,2,3.7e-24,-0.584962500721156,0.5307
"regulation of actin filament organization","E3_06_14",4,9,3.7e-24,-1,0.0476
"dephosphorylation","E3_06_14",17,13,3.7e-24,0.362570079384708,0.3302
"glycosylation","E3_06_14",9,9,3.7e-24,0,1
"positive regulation of establishment of protein localization","E3_06_14",8,13,3.7e-24,-0.637429920615292,0.1267
"regulation of microtubule-based process","E3_06_14",7,9,3.7e-24,-0.321928094887362,0.5196
"cell-substrate junction organization","E3_06_14",5,4,3.7e-24,0.263034405833794,0.8019
"protein-containing complex localization","E3_06_14",4,6,3.7e-24,-0.485426827170242,0.4299
"mitochondrial transmembrane transport","E3_06_14",9,4,3.7e-24,1,0.1083
"stem cell population maintenance","E3_06_14",10,7,3.7e-24,0.459431618637297,0.3473
"ribosome assembly","E3_06_14",6,3,3.7e-24,0.807354922057604,0.3003
"intraciliary transport","E3_06_14",0,2,3.7e-24,-1.58496250072116,0.1477
"Golgi to plasma membrane protein transport","E3_06_14",1,2,3.7e-24,-0.584962500721156,0.5776
"response to amino acid starvation","E3_06_14",6,2,3.7e-24,1.22239242133645,0.1261
"cellular response to extracellular stimulus","E3_06_14",7,9,3.7e-24,-0.321928094887362,0.5168
"cell growth","E3_06_14",8,18,3.7e-24,-1.07800251200127,0.0065
"protein glycosylation","E3_06_14",6,8,3.7e-24,-0.362570079384708,0.5031
"macromolecule glycosylation","E3_06_14",5,8,3.7e-24,-0.584962500721156,0.2514
"maintenance of cell number","E3_06_14",5,7,3.7e-24,-0.415037499278844,0.4585
"response to reactive oxygen species","E3_06_14",6,8,3.7e-24,-0.362570079384708,0.4875
"regulation of cell morphogenesis","E3_06_14",7,9,3.7e-24,-0.321928094887362,0.5182
"regulation of cellular component size","E3_06_14",9,13,3.7e-24,-0.485426827170242,0.2262
"cell-substrate junction assembly","E3_06_14",1,4,3.7e-24,-1.32192809488736,0.088
"membrane fission","E3_06_14",1,1,3.7e-24,0,1
"membrane docking","E3_06_14",2,3,3.7e-24,-0.415037499278844,0.6215
"fibroblast migration","E3_06_14",6,3,3.7e-24,0.807354922057604,0.3071
"nucleus organization","E3_06_14",6,6,3.7e-24,0,1
"regulation of cell growth","E3_06_14",15,15,3.7e-24,0,1
"fibroblast proliferation","E3_06_14",2,4,3.7e-24,-0.736965594166206,0.2845
"cell cycle G1/S phase transition","E3_06_14",6,11,3.7e-24,-0.777607578663552,0.0698
"actin filament organization","E3_06_14",5,16,3.7e-24,-1.50250034052918,0.0011
"response to oxygen levels","E3_06_14",13,12,3.7e-24,0.106915203916512,0.8799
"epigenetic regulation of gene expression","E3_06_14",3,8,3.7e-24,-1.16992500144231,0.0461
"organelle fusion","E3_06_14",7,6,3.7e-24,0.192645077942396,0.8448
"lipoprotein metabolic process","E3_06_14",2,5,3.7e-24,-1,0.1288
"protein lipidation","E3_06_14",2,4,3.7e-24,-0.736965594166206,0.2751
"regulation of plasma membrane bounded cell projection assembly","E3_06_14",3,7,3.7e-24,-1,0.0664
"regulation of actin filament-based process","E3_06_14",4,13,3.7e-24,-1.48542682717024,0.0031
"regulation of GTPase activity","E3_06_14",4,13,3.7e-24,-1.48542682717024,0.0031
"nuclear envelope organization","E3_06_14",2,2,3.7e-24,0,1
"protein autophosphorylation","E3_06_14",5,9,3.7e-24,-0.736965594166206,0.1252
"connective tissue development","E3_06_14",10,10,3.7e-24,0,1
"cellular response to heat","E3_06_14",4,2,3.7e-24,0.736965594166206,0.3342
"myeloid cell homeostasis","E3_06_14",7,8,3.7e-24,-0.169925001442312,0.736
"regulation of neuron projection development","E3_06_14",10,17,3.7e-24,-0.710493382805015,0.0512
"receptor metabolic process","E3_06_14",3,3,3.7e-24,0,1
"maintenance of protein location in cell","E3_06_14",3,2,3.7e-24,0.415037499278844,0.7409
"apoptotic mitochondrial changes","E3_06_14",3,4,3.7e-24,-0.321928094887362,0.6385
"response to transforming growth factor beta","E3_06_14",9,10,3.7e-24,-0.137503523749935,0.7591
"neural tube development","E3_06_14",5,7,3.7e-24,-0.415037499278844,0.4698
"maintenance of protein location","E3_06_14",1,3,3.7e-24,-1,0.218
"regulation of ubiquitin-protein transferase activity","E3_06_14",1,2,3.7e-24,-0.584962500721156,0.5339
"cilium assembly","E3_06_14",4,12,3.7e-24,-1.37851162325373,0.0063
"mRNA export from nucleus","E3_06_14",1,3,3.7e-24,-1,0.2761
"regulation of cell-substrate junction organization","E3_06_14",1,2,3.7e-24,-0.584962500721156,0.5206
"membrane biogenesis","E3_06_14",2,2,3.7e-24,0,1
"cilium organization","E3_06_14",13,15,3.7e-24,-0.192645077942396,0.6127
"platelet-derived growth factor receptor signaling pathway","E3_06_14",1,3,3.7e-24,-1,0.2575
"iron-sulfur cluster assembly","E3_06_14",0,1,3.7e-24,-1,0.4546
"metallo-sulfur cluster assembly","E3_06_14",4,1,3.7e-24,1.32192809488736,0.0528
"centromere complex assembly","E3_06_14",4,1,3.7e-24,1.32192809488736,0.0313
"cellular response to oxygen levels","E3_06_14",1,6,3.7e-24,-1.8073549220576,0.0174
"fatty acid beta-oxidation","E3_06_14",1,3,3.7e-24,-1,0.2036
"organelle localization by membrane tethering","E3_06_14",3,3,3.7e-24,0,1
"autophagosome maturation","E3_06_14",2,2,3.7e-24,0,1
"cellular response to transforming growth factor beta stimulus","E3_06_14",10,10,3.7e-24,0,1
"nucleotide catabolic process","E3_06_14",2,3,3.7e-24,-0.415037499278844,0.6083
"tube closure","E3_06_14",4,4,3.7e-24,0,1
"regulation of stem cell differentiation","E3_06_14",3,4,3.7e-24,-0.321928094887362,0.6407
"substrate adhesion-dependent cell spreading","E3_06_14",4,3,3.7e-24,0.321928094887362,0.7755
"chondrocyte differentiation","E3_06_14",4,5,3.7e-24,-0.263034405833794,0.6866
"regulation of fibroblast proliferation","E3_06_14",3,3.5,3.7e-24,-0.169925001442312,0.8108
"morphogenesis of an epithelial sheet","E3_06_14",3,2,3.7e-24,0.415037499278844,0.7388
"microtubule polymerization","E3_06_14",1,3,3.7e-24,-1,0.2218
"response to virus","E3_06_14",11,15,3.7e-24,-0.415037499278844,0.2623
"membrane assembly","E3_06_14",3,3,3.7e-24,0,1
"COPII vesicle coating","E3_06_14",1,1,3.7e-24,0,1
"erythrocyte differentiation","E3_06_14",5,5,3.7e-24,0,1
"organophosphate catabolic process","E3_06_14",2,6,3.7e-24,-1.22239242133645,0.0624
"regulation of embryonic development","E3_06_14",4,4,3.7e-24,0,1
"regulation of focal adhesion assembly","E3_06_14",2,2,3.7e-24,0,1
"regulation of cell-substrate junction assembly","E3_06_14",4,3,3.7e-24,0.321928094887362,0.7717
"regulation of extracellular matrix organization","E3_06_14",2,2,3.7e-24,0,1
"GPI anchor biosynthetic process","E3_06_14",1,1,3.7e-24,0,1
"lamellipodium organization","E3_06_14",1,3,3.7e-24,-1,0.2018
"positive regulation of stem cell population maintenance","E3_06_14",4,2,3.7e-24,0.736965594166206,0.3192
"monosaccharide metabolic process","E3_06_14",5,10,3.7e-24,-0.874469117916141,0.0813
"U2-type prespliceosome assembly","E3_06_14",1,1,3.7e-24,0,1
"heterochromatin formation","E3_06_14",5,3,3.7e-24,0.584962500721156,0.4264
"peroxisome organization","E3_06_14",2,2,3.7e-24,0,1
"regulation of mitochondrial fission","E3_06_14",2,1,3.7e-24,0.584962500721156,0.6528
"cellular pigmentation","E3_06_14",2,3,3.7e-24,-0.415037499278844,0.5861
"regulation of fibroblast migration","E3_06_14",1,1,3.7e-24,0,1
"cellular carbohydrate metabolic process","E3_06_14",11,11,3.7e-24,0,1
"positive regulation of axonogenesis","E3_06_14",1,4,3.7e-24,-1.32192809488736,0.1197
"kinetochore organization","E3_06_14",2,1,3.7e-24,0.584962500721156,0.6394
"stem cell differentiation","E3_06_14",6,9,3.7e-24,-0.514573172829758,0.2946
"proton transmembrane transport","E3_06_14",5,6,3.7e-24,-0.222392421336448,0.6982
"cellular response to insulin stimulus","E3_06_14",5,8,3.7e-24,-0.584962500721156,0.2386
"establishment of mitotic spindle localization","E3_06_14",2,1,3.7e-24,0.584962500721156,0.6858
"cell redox homeostasis","E3_06_14",0,2,3.7e-24,-1.58496250072116,0.1473
"stress granule assembly","E3_06_14",2,1,3.7e-24,0.584962500721156,0.6494
"protein neddylation","E3_06_14",3,1,3.7e-24,1,0.424
"regulation of mitochondrial membrane potential","E3_06_14",4,2,3.7e-24,0.736965594166206,0.3204
"neuron death","E3_06_14",6,12,3.7e-24,-0.893084796083488,0.0365
"defense response to virus","E3_06_14",8,10,3.7e-24,-0.289506617194985,0.5418
"sulfur compound metabolic process","E3_06_14",7,11,3.7e-24,-0.584962500721156,0.1612
"NADP metabolic process","E3_06_14",2,2,3.7e-24,0,1
"vacuolar acidification","E3_06_14",0,1,3.7e-24,-1,0.4257
"oligosaccharide-lipid intermediate biosynthetic process","E3_06_14",0,1,3.7e-24,-1,0.4682
"lysosomal lumen acidification","E3_06_14",1,1,3.7e-24,0,1
"glycosyl compound biosynthetic process","E3_06_14",0,1,3.7e-24,-1,0.5103
"heart valve development","E3_06_14",0,3,3.7e-24,-2,0.0643
"water-soluble vitamin metabolic process","E3_06_14",0,2,3.7e-24,-1.58496250072116,0.1577
"interferon-beta production","E3_06_14",3,2,3.7e-24,0.415037499278844,0.7314
"regulation of interferon-beta production","E3_06_14",3,2,3.7e-24,0.415037499278844,0.7286
"branched-chain amino acid metabolic process","E3_06_14",4,1,3.7e-24,1.32192809488736,0.034
"regulation of mitochondrial membrane permeability","E3_06_14",1,3,3.7e-24,-1,0.2623
"respiratory tube development","E3_06_14",5,7,3.7e-24,-0.415037499278844,0.4666
"cellular senescence","E3_06_14",2,4,3.7e-24,-0.736965594166206,0.2605
"positive regulation of neurogenesis","E3_06_14",5,8,3.7e-24,-0.584962500721156,0.2443
"mitochondrial outer membrane permeabilization","E3_06_14",2,2,3.7e-24,0,1
"immune system development","E3_06_14",5,8,3.7e-24,-0.584962500721156,0.2546
"clathrin-dependent endocytosis","E3_06_14",0,2,3.7e-24,-1.58496250072116,0.1777
"positive regulation of viral process","E3_06_14",0,2,3.7e-24,-1.58496250072116,0.1004
"bone development","E3_06_14",10,8,3.7e-24,0.289506617194985,0.5992
"cell-substrate adhesion","E3_06_14",17,11,3.7e-24,0.584962500721156,0.1948
"positive regulation of microtubule polymerization","E3_06_14",1,1,3.7e-24,0,1
"pteridine-containing compound metabolic process","E3_06_14",0,1,3.7e-24,-1,0.4119
"response to arsenic-containing substance","E3_06_14",0,1,3.7e-24,-1,0.4207
"response to insulin","E3_06_14",6,8,3.7e-24,-0.362570079384708,0.497
"ubiquinone metabolic process","E3_06_14",0,1,3.7e-24,-1,0.52
"cellular response to arsenic-containing substance","E3_06_14",0,1,3.7e-24,-1,0.4766
"inositol phosphate catabolic process","E3_06_14",0,1,3.7e-24,-1,0.4243
"telomerase RNA localization to Cajal body","E3_06_14",1,1,3.7e-24,0,1
"respiratory system development","E3_06_14",8,8,3.7e-24,0,1
"regulation of generation of precursor metabolites and energy","E3_06_14",3,5,3.7e-24,-0.584962500721156,0.3661
"mitochondrial calcium ion homeostasis","E3_06_14",1,1,3.7e-24,0,1
"G0 to G1 transition","E3_06_14",2,1,3.7e-24,0.584962500721156,0.6871
"mitochondrial genome maintenance","E3_06_14",1,1,3.7e-24,0,1
"release of cytochrome c from mitochondria","E3_06_14",0,2,3.7e-24,-1.58496250072116,0.09
"cortical cytoskeleton organization","E3_06_14",0,2,3.7e-24,-1.58496250072116,0.1236
"response to sterol depletion","E3_06_14",0,1,3.7e-24,-1,0.4207
"regulation of ncRNA transcription","E3_06_14",1,1,3.7e-24,0,1
"mesenchymal cell differentiation","E3_06_14",2,9,3.7e-24,-1.73696559416621,0.0051
"protein-DNA complex subunit organization","E3_06_14",9,9,3.7e-24,0,1
"response to fluid shear stress","E3_06_14",1,1,3.7e-24,0,1
"collagen fibril organization","E3_06_14",1,3,3.7e-24,-1,0.2295
"roof of mouth development","E3_06_14",2,4,3.7e-24,-0.736965594166206,0.2961
"regulation of protein dephosphorylation","E3_06_14",3,3,3.7e-24,0,1
"multicellular organism growth","E3_06_14",4,5,3.7e-24,-0.263034405833794,0.6666
"miRNA processing","E3_06_14",0,2,3.7e-24,-1.58496250072116,0.1822
"small molecule catabolic process","E3_06_14",13,15,3.7e-24,-0.192645077942396,0.6207
"regulation of G0 to G1 transition","E3_06_14",1,1,3.7e-24,0,1
"circadian regulation of gene expression","E3_06_14",1,3,3.7e-24,-1,0.2476
"regulation of translational fidelity","E3_06_14",0,1,3.7e-24,-1,0.4832
"ubiquinone biosynthetic process","E3_06_14",0,1,3.7e-24,-1,0.4881
"mitochondrial calcium ion transmembrane transport","E3_06_14",0,1,3.7e-24,-1,0.4953
"quinone biosynthetic process","E3_06_14",0,0,3.7e-24,0,1
"viral release from host cell","E3_06_14",0,1,3.7e-24,-1,0.4447
"exit from host cell","E3_06_14",3,1,3.7e-24,1,0.4314
"positive regulation of GTPase activity","E3_06_14",6,9,3.7e-24,-0.514573172829758,0.2924
"regulation of cytokinesis","E3_06_14",2,3,3.7e-24,-0.415037499278844,0.602
"mitochondrion localization","E3_06_14",1,2,3.7e-24,-0.584962500721156,0.5385
"renal system development","E3_06_14",10,11,3.7e-24,-0.125530882083859,0.7698
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","E3_06_14",8,7,3.7e-24,0.169925001442312,0.8513
"regulation of cell-substrate adhesion","E3_06_14",5,8,3.7e-24,-0.584962500721156,0.2507
"centrosome localization","E3_06_14",4,1,3.7e-24,1.32192809488736,0.0723
"microtubule organizing center localization","E3_06_14",2,1,3.7e-24,0.584962500721156,0.6434
"pinocytosis","E3_06_14",0,1,3.7e-24,-1,0.4275
"lamellipodium assembly","E3_06_14",0,3,3.7e-24,-2,0.0519
"cellular response to sterol depletion","E3_06_14",0,0,3.7e-24,0,1
"placenta development","E3_06_14",2,5,3.7e-24,-1,0.1198
"rhythmic process","E3_06_14",11,11,3.7e-24,0,1
"spindle localization","E3_06_14",1,2,3.7e-24,-0.584962500721156,0.5324
"carbohydrate derivative catabolic process","E3_06_14",4,6,3.7e-24,-0.485426827170242,0.4322
"response to amino acid","E3_06_14",4,5,3.7e-24,-0.263034405833794,0.6878
"regulation of intracellular steroid hormone receptor signaling pathway","E3_06_14",4,2,3.7e-24,0.736965594166206,0.3267
"regulation of neuron death","E3_06_14",8,10,3.7e-24,-0.289506617194985,0.5447
"ossification","E3_06_14",15,15,3.7e-24,0,1
"mammary gland epithelial cell proliferation","E3_06_14",1,1,3.7e-24,0,1
"ribosomal subunit export from nucleus","E3_06_14",1,0,3.7e-24,1,0.45
"ribosome localization","E3_06_14",0,0,3.7e-24,0,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","E3_06_14",1,0,3.7e-24,1,0.4611
"seminiferous tubule development","E3_06_14",0,1,3.7e-24,-1,0.5157
"cellular response to acid chemical","E3_06_14",2,4,3.7e-24,-0.736965594166206,0.3084
"positive regulation of kinase activity","E3_06_14",8,14,3.7e-24,-0.736965594166206,0.07
"positive regulation by host of viral process","E3_06_14",0,0,3.7e-24,0,1
"mitochondrion morphogenesis","E3_06_14",0,0,3.7e-24,0,1
"regulation of establishment of cell polarity","E3_06_14",0,1,3.7e-24,-1,0.4513
"cellular lipid catabolic process","E3_06_14",6,7,3.7e-24,-0.192645077942396,0.7162
"neuron apoptotic process","E3_06_14",6,8,3.7e-24,-0.362570079384708,0.4869
"inner cell mass cell proliferation","E3_06_14",1,1,3.7e-24,0,1
"polyamine biosynthetic process","E3_06_14",0,1,3.7e-24,-1,0.4764
"folic acid metabolic process","E3_06_14",0,0,3.7e-24,0,1
"organelle inheritance","E3_06_14",0,1,3.7e-24,-1,0.479
"polyol metabolic process","E3_06_14",5,4,3.7e-24,0.263034405833794,0.809
"regulation of type I interferon-mediated signaling pathway","E3_06_14",0,1,3.7e-24,-1,0.4156
"intracellular lipid transport","E3_06_14",0,2,3.7e-24,-1.58496250072116,0.1043
"fat cell differentiation","E3_06_14",8,9,3.7e-24,-0.15200309344505,0.744
"iron ion homeostasis","E3_06_14",2,3,3.7e-24,-0.415037499278844,0.5979
"negative regulation of cell projection organization","E3_06_14",6,7,3.7e-24,-0.192645077942396,0.723
"dicarboxylic acid metabolic process","E3_06_14",6,3,3.7e-24,0.807354922057604,0.2746
"regulation of anatomical structure size","E3_06_14",10,17,3.7e-24,-0.710493382805015,0.0627
"regulation of small molecule metabolic process","E3_06_14",11,11,3.7e-24,0,1
"pentose-phosphate shunt","E3_06_14",0,1,3.7e-24,-1,0.4289
"pericardium development","E3_06_14",1,1,3.7e-24,0,1
"lysosomal protein catabolic process","E3_06_14",0,1,3.7e-24,-1,0.5222
"carbohydrate derivative transport","E3_06_14",1,3,3.7e-24,-1,0.2341
"alcohol biosynthetic process","E3_06_14",4,5,3.7e-24,-0.263034405833794,0.6892
"regulation of membrane permeability","E3_06_14",4,3,3.7e-24,0.321928094887362,0.7895
"signal peptide processing","E3_06_14",0,0,3.7e-24,0,1
"UV-damage excision repair","E3_06_14",1,0,3.7e-24,1,0.3781
"biological process involved in interaction with host","E3_06_14",5,7,3.7e-24,-0.415037499278844,0.4773
"body morphogenesis","E3_06_14",3,1,3.7e-24,1,0.4263
"extracellular vesicle biogenesis","E3_06_14",1,1,3.7e-24,0,1
"negative regulation of defense response to virus","E3_06_14",2,2,3.7e-24,0,1
"aminoglycan biosynthetic process","E3_06_14",3,3,3.7e-24,0,1
"sterol biosynthetic process","E3_06_14",2,2,3.7e-24,0,1
"polyamine metabolic process","E3_06_14",1,1,3.7e-24,0,1
"magnesium ion transport","E3_06_14",3,1,3.7e-24,1,0.4431
"lamellipodium morphogenesis","E3_06_14",0,1,3.7e-24,-1,0.5119
"positive regulation of neuron migration","E3_06_14",1,1,3.7e-24,0,1
"regulation of glucose metabolic process","E3_06_14",3,3,3.7e-24,0,1
"monosaccharide biosynthetic process","E3_06_14",2,3,3.7e-24,-0.415037499278844,0.5861
"response to acid chemical","E3_06_14",6,5,3.7e-24,0.222392421336448,0.8226
"regulation of carbohydrate metabolic process","E3_06_14",4,6,3.7e-24,-0.485426827170242,0.4343
"positive regulation of nervous system development","E3_06_14",8,9,3.7e-24,-0.15200309344505,0.7444
"regulation of circadian rhythm","E3_06_14",6,4,3.7e-24,0.485426827170242,0.4528
"trabecula morphogenesis","E3_06_14",1,2,3.7e-24,-0.584962500721156,0.564
"pigment accumulation","E3_06_14",1,0,3.7e-24,1,0.4196
"cellular pigment accumulation","E3_06_14",1,0,3.7e-24,1,0.4652
