"region","sample","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue"
"telomere organization","MMEA9_E3",7,12,3.7e-24,-0.700439718141092,0.0892
"cellular response to topologically incorrect protein","MMEA9_E3",7,9,3.7e-24,-0.321928094887362,0.5241
"Golgi organization","MMEA9_E3",6,12,3.7e-24,-0.893084796083488,0.0364
"ribonucleoprotein complex assembly","MMEA9_E3",10,14,3.7e-24,-0.447458976971221,0.2586
"cellular nitrogen compound catabolic process","MMEA9_E3",23,32,3.7e-24,-0.459431618637297,0.0788
"negative regulation of phosphorus metabolic process","MMEA9_E3",20,28,3.7e-24,-0.465663572348812,0.0893
"heterocycle catabolic process","MMEA9_E3",17,31,3.7e-24,-0.830074998557688,0.0036
"mitochondrial membrane organization","MMEA9_E3",11,9,3.7e-24,0.263034405833794,0.6238
"regulation of protein-containing complex assembly","MMEA9_E3",20,27,3.7e-24,-0.415037499278844,0.1403
"positive regulation of cellular component biogenesis","MMEA9_E3",32,32,3.7e-24,0,1
"response to oxidative stress","MMEA9_E3",25,29,3.7e-24,-0.206450877467426,0.4662
"regulation of supramolecular fiber organization","MMEA9_E3",15,24,3.7e-24,-0.643856189774725,0.0415
"positive regulation of protein localization","MMEA9_E3",22,31,3.7e-24,-0.476438043942987,0.0729
"positive regulation of cell projection organization","MMEA9_E3",19,24,3.7e-24,-0.321928094887362,0.2705
"negative regulation of transferase activity","MMEA9_E3",18,23,3.7e-24,-0.337034987277571,0.2671
"autophagy of mitochondrion","MMEA9_E3",7,8,3.7e-24,-0.169925001442312,0.7366
"positive regulation of amide metabolic process","MMEA9_E3",13,13,3.7e-24,0,1
"chromatin remodeling","MMEA9_E3",19,26,3.7e-24,-0.432959407276106,0.1312
"viral process","MMEA9_E3",18,28,3.7e-24,-0.610053481683987,0.031
"macromolecule deacylation","MMEA9_E3",8,9,3.7e-24,-0.15200309344505,0.7518
"mitotic cytokinesis","MMEA9_E3",2,6,3.7e-24,-1.22239242133645,0.0596
"aromatic compound catabolic process","MMEA9_E3",32,32,3.7e-24,0,1
"vesicle localization","MMEA9_E3",5,14,3.7e-24,-1.32192809488736,0.0037
"establishment or maintenance of cell polarity","MMEA9_E3",13,16,3.7e-24,-0.280107919192735,0.4635
"Wnt signaling pathway","MMEA9_E3",27,30,3.7e-24,-0.146841388329271,0.5824
"cell-cell signaling by wnt","MMEA9_E3",14,31,3.7e-24,-1.09310940439148,9e-04
"ATP metabolic process","MMEA9_E3",12,14,3.7e-24,-0.206450877467426,0.6009
"cellular response to chemical stress","MMEA9_E3",19,24,3.7e-24,-0.321928094887362,0.2793
"regulation of vacuole organization","MMEA9_E3",4,4,3.7e-24,0,1
"cellular response to external stimulus","MMEA9_E3",12,21,3.7e-24,-0.758991900496205,0.0258
"negative regulation of protein phosphorylation","MMEA9_E3",13,23,3.7e-24,-0.777607578663552,0.0203
"negative regulation of catabolic process","MMEA9_E3",13,23,3.7e-24,-0.777607578663552,0.0138
"regulation of microtubule cytoskeleton organization","MMEA9_E3",9,12,3.7e-24,-0.37851162325373,0.3954
"chromosome localization","MMEA9_E3",5,8,3.7e-24,-0.584962500721156,0.2628
"negative regulation of mitotic nuclear division","MMEA9_E3",2,4,3.7e-24,-0.736965594166206,0.3003
"regulation of actin filament organization","MMEA9_E3",13,18,3.7e-24,-0.440572591385981,0.2117
"dephosphorylation","MMEA9_E3",17,21,3.7e-24,-0.289506617194985,0.3929
"glycosylation","MMEA9_E3",5,16,3.7e-24,-1.50250034052918,0.0011
"positive regulation of establishment of protein localization","MMEA9_E3",25,23,3.7e-24,0.115477217419936,0.7503
"regulation of microtubule-based process","MMEA9_E3",10,15,3.7e-24,-0.540568381362703,0.1439
"cell-substrate junction organization","MMEA9_E3",1,7,3.7e-24,-2,0.0044
"protein-containing complex localization","MMEA9_E3",6,13,3.7e-24,-1,0.0268
"mitochondrial transmembrane transport","MMEA9_E3",6,7,3.7e-24,-0.192645077942396,0.7256
"stem cell population maintenance","MMEA9_E3",8,12,3.7e-24,-0.53051471669878,0.2173
"ribosome assembly","MMEA9_E3",3,4,3.7e-24,-0.321928094887362,0.6384
"intraciliary transport","MMEA9_E3",2,3,3.7e-24,-0.415037499278844,0.5952
"Golgi to plasma membrane protein transport","MMEA9_E3",2,3,3.7e-24,-0.415037499278844,0.6114
"response to amino acid starvation","MMEA9_E3",4,4,3.7e-24,0,1
"cellular response to extracellular stimulus","MMEA9_E3",14,17,3.7e-24,-0.263034405833794,0.4691
"cell growth","MMEA9_E3",28,32,3.7e-24,-0.186413124230881,0.4797
"protein glycosylation","MMEA9_E3",20,17,3.7e-24,0.222392421336448,0.5456
"macromolecule glycosylation","MMEA9_E3",11,15,3.7e-24,-0.415037499278844,0.2648
"maintenance of cell number","MMEA9_E3",7,12,3.7e-24,-0.700439718141092,0.0899
"response to reactive oxygen species","MMEA9_E3",13,15,3.7e-24,-0.192645077942396,0.6113
"regulation of cell morphogenesis","MMEA9_E3",15,19,3.7e-24,-0.321928094887362,0.3766
"regulation of cellular component size","MMEA9_E3",18,22,3.7e-24,-0.275634442613427,0.4005
"cell-substrate junction assembly","MMEA9_E3",4,7,3.7e-24,-0.678071905112638,0.2123
"membrane fission","MMEA9_E3",6,3,3.7e-24,0.807354922057604,0.274
"membrane docking","MMEA9_E3",3,7,3.7e-24,-1,0.067
"fibroblast migration","MMEA9_E3",6,4,3.7e-24,0.485426827170242,0.466
"nucleus organization","MMEA9_E3",7,11,3.7e-24,-0.584962500721156,0.1884
"regulation of cell growth","MMEA9_E3",24,26,3.7e-24,-0.111031312388744,0.7001
"fibroblast proliferation","MMEA9_E3",4,8,3.7e-24,-0.84799690655495,0.1204
"cell cycle G1/S phase transition","MMEA9_E3",12,18,3.7e-24,-0.547487795302493,0.1276
"actin filament organization","MMEA9_E3",20,27,3.7e-24,-0.415037499278844,0.1343
"response to oxygen levels","MMEA9_E3",15,21,3.7e-24,-0.459431618637297,0.144
"epigenetic regulation of gene expression","MMEA9_E3",14,12,3.7e-24,0.206450877467426,0.6697
"organelle fusion","MMEA9_E3",2,12,3.7e-24,-2.11547721741994,6e-04
"lipoprotein metabolic process","MMEA9_E3",6,11,3.7e-24,-0.777607578663552,0.0953
"protein lipidation","MMEA9_E3",7,7,3.7e-24,0,1
"regulation of plasma membrane bounded cell projection assembly","MMEA9_E3",11,12,3.7e-24,-0.115477217419936,0.7819
"regulation of actin filament-based process","MMEA9_E3",15,22,3.7e-24,-0.523561956057013,0.0819
"regulation of GTPase activity","MMEA9_E3",16,24,3.7e-24,-0.556393348524385,0.0698
"nuclear envelope organization","MMEA9_E3",4,5,3.7e-24,-0.263034405833794,0.6713
"protein autophosphorylation","MMEA9_E3",10,16,3.7e-24,-0.628031222613042,0.0947
"connective tissue development","MMEA9_E3",14,17,3.7e-24,-0.263034405833794,0.4708
"cellular response to heat","MMEA9_E3",1,5,3.7e-24,-1.58496250072116,0.0349
"myeloid cell homeostasis","MMEA9_E3",14,12,3.7e-24,0.206450877467426,0.6746
"regulation of neuron projection development","MMEA9_E3",18,25,3.7e-24,-0.452512204697507,0.1154
"receptor metabolic process","MMEA9_E3",10,6,3.7e-24,0.652076696579693,0.2336
"maintenance of protein location in cell","MMEA9_E3",5,4,3.7e-24,0.263034405833794,0.8143
"apoptotic mitochondrial changes","MMEA9_E3",6,8,3.7e-24,-0.362570079384708,0.4988
"response to transforming growth factor beta","MMEA9_E3",15,19,3.7e-24,-0.321928094887362,0.3763
"neural tube development","MMEA9_E3",12,11,3.7e-24,0.115477217419936,0.8824
"maintenance of protein location","MMEA9_E3",5,7,3.7e-24,-0.415037499278844,0.4694
"regulation of ubiquitin-protein transferase activity","MMEA9_E3",6,5,3.7e-24,0.222392421336448,0.8268
"cilium assembly","MMEA9_E3",17,22,3.7e-24,-0.3536369546147,0.2658
"mRNA export from nucleus","MMEA9_E3",5,5,3.7e-24,0,1
"regulation of cell-substrate junction organization","MMEA9_E3",2,5,3.7e-24,-1,0.1464
"membrane biogenesis","MMEA9_E3",2,6,3.7e-24,-1.22239242133645,0.0776
"cilium organization","MMEA9_E3",19,27,3.7e-24,-0.485426827170242,0.0878
"platelet-derived growth factor receptor signaling pathway","MMEA9_E3",2,5,3.7e-24,-1,0.1583
"iron-sulfur cluster assembly","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5496
"metallo-sulfur cluster assembly","MMEA9_E3",2,2,3.7e-24,0,1
"centromere complex assembly","MMEA9_E3",2,3,3.7e-24,-0.415037499278844,0.6046
"cellular response to oxygen levels","MMEA9_E3",8,12,3.7e-24,-0.53051471669878,0.2319
"fatty acid beta-oxidation","MMEA9_E3",6,6,3.7e-24,0,1
"organelle localization by membrane tethering","MMEA9_E3",5,6,3.7e-24,-0.222392421336448,0.6915
"autophagosome maturation","MMEA9_E3",0,4,3.7e-24,-2.32192809488736,0.0175
"cellular response to transforming growth factor beta stimulus","MMEA9_E3",14,18,3.7e-24,-0.341036917835067,0.2956
"nucleotide catabolic process","MMEA9_E3",8,5,3.7e-24,0.584962500721156,0.3963
"tube closure","MMEA9_E3",4,7,3.7e-24,-0.678071905112638,0.2146
"regulation of stem cell differentiation","MMEA9_E3",6,6,3.7e-24,0,1
"substrate adhesion-dependent cell spreading","MMEA9_E3",7,8,3.7e-24,-0.169925001442312,0.7359
"chondrocyte differentiation","MMEA9_E3",5,9,3.7e-24,-0.736965594166206,0.1466
"regulation of fibroblast proliferation","MMEA9_E3",4,7,3.7e-24,-0.678071905112638,0.2405
"morphogenesis of an epithelial sheet","MMEA9_E3",3,5,3.7e-24,-0.584962500721156,0.3585
"microtubule polymerization","MMEA9_E3",2,5,3.7e-24,-1,0.1246
"response to virus","MMEA9_E3",21,26,3.7e-24,-0.295455883526171,0.2912
"membrane assembly","MMEA9_E3",3,6,3.7e-24,-0.807354922057604,0.1894
"COPII vesicle coating","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5755
"erythrocyte differentiation","MMEA9_E3",7,9,3.7e-24,-0.321928094887362,0.5135
"organophosphate catabolic process","MMEA9_E3",8,11,3.7e-24,-0.415037499278844,0.3183
"regulation of embryonic development","MMEA9_E3",5,6,3.7e-24,-0.222392421336448,0.7071
"regulation of focal adhesion assembly","MMEA9_E3",5,5,3.7e-24,0,1
"regulation of cell-substrate junction assembly","MMEA9_E3",1,5,3.7e-24,-1.58496250072116,0.0388
"regulation of extracellular matrix organization","MMEA9_E3",10,4,3.7e-24,1.13750352374994,0.0812
"GPI anchor biosynthetic process","MMEA9_E3",3,2,3.7e-24,0.415037499278844,0.7266
"lamellipodium organization","MMEA9_E3",2,6,3.7e-24,-1.22239242133645,0.0622
"positive regulation of stem cell population maintenance","MMEA9_E3",6,3,3.7e-24,0.807354922057604,0.2706
"monosaccharide metabolic process","MMEA9_E3",12,17,3.7e-24,-0.46948528330122,0.2013
"U2-type prespliceosome assembly","MMEA9_E3",0,2,3.7e-24,-1.58496250072116,0.1244
"heterochromatin formation","MMEA9_E3",5,7,3.7e-24,-0.415037499278844,0.4598
"peroxisome organization","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5258
"regulation of mitochondrial fission","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5356
"cellular pigmentation","MMEA9_E3",5,4,3.7e-24,0.263034405833794,0.8065
"regulation of fibroblast migration","MMEA9_E3",3,3,3.7e-24,0,1
"cellular carbohydrate metabolic process","MMEA9_E3",19,19,3.7e-24,0,1
"positive regulation of axonogenesis","MMEA9_E3",4,6,3.7e-24,-0.485426827170242,0.4451
"kinetochore organization","MMEA9_E3",0,1,3.7e-24,-1,0.4212
"stem cell differentiation","MMEA9_E3",11,14,3.7e-24,-0.321928094887362,0.435
"proton transmembrane transport","MMEA9_E3",6,9,3.7e-24,-0.514573172829758,0.2768
"cellular response to insulin stimulus","MMEA9_E3",9,15,3.7e-24,-0.678071905112638,0.0791
"establishment of mitotic spindle localization","MMEA9_E3",1,3,3.7e-24,-1,0.2444
"cell redox homeostasis","MMEA9_E3",8,2,3.7e-24,1.58496250072116,0.0843
"stress granule assembly","MMEA9_E3",2,2,3.7e-24,0,1
"protein neddylation","MMEA9_E3",0,2,3.7e-24,-1.58496250072116,0.0901
"regulation of mitochondrial membrane potential","MMEA9_E3",7,5,3.7e-24,0.415037499278844,0.4977
"neuron death","MMEA9_E3",17,23,3.7e-24,-0.415037499278844,0.1597
"defense response to virus","MMEA9_E3",15,19,3.7e-24,-0.321928094887362,0.3561
"sulfur compound metabolic process","MMEA9_E3",10,21,3.7e-24,-1,0.0066
"NADP metabolic process","MMEA9_E3",4,3,3.7e-24,0.321928094887362,0.7824
"vacuolar acidification","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5255
"oligosaccharide-lipid intermediate biosynthetic process","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5557
"lysosomal lumen acidification","MMEA9_E3",2,1,3.7e-24,0.584962500721156,0.6377
"glycosyl compound biosynthetic process","MMEA9_E3",1,1,3.7e-24,0,1
"heart valve development","MMEA9_E3",9,6,3.7e-24,0.514573172829758,0.3068
"water-soluble vitamin metabolic process","MMEA9_E3",3,4,3.7e-24,-0.321928094887362,0.6543
"interferon-beta production","MMEA9_E3",5,4,3.7e-24,0.263034405833794,0.8119
"regulation of interferon-beta production","MMEA9_E3",2,4,3.7e-24,-0.736965594166206,0.2539
"branched-chain amino acid metabolic process","MMEA9_E3",0,2,3.7e-24,-1.58496250072116,0.0988
"regulation of mitochondrial membrane permeability","MMEA9_E3",2,5,3.7e-24,-1,0.1558
"respiratory tube development","MMEA9_E3",12,12,3.7e-24,0,1
"cellular senescence","MMEA9_E3",4,8,3.7e-24,-0.84799690655495,0.1187
"positive regulation of neurogenesis","MMEA9_E3",6,14,3.7e-24,-1.09953567355091,0.0134
"mitochondrial outer membrane permeabilization","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5398
"immune system development","MMEA9_E3",10,12,3.7e-24,-0.241008099503795,0.5796
"clathrin-dependent endocytosis","MMEA9_E3",3,2,3.7e-24,0.415037499278844,0.7481
"positive regulation of viral process","MMEA9_E3",1,4,3.7e-24,-1.32192809488736,0.1072
"bone development","MMEA9_E3",9,14,3.7e-24,-0.584962500721156,0.128
"cell-substrate adhesion","MMEA9_E3",21,22,3.7e-24,-0.0641303374197156,0.8359
"positive regulation of microtubule polymerization","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5425
"pteridine-containing compound metabolic process","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5287
"response to arsenic-containing substance","MMEA9_E3",2,2,3.7e-24,0,1
"response to insulin","MMEA9_E3",7,17,3.7e-24,-1.16992500144231,0.0058
"ubiquinone metabolic process","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.518
"cellular response to arsenic-containing substance","MMEA9_E3",2,1,3.7e-24,0.584962500721156,0.6591
"inositol phosphate catabolic process","MMEA9_E3",1,1,3.7e-24,0,1
"telomerase RNA localization to Cajal body","MMEA9_E3",0,1,3.7e-24,-1,0.4272
"respiratory system development","MMEA9_E3",6,14,3.7e-24,-1.09953567355091,0.0144
"regulation of generation of precursor metabolites and energy","MMEA9_E3",2,10,3.7e-24,-1.87446911791614,0.003
"mitochondrial calcium ion homeostasis","MMEA9_E3",2,2,3.7e-24,0,1
"G0 to G1 transition","MMEA9_E3",2,4,3.7e-24,-0.736965594166206,0.2981
"mitochondrial genome maintenance","MMEA9_E3",2,1,3.7e-24,0.584962500721156,0.6752
"release of cytochrome c from mitochondria","MMEA9_E3",3,3,3.7e-24,0,1
"cortical cytoskeleton organization","MMEA9_E3",2,3,3.7e-24,-0.415037499278844,0.6114
"response to sterol depletion","MMEA9_E3",1,1,3.7e-24,0,1
"regulation of ncRNA transcription","MMEA9_E3",2,3,3.7e-24,-0.415037499278844,0.6328
"mesenchymal cell differentiation","MMEA9_E3",16,18,3.7e-24,-0.160464672193246,0.6389
"protein-DNA complex subunit organization","MMEA9_E3",10,15,3.7e-24,-0.540568381362703,0.1404
"response to fluid shear stress","MMEA9_E3",2,3,3.7e-24,-0.415037499278844,0.6059
"collagen fibril organization","MMEA9_E3",0,4,3.7e-24,-2.32192809488736,0.0154
"roof of mouth development","MMEA9_E3",7,6,3.7e-24,0.192645077942396,0.8363
"regulation of protein dephosphorylation","MMEA9_E3",1,5,3.7e-24,-1.58496250072116,0.0467
"multicellular organism growth","MMEA9_E3",7,9,3.7e-24,-0.321928094887362,0.5118
"miRNA processing","MMEA9_E3",4,4,3.7e-24,0,1
"small molecule catabolic process","MMEA9_E3",21,25,3.7e-24,-0.241008099503795,0.4221
"regulation of G0 to G1 transition","MMEA9_E3",3,4,3.7e-24,-0.321928094887362,0.6553
"circadian regulation of gene expression","MMEA9_E3",3,3,3.7e-24,0,1
"regulation of translational fidelity","MMEA9_E3",1,1,3.7e-24,0,1
"ubiquinone biosynthetic process","MMEA9_E3",2,1,3.7e-24,0.584962500721156,0.6388
"mitochondrial calcium ion transmembrane transport","MMEA9_E3",3,2,3.7e-24,0.415037499278844,0.7393
"quinone biosynthetic process","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5611
"viral release from host cell","MMEA9_E3",2,2,3.7e-24,0,1
"exit from host cell","MMEA9_E3",2,2,3.7e-24,0,1
"positive regulation of GTPase activity","MMEA9_E3",11,17,3.7e-24,-0.584962500721156,0.0962
"regulation of cytokinesis","MMEA9_E3",5,5,3.7e-24,0,1
"mitochondrion localization","MMEA9_E3",5,4,3.7e-24,0.263034405833794,0.8063
"renal system development","MMEA9_E3",13,18,3.7e-24,-0.440572591385981,0.2071
"regulation of cysteine-type endopeptidase activity involved in apoptotic process","MMEA9_E3",7,13,3.7e-24,-0.807354922057604,0.0443
"regulation of cell-substrate adhesion","MMEA9_E3",6,14,3.7e-24,-1.09953567355091,0.013
"centrosome localization","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5378
"microtubule organizing center localization","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5438
"pinocytosis","MMEA9_E3",0,2,3.7e-24,-1.58496250072116,0.1222
"lamellipodium assembly","MMEA9_E3",5,5,3.7e-24,0,1
"cellular response to sterol depletion","MMEA9_E3",0,1,3.7e-24,-1,0.4251
"placenta development","MMEA9_E3",10,10,3.7e-24,0,1
"rhythmic process","MMEA9_E3",13,20,3.7e-24,-0.584962500721156,0.0723
"spindle localization","MMEA9_E3",4,4,3.7e-24,0,1
"carbohydrate derivative catabolic process","MMEA9_E3",5,11,3.7e-24,-1,0.0404
"response to amino acid","MMEA9_E3",3,7,3.7e-24,-1,0.0827
"regulation of intracellular steroid hormone receptor signaling pathway","MMEA9_E3",6,5,3.7e-24,0.222392421336448,0.8221
"regulation of neuron death","MMEA9_E3",14,20,3.7e-24,-0.485426827170242,0.132
"ossification","MMEA9_E3",18,25,3.7e-24,-0.452512204697507,0.118
"mammary gland epithelial cell proliferation","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5304
"ribosomal subunit export from nucleus","MMEA9_E3",1,1,3.7e-24,0,1
"ribosome localization","MMEA9_E3",1,1,3.7e-24,0,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","MMEA9_E3",1,1,3.7e-24,0,1
"seminiferous tubule development","MMEA9_E3",1,1,3.7e-24,0,1
"cellular response to acid chemical","MMEA9_E3",3,7,3.7e-24,-1,0.0982
"positive regulation of kinase activity","MMEA9_E3",17,24,3.7e-24,-0.473931188332412,0.1085
"positive regulation by host of viral process","MMEA9_E3",0,1,3.7e-24,-1,0.4251
"mitochondrion morphogenesis","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5866
"regulation of establishment of cell polarity","MMEA9_E3",3,2,3.7e-24,0.415037499278844,0.7339
"cellular lipid catabolic process","MMEA9_E3",12,14,3.7e-24,-0.206450877467426,0.6012
"neuron apoptotic process","MMEA9_E3",12,17,3.7e-24,-0.46948528330122,0.1896
"inner cell mass cell proliferation","MMEA9_E3",1,1,3.7e-24,0,1
"polyamine biosynthetic process","MMEA9_E3",0,1,3.7e-24,-1,0.4103
"folic acid metabolic process","MMEA9_E3",1,1,3.7e-24,0,1
"organelle inheritance","MMEA9_E3",1,1,3.7e-24,0,1
"polyol metabolic process","MMEA9_E3",5,8,3.7e-24,-0.584962500721156,0.2426
"regulation of type I interferon-mediated signaling pathway","MMEA9_E3",1,2,3.7e-24,-0.584962500721156,0.5322
"intracellular lipid transport","MMEA9_E3",2,3,3.7e-24,-0.415037499278844,0.601
"fat cell differentiation","MMEA9_E3",12,16,3.7e-24,-0.387023123109247,0.2809
"iron ion homeostasis","MMEA9_E3",7,5,3.7e-24,0.415037499278844,0.5035
"negative regulation of cell projection organization","MMEA9_E3",8,13,3.7e-24,-0.637429920615292,0.1207
"dicarboxylic acid metabolic process","MMEA9_E3",5,6,3.7e-24,-0.222392421336448,0.7002
"regulation of anatomical structure size","MMEA9_E3",22,29,3.7e-24,-0.383328639551506,0.1634
"regulation of small molecule metabolic process","MMEA9_E3",20,21,3.7e-24,-0.0671141958585369,0.8328
"pentose-phosphate shunt","MMEA9_E3",1,1,3.7e-24,0,1
"pericardium development","MMEA9_E3",0,2,3.7e-24,-1.58496250072116,0.1529
